Date,close_26_ema
2010-01-04,-1.066048560705485
2010-01-05,-1.0530211000438277
2010-01-06,-1.051441624773858
2010-01-07,-1.0477706677815921
2010-01-08,-1.0478071676554834
2010-01-11,-1.0481105653854885
2010-01-12,-1.0467642633527874
2010-01-13,-1.0438299877035042
2010-01-14,-1.0378054136306654
2010-01-15,-1.0329703426565726
2010-01-18,-1.0292517213107202
2010-01-19,-1.0243192024227035
2010-01-20,-1.0176956088315472
2010-01-21,-1.0103204440286175
2010-01-22,-1.0013006001490556
2010-01-25,-0.9986689083889654
2010-01-26,-0.9892936093278566
2010-01-27,-0.9788914998374548
2010-01-28,-0.9672704944361893
2010-01-29,-0.9563552586020359
2010-02-01,-0.948018363421196
2010-02-02,-0.9446372958350212
2010-02-03,-0.9391744774690589
2010-02-04,-0.9305474090004366
2010-02-05,-0.9225085753198555
2010-02-08,-0.9165960484177392
2010-02-09,-0.9146155884958239
2010-02-10,-0.9119342470754842
2010-02-11,-0.9093970960253405
2010-02-12,-0.9062885102349177
2010-02-15,-0.9042660988047773
2010-02-16,-0.9034270328627477
2010-02-17,-0.9037260818783055
2010-02-18,-0.9055587665058934
2010-02-19,-0.9089516928420462
2010-02-22,-0.9115626970890744
2010-02-23,-0.9126840974685454
2010-02-24,-0.9138217370804342
2010-02-25,-0.9129753893686023
2010-02-26,-0.9154450093315101
2010-03-01,-0.9185775333475485
2010-03-02,-0.9284989690632763
2010-03-03,-0.9316797568841181
2010-03-04,-0.9345543355908695
2010-03-05,-0.9383208532707449
2010-03-08,-0.9410785872293841
2010-03-09,-0.9440128891084445
2010-03-10,-0.9480947966407403
2010-03-11,-0.9517538330088505
2010-03-12,-0.9559735485386938
2010-03-15,-0.9598254668441232
2010-03-16,-0.9628761758097768
2010-03-17,-0.9661339329578729
2010-03-18,-0.968198331932315
2010-03-19,-0.9675906241643083
2010-03-22,-0.9666105794146911
2010-03-23,-0.9676287787833598
2010-03-24,-0.9672431627378468
2010-03-25,-0.9662918774080947
2010-03-26,-0.9629097857410895
2010-03-28,-0.9612939803998242
2010-03-29,-0.9613307365198032
2010-03-30,-0.9627488106655835
2010-03-31,-0.9656307307270033
2010-04-01,-0.9683377503202697
2010-04-04,-0.9713091759284465
2010-04-05,-0.9748367110568176
2010-04-06,-0.9756087219307772
2010-04-07,-0.9767380096451029
2010-04-08,-0.9779902972382506
2010-04-11,-0.9806836126611213
2010-04-12,-0.9876019536994826
2010-04-13,-0.9906360619697397
2010-04-14,-0.993029448146128
2010-04-15,-0.994602241172153
2010-04-18,-0.9956332786628991
2010-04-19,-0.9973950288126012
2010-04-20,-0.9994913858104904
2010-04-21,-0.9998276595196535
2010-04-22,-1.0002113430201807
2010-04-25,-1.0025114185413224
2010-04-26,-1.0024682621366452
2010-04-27,-1.0031419439856564
2010-04-28,-1.0065680205933845
2010-04-29,-1.0099773710315243
2010-05-02,-1.0128956805073999
2010-05-03,-1.0137054352880732
2010-05-04,-1.011302309271025
2010-05-05,-1.0034651225920546
2010-05-06,-0.994618031396581
2010-05-09,-0.9941370295297842
2010-05-10,-0.9936297172405736
2010-05-11,-0.9933667070277531
2010-05-12,-0.993484846696764
2010-05-13,-0.9902363319098554
2010-05-16,-0.9871461059003549
2010-05-17,-0.9829730228792164
2010-05-18,-0.9776941129613335
2010-05-19,-0.9671147239035061
2010-05-20,-0.961245046298471
2010-05-23,-0.9542198098395342
2010-05-24,-0.9470646501549167
2010-05-25,-0.94100798422581
2010-05-26,-0.9402546778883923
2010-05-27,-0.9397327884825527
2010-05-30,-0.9392392525625208
2010-05-31,-0.9367580440444614
2010-06-01,-0.9347705509106891
2010-06-02,-0.9341283298952875
2010-06-03,-0.9315198886254629
2010-06-06,-0.925479936710394
2010-06-07,-0.9213333277059681
2010-06-08,-0.919352805349287
2010-06-09,-0.9205860565719176
2010-06-10,-0.9218002144791332
2010-06-13,-0.9239467276894178
2010-06-14,-0.9277000034956064
2010-06-15,-0.9309480156561117
2010-06-16,-0.9340999478361146
2010-06-17,-0.9383710725157507
2010-06-20,-0.9432241205225739
2010-06-21,-0.9473768651030937
2010-06-22,-0.9476905014889457
2010-06-23,-0.9503145355867398
2010-06-24,-0.952589283593152
2010-06-27,-0.9544889960778982
2010-06-28,-0.9535839523545211
2010-06-29,-0.9544909853250575
2010-06-30,-0.9545047778098934
2010-07-01,-0.9570369798474886
2010-07-04,-0.95949517558306
2010-07-05,-0.9624320982596339
2010-07-06,-0.9653579637197951
2010-07-07,-0.9677263447546015
2010-07-08,-0.9711480002485922
2010-07-11,-0.9739444716076907
2010-07-12,-0.9769467993374674
2010-07-13,-0.9786941887582149
2010-07-14,-0.9798991236390888
2010-07-15,-0.979713813941261
2010-07-18,-0.9791601963858483
2010-07-19,-0.9799485714429134
2010-07-20,-0.9809160269238435
2010-07-21,-0.9829682425605748
2010-07-22,-0.9848374620648408
2010-07-25,-0.9860416314666417
2010-07-26,-0.9876625355604308
2010-07-27,-0.9889981668459668
2010-07-28,-0.9899767308319024
2010-07-29,-0.9915332929573983
2010-08-01,-0.9945852776735081
2010-08-02,-0.9962960685298847
2010-08-03,-0.9978801321095131
2010-08-04,-0.9994604325052975
2010-08-05,-1.0008307457480243
2010-08-08,-1.006849115009715
2010-08-09,-1.007930242304809
2010-08-10,-1.008002023904913
2010-08-11,-1.0071908529457432
2010-08-12,-1.0066565967645966
2010-08-15,-1.0107462663504554
2010-08-16,-1.011084407800755
2010-08-17,-1.0121822097965731
2010-08-18,-1.0130954415101279
2010-08-19,-1.012722663816568
2010-08-22,-1.0173128976848225
2010-08-23,-1.0165554394830458
2010-08-24,-1.0158953899662744
2010-08-25,-1.0148712294390412
2010-08-26,-1.0148108909956488
2010-08-29,-1.0206506493785354
2010-08-30,-1.0202964311805311
2010-08-31,-1.0204743808062637
2010-09-01,-1.0216819827722665
2010-09-02,-1.0228517579090373
2010-09-05,-1.0306978136271352
2010-09-06,-1.0327072106924917
2010-09-07,-1.0340411839345138
2010-09-08,-1.0363914530338822
2010-09-09,-1.0381546245111795
2010-09-12,-1.0454866351145498
2010-09-13,-1.0472678689773915
2010-09-14,-1.0504659213209067
2010-09-15,-1.0513930399838867
2010-09-16,-1.0526335110001406
2010-09-19,-1.0591511357027337
2010-09-20,-1.0588876755475423
2010-09-21,-1.0588502325220408
2010-09-22,-1.063998751548968
2010-09-23,-1.064284815324028
2010-09-26,-1.0700529546625295
2010-09-27,-1.0707888403396728
2010-09-28,-1.071470215926501
2010-09-29,-1.0726689983430808
2010-09-30,-1.0745430375440457
2010-10-03,-1.082741755648291
2010-10-04,-1.0837251133616141
2010-10-05,-1.0875782758708612
2010-10-06,-1.0895972577014243
2010-10-07,-1.092106839835883
2010-10-10,-1.09979956523613
2010-10-11,-1.1032570578114202
2010-10-12,-1.1055601583526986
2010-10-13,-1.1094995466223967
2010-10-14,-1.1123107973426956
2010-10-17,-1.1205099968040726
2010-10-18,-1.1213286001512461
2010-10-19,-1.1202280530853945
2010-10-20,-1.1207577889574478
2010-10-21,-1.1192865213161884
2010-10-24,-1.1230970978647323
2010-10-25,-1.1208536938801685
2010-10-26,-1.1185183411826214
2010-10-27,-1.114631690503449
2010-10-28,-1.1116008188942348
2010-11-01,-1.115743229996272
2010-11-02,-1.1135799288015924
2010-11-03,-1.111917599540895
2010-11-04,-1.1116174144568938
2010-11-05,-1.112815950626024
2010-11-08,-1.113481728229163
2010-11-09,-1.1123429267127505
2010-11-10,-1.111288480870396
2010-11-11,-1.1088666320473002
2010-11-12,-1.1054367961629563
2010-11-15,-1.1075371339981699
2010-11-16,-1.1043606555476566
2010-11-17,-1.0997674602969196
2010-11-18,-1.0965263587964145
2010-11-19,-1.0950947498298178
2010-11-22,-1.097692713297641
2010-11-23,-1.0951628506593283
2010-11-24,-1.0915091011322329
2010-11-25,-1.0893133829904733
2010-11-26,-1.0879514403117694
2010-11-29,-1.0852345471497429
2010-11-30,-1.0840198643881827
2010-12-01,-1.0831532849249836
2010-12-02,-1.0832388527100492
2010-12-03,-1.0837723852997747
2010-12-06,-1.0910189939091672
2010-12-07,-1.0930618842389088
2010-12-08,-1.0953974274432268
2010-12-09,-1.0960112066784928
2010-12-10,-1.0953818124593555
2010-12-13,-1.0946544890301066
2010-12-14,-1.0952200500222404
2010-12-15,-1.0957437176071014
2010-12-16,-1.0956194157667571
2010-12-17,-1.0949467675958302
2010-12-20,-1.0982577975504968
2010-12-21,-1.0971522370415137
2010-12-22,-1.0968100246389156
2010-12-23,-1.096596412020708
2010-12-24,-1.0970904023656503
2010-12-27,-1.097713001980678
2010-12-28,-1.0988780121940176
2010-12-29,-1.0994198216242774
2010-12-30,-1.1011811557729732
2010-12-31,-1.1044640322006996
2011-01-03,-1.1123048909465587
2011-01-04,-1.1163641731053588
2011-01-05,-1.117954502634773
2011-01-06,-1.1186526495976001
2011-01-07,-1.1181736491532945
2011-01-10,-1.1229339663682694
2011-01-11,-1.1218177541249148
2011-01-12,-1.1256783082625654
2011-01-13,-1.1309978325459666
2011-01-14,-1.1313493112242192
2011-01-17,-1.1338326944325041
2011-01-18,-1.132621598947032
2011-01-19,-1.1325946718396962
2011-01-20,-1.1327246154085528
2011-01-21,-1.136438058482661
2011-01-24,-1.1415181181007752
2011-01-25,-1.140935440291368
2011-01-26,-1.1406850258090424
2011-01-27,-1.1455537459711338
2011-01-28,-1.14448628147313
2011-01-31,-1.1474214156680602
2011-02-01,-1.1467628340670373
2011-02-02,-1.1463388875790588
2011-02-03,-1.1462044713273025
2011-02-04,-1.1454914827477198
2011-02-07,-1.1493949898308244
2011-02-08,-1.1526273205878597
2011-02-09,-1.1518412431928104
2011-02-10,-1.1513715205455979
2011-02-11,-1.1507197656627657
2011-02-14,-1.155134273767817
2011-02-15,-1.1539559947031452
2011-02-16,-1.1526481690634294
2011-02-17,-1.15139591911024
