Date,macd
2010-01-04,-0.1743727460372107
2010-01-05,-0.160130523715663
2010-01-06,-0.16224018657862338
2010-01-07,-0.15407475451393407
2010-01-08,-0.15974810526727615
2010-01-11,-0.16494146737099252
2010-01-12,-0.15836940350325926
2010-01-13,-0.1397954589940369
2010-01-14,-0.09561497050032088
2010-01-15,-0.06487538796242757
2010-01-18,-0.04626481294219346
2010-01-19,-0.01324765401228717
2010-01-20,0.03958107885874307
2010-01-21,0.09944144407402532
2010-01-22,0.17876137408786938
2010-01-25,0.15900720562119058
2010-01-26,0.2491453636115684
2010-01-27,0.3485541427866202
2010-01-28,0.46021660389032193
2010-01-29,0.5498866080882577
2010-02-01,0.5859889030492654
2010-02-02,0.5291823308030541
2010-02-03,0.5237456475404385
2010-02-04,0.584986624615654
2010-02-05,0.6293188647484764
2010-02-08,0.626676215716767
2010-02-09,0.5440136627992145
2010-02-10,0.49035111777690094
2010-02-11,0.4430395659890597
2010-02-12,0.4168691441062926
2010-02-15,0.37126611873141857
2010-02-16,0.3062182412774715
2010-02-17,0.22501447796131424
2010-02-18,0.12015324254865586
2010-02-19,-0.0061599668962449075
2010-02-22,-0.09496734105767399
2010-02-23,-0.13446185535160757
2010-02-24,-0.1684996254308404
2010-02-25,-0.14849229995196095
2010-02-26,-0.21395052126970374
2010-03-01,-0.28635873183127447
2010-03-02,-0.5193196475933234
2010-03-03,-0.5468924627531254
2010-03-04,-0.5628517781093417
2010-03-05,-0.5995835715511163
2010-03-08,-0.6051377694574877
2010-03-09,-0.6147085755576812
2010-03-10,-0.6528968525198676
2010-03-11,-0.6745800831522152
2010-03-12,-0.7079052678360321
2010-03-15,-0.7268040441370859
2010-03-16,-0.7220193257099551
2010-03-17,-0.7236448710056509
2010-03-18,-0.6936928947485621
2010-03-19,-0.5976912343527139
2010-03-22,-0.5065438865288572
2010-03-23,-0.48251806860059376
2010-03-24,-0.42483343129144135
2010-03-25,-0.36090984567159523
2010-03-26,-0.24180585183539302
2010-03-28,-0.18817845313078177
2010-03-29,-0.1870396342114538
2010-03-30,-0.2231469731321788
2010-03-31,-0.29307104082531305
2010-04-01,-0.34761435861590795
2010-04-04,-0.4009547618814542
2010-04-05,-0.4611448531150757
2010-04-06,-0.43784459720149677
2010-04-07,-0.4277872480912073
2010-04-08,-0.4226207572830848
2010-04-11,-0.4572149538771229
2010-04-12,-0.6007813635437093
2010-04-13,-0.6172720744115768
2010-04-14,-0.6139238244344222
2010-04-15,-0.588897317766262
2010-04-18,-0.5530608376124052
2010-04-19,-0.5425566328407561
2010-04-20,-0.5427603897684534
2010-04-21,-0.4952073288180277
2010-04-22,-0.4562596440025181
2010-04-25,-0.4753257045594274
2010-04-26,-0.42785342923543174
2010-04-27,-0.40715270327333547
2010-04-28,-0.46441064653453534
2010-04-29,-0.512425948914042
2010-05-02,-0.5397284162153883
2010-05-03,-0.5055306751579655
2010-05-04,-0.3892496673435054
2010-05-05,-0.14308774566638585
2010-05-06,0.09270027211840218
2010-05-09,0.06469502934184752
2010-05-10,0.041715707010092765
2010-05-11,0.0156268135975009
2010-05-12,-0.01681837355162077
2010-05-13,0.04734096769319615
2010-05-16,0.09733032263826255
2010-05-17,0.16910853389963643
2010-05-18,0.2599529667383532
2010-05-19,0.4811179688842226
2010-05-20,0.540064498137538
2010-05-23,0.6214127397136175
2010-05-24,0.6937947403956592
2010-05-25,0.7251420050259465
2010-05-26,0.6072672735659217
2010-05-27,0.5012264278216159
2010-05-30,0.41072806518274413
2010-05-31,0.38828360973288323
2010-06-01,0.35584878793861047
2010-06-02,0.2917672036996358
2010-06-03,0.291096859988177
2010-06-06,0.3839952056120405
2010-06-07,0.4110360134176579
2010-06-08,0.3749191428930968
2010-06-09,0.256820257517693
2010-06-10,0.15740978161046476
2010-06-13,0.047895107878661906
2010-06-14,-0.08854144661696176
2010-06-15,-0.19022562822833206
2010-06-16,-0.2736501625427536
2010-06-17,-0.3747304146727049
2010-06-20,-0.4761144185389401
2010-06-21,-0.5428244567786176
2010-06-22,-0.49468397155582255
2010-06-23,-0.5168926510493834
2010-06-24,-0.5261695420575448
2010-06-27,-0.5238024026667896
2010-06-28,-0.44538691974644323
2010-06-29,-0.4284039017428473
2010-06-30,-0.3896979547640004
2010-07-01,-0.42556004923757934
2010-07-04,-0.4538890521965055
2010-07-05,-0.49090307461269705
2010-07-06,-0.5219218190041847
2010-07-07,-0.5329800184564865
2010-07-08,-0.5710341932530801
2010-07-11,-0.5862007947256443
2010-07-12,-0.6046430785208815
2010-07-13,-0.5860566260423911
2010-07-14,-0.5555501465897849
2010-07-15,-0.4918585288832214
2010-07-18,-0.427930675187954
2010-07-19,-0.4104019222884031
2010-07-20,-0.4004492143969433
2010-07-21,-0.4215834032217483
2010-07-22,-0.434480331587654
2010-07-25,-0.42727302152204066
2010-07-26,-0.4325291179835363
2010-07-27,-0.42920398540051247
2010-07-28,-0.41666163272091467
2010-07-29,-0.42179736824348657
2010-08-01,-0.46688821317478396
2010-08-02,-0.46849910771439923
2010-08-03,-0.46640933318363154
2010-08-04,-0.46453857558122197
2010-08-05,-0.45723421089121047
2010-08-08,-0.5776979992622449
2010-08-09,-0.5451051793025167
2010-08-10,-0.4900252381521753
2010-08-11,-0.41936149915840715
2010-08-12,-0.3671141375632861
2010-08-15,-0.4488921950883849
2010-08-16,-0.4158717256932919
2010-08-17,-0.40862970778630975
2010-08-18,-0.39747289615709464
2010-08-19,-0.35299275980332434
2010-08-22,-0.45058245295910326
2010-08-23,-0.38745024707938175
