Date,atr
2010-01-04,
2010-01-05,1.0221844412963494
2010-01-06,0.7956685510337557
2010-01-07,0.8952488241161801
2010-01-08,0.7603021377402154
2010-01-11,0.7116403584766994
2010-01-12,0.7008239129157133
2010-01-13,0.6387194534922159
2010-01-14,0.6679494684551393
2010-01-15,0.6912732383326626
2010-01-18,0.6417465152465388
2010-01-19,0.7095921280067352
2010-01-20,0.7674395453979572
2010-01-21,0.7849910811001585
2010-01-22,0.8788905791501256
2010-01-25,0.8399801801335052
2010-01-26,0.8418050194055224
2010-01-27,0.9346170884386075
2010-01-28,0.938623378548535
2010-01-29,0.8843189828991637
2010-02-01,0.9469353950138737
2010-02-02,0.9035022461609069
2010-02-03,0.9350438850898745
2010-02-04,1.110019677854326
2010-02-05,1.090986885928456
2010-02-08,1.0333487991499628
2010-02-09,0.9808553384814027
2010-02-10,0.9672889876194388
2010-02-11,0.9491032714190967
2010-02-12,0.9583366531927872
2010-02-15,0.8897621130766622
2010-02-16,0.8447722898644012
2010-02-17,0.8534855944959104
2010-02-18,0.8264849066810189
2010-02-19,0.796972627976134
2010-02-22,0.8020591583808274
2010-02-23,0.7968641191935891
2010-02-24,0.7453989766579191
2010-02-25,0.7644753597263211
2010-02-26,0.7676407246651388
2010-03-01,0.7732639626316293
2010-03-02,0.7911675564100605
2010-03-03,0.77846986556745
2010-03-04,0.7445508944955356
2010-03-05,0.7063839978808285
2010-03-08,0.7080766155585713
2010-03-09,0.7096397425665458
2010-03-10,0.6959344860711814
2010-03-11,0.6745766385889144
2010-03-12,0.6589785165644854
2010-03-15,0.6351439488709649
2010-03-16,0.6142215180717218
2010-03-17,0.5821089185179764
2010-03-18,0.6519962187618905
2010-03-19,0.6531288635868424
2010-03-22,0.6709826043032756
2010-03-23,0.6830428710440607
2010-03-24,0.7109801295714756
2010-03-25,0.7182567074516881
2010-03-26,0.6907945803051259
2010-03-28,0.6590275954953144
2010-03-29,0.6774587960915918
2010-03-30,0.6615399069994403
2010-03-31,0.630474934829678
2010-04-01,0.5916705049536413
2010-04-04,0.5542043887788156
2010-04-05,0.5516361874418984
2010-04-06,0.6109909327739573
2010-04-07,0.6745470524278839
2010-04-08,0.6334195380021975
2010-04-11,0.6266429654125965
2010-04-12,0.6369614196731632
2010-04-13,0.6000566577065831
2010-04-14,0.5934689224638117
2010-04-15,0.6094738201712641
2010-04-18,0.6029519480746887
2010-04-19,0.595057291943153
2010-04-20,0.5685774305830236
2010-04-21,0.5970276404739226
2010-04-22,0.5682098502438251
2010-04-25,0.569068069257239
2010-04-26,0.6125540974268042
2010-04-27,0.5756502340594611
2010-04-28,0.5719286517042454
2010-04-29,0.5537607680058586
2010-05-02,0.5699956170566235
2010-05-03,0.6611868538742454
2010-05-04,0.7241495303616984
2010-05-05,0.8616444726247626
2010-05-06,0.8609963424214356
2010-05-09,0.9052380399346384
2010-05-10,0.9169090275264952
2010-05-11,0.8564485795533514
2010-05-12,0.801050807494887
2010-05-13,0.9090907271428997
2010-05-16,0.9289335125646068
2010-05-17,0.9359671164600993
2010-05-18,1.0104628395360544
2010-05-19,1.1971849513034807
2010-05-20,1.1898195546721508
2010-05-23,1.171226528515897
2010-05-24,1.2479941847215716
2010-05-25,1.264178382932131
2010-05-26,1.2057493237840966
2010-05-27,1.176104602974591
2010-05-30,1.2253356810587386
2010-05-31,1.0521694368641625
2010-06-01,0.9824556828717032
2010-06-02,0.9772154430181923
2010-06-03,0.8449256032703005
2010-06-06,0.9163439444974047
2010-06-07,0.8563410473691963
2010-06-08,0.8333065347363781
2010-06-09,0.7796056498727242
2010-06-10,0.7793117194283034
2010-06-13,0.7584769570887013
2010-06-14,0.7112260115170523
2010-06-15,0.7150828604113673
2010-06-16,0.6848853104181789
2010-06-17,0.6682272547035271
2010-06-20,0.6395418911303531
2010-06-21,0.6136403237455981
2010-06-22,0.6450283792738178
2010-06-23,0.6646282017652593
2010-06-24,0.668142136998342
2010-06-27,0.6592894933406237
2010-06-28,0.7274333582011896
2010-06-29,0.6846076560423751
2010-06-30,0.5339680172539946
2010-07-01,0.5435112135012296
2010-07-04,0.5329149495305209
2010-07-05,0.5091249109385589
2010-07-06,0.4976809358932441
2010-07-07,0.4999037405039761
2010-07-08,0.4960938300967809
2010-07-11,0.4896191282968147
2010-07-12,0.4667195180029077
2010-07-13,0.5005232598549747
2010-07-14,0.5231014864498574
2010-07-15,0.5888548900282427
2010-07-18,0.5871348172580801
2010-07-19,0.5752584440950382
2010-07-20,0.5598250811898993
2010-07-21,0.5304425766436316
2010-07-22,0.5314264781265213
2010-07-25,0.5407836390665707
2010-07-26,0.5388262157627721
2010-07-27,0.5168175967416823
2010-07-28,0.49381131584427546
2010-07-29,0.49888020463642796
2010-08-01,0.49514353379601816
2010-08-02,0.5074594047088435
2010-08-03,0.48732432019008803
2010-08-04,0.480374914078645
2010-08-05,0.4816311449894401
2010-08-08,0.4644423256209485
2010-08-09,0.49620509410394575
2010-08-10,0.5429530258340274
2010-08-11,0.5294603945043567
2010-08-12,0.5169315378320122
2010-08-15,0.4869423534224514
2010-08-16,0.4660702778721447
2010-08-17,0.45549959961748215
2010-08-18,0.46697604934985915
2010-08-19,0.470290653353133
2010-08-22,0.46419088803928504
2010-08-23,0.502946438731408
2010-08-24,0.48496940416115064
2010-08-25,0.460567269488945
2010-08-26,0.4525923143460801
2010-08-29,0.46133957107202717
2010-08-30,0.5006658371180819
2010-08-31,0.4883582814048738
2010-09-01,0.48794294903178703
2010-09-02,0.5213308058802064
2010-09-05,0.5251681497569741
