Date,boll
2014-12-22,2.6011100000000047
2014-12-23,2.6071050000000047
2014-12-24,2.615310000000005
2014-12-25,2.624975000000005
2014-12-26,2.633375000000005
2014-12-29,2.641435000000005
2014-12-30,2.6485500000000046
2014-12-31,2.6530100000000045
2015-01-01,2.6582650000000045
2015-01-02,2.6615100000000047
2015-01-05,2.6667650000000047
2015-01-06,2.6720900000000047
2015-01-07,2.6774450000000045
2015-01-08,2.6808300000000043
2015-01-09,2.681480000000004
2015-01-12,2.680320000000004
2015-01-13,2.6792250000000037
2015-01-14,2.674445000000004
2015-01-15,2.669450000000004
2015-01-16,2.668420000000004
2015-01-19,2.6664400000000037
2015-01-20,2.6657250000000037
2015-01-21,2.6617150000000036
2015-01-22,2.657010000000003
2015-01-23,2.6507850000000035
2015-01-26,2.645040000000003
2015-01-27,2.639070000000003
2015-01-28,2.634830000000003
2015-01-29,2.6307750000000025
2015-01-30,2.628125000000003
2015-02-02,2.627505000000003
2015-02-03,2.6285300000000027
2015-02-04,2.628255000000003
2015-02-05,2.6311300000000033
2015-02-06,2.635225000000003
2015-02-09,2.6428850000000033
2015-02-10,2.6476900000000034
2015-02-11,2.6572650000000033
2015-02-12,2.6699350000000033
2015-02-13,2.6788500000000033
2015-02-16,2.689550000000003
2015-02-17,2.698445000000003
2015-02-18,2.709180000000003
2015-02-19,2.7210250000000036
2015-02-20,2.7356550000000035
2015-02-23,2.7499700000000034
2015-02-24,2.764710000000003
2015-02-25,2.779095000000003
2015-02-26,2.793880000000003
2015-02-27,2.8091200000000027
2015-03-02,2.8170200000000025
2015-03-03,2.8254750000000026
2015-03-04,2.837315000000003
2015-03-05,2.8489700000000027
2015-03-06,2.861895000000003
2015-03-09,2.875765000000003
2015-03-10,2.893585000000003
2015-03-11,2.907110000000003
2015-03-12,2.920180000000003
2015-03-13,2.9374850000000032
2015-03-16,2.9581900000000028
2015-03-17,2.979030000000003
2015-03-18,3.0000550000000032
2015-03-19,3.019260000000003
2015-03-20,3.040615000000003
2015-03-23,3.058640000000003
2015-03-24,3.071320000000003
2015-03-25,3.085280000000003
2015-03-26,3.101705000000003
2015-03-27,3.1154300000000026
2015-03-29,3.135650000000003
2015-03-30,3.1523150000000033
2015-03-31,3.165345000000003
2015-04-01,3.1749900000000033
2015-04-02,3.1810950000000036
2015-04-05,3.1843250000000034
2015-04-06,3.1842700000000033
2015-04-07,3.185445000000003
2015-04-08,3.1814050000000034
2015-04-09,3.176015000000003
2015-04-12,3.1673550000000033
2015-04-13,3.1611750000000027
2015-04-14,3.1520950000000028
2015-04-15,3.1424850000000033
2015-04-16,3.128895000000003
2015-04-19,3.119500000000003
2015-04-20,3.1145550000000033
2015-04-21,3.109045000000003
2015-04-22,3.0994400000000035
2015-04-23,3.0888900000000037
2015-04-26,3.074245000000004
2015-04-27,3.058600000000004
2015-04-28,3.045915000000004
2015-04-29,3.0353350000000043
2015-04-30,3.029780000000004
2015-05-03,3.024255000000004
2015-05-04,3.022325000000004
2015-05-05,3.018725000000004
2015-05-06,3.0178550000000035
2015-05-07,3.0161550000000035
2015-05-10,3.0111250000000034
2015-05-11,3.0079850000000032
2015-05-12,3.005630000000003
2015-05-13,3.006160000000003
2015-05-14,3.004725000000003
2015-05-17,3.002460000000003
2015-05-18,3.0012800000000026
2015-05-19,3.0015600000000027
2015-05-20,3.0013850000000026
2015-05-21,3.0047950000000028
2015-05-24,3.0118300000000024
2015-05-25,3.0208350000000026
2015-05-26,3.0314950000000027
2015-05-27,3.040755000000003
2015-05-28,3.048120000000003
2015-05-31,3.0563550000000026
2015-06-01,3.0606800000000027
2015-06-02,3.0644550000000033
2015-06-03,3.069680000000003
2015-06-04,3.0756250000000036
2015-06-07,3.0840450000000037
2015-06-08,3.086720000000004
2015-06-09,3.090620000000004
2015-06-10,3.094495000000004
2015-06-11,3.0993550000000045
2015-06-14,3.1056250000000047
2015-06-15,3.1115100000000053
2015-06-16,3.114275000000005
2015-06-17,3.1167100000000048
2015-06-18,3.117765000000005
2015-06-21,3.117975000000005
2015-06-22,3.1175350000000046
2015-06-23,3.1138250000000047
2015-06-24,3.1116750000000044
2015-06-25,3.1099750000000044
2015-06-28,3.1074700000000037
2015-06-29,3.104745000000004
2015-06-30,3.103715000000004
2015-07-01,3.1043300000000045
2015-07-02,3.102020000000004
2015-07-05,3.101500000000004
2015-07-06,3.102760000000004
2015-07-07,3.1069200000000037
2015-07-08,3.1128050000000043
2015-07-09,3.119505000000004
2015-07-12,3.121445000000004
2015-07-13,3.1218300000000045
2015-07-14,3.124310000000005
2015-07-15,3.1285700000000047
2015-07-16,3.1332100000000045
2015-07-19,3.1378100000000044
2015-07-20,3.143315000000004
2015-07-21,3.148220000000004
2015-07-22,3.1544650000000036
