Date,close_20_mstd
2010-11-24,-0.5380490132088073
2010-11-25,-0.5333890922925729
2010-11-26,-0.5313258320697036
2010-11-29,-0.6553800315888655
2010-11-30,-0.6506327733809483
2010-12-01,-0.6502383117962189
2010-12-02,-0.667990254901702
2010-12-03,-0.7262449365225393
2010-12-06,-0.5203952097633195
2010-12-07,-0.49767627955497556
2010-12-08,-0.46712906873922994
2010-12-09,-0.4605079048731511
2010-12-10,-0.47142241216215225
2010-12-13,-0.5205307904415359
2010-12-14,-0.5230046356615594
2010-12-15,-0.5627640257284823
2010-12-16,-0.5884804309215474
2010-12-17,-0.5924604812086501
2010-12-20,-0.5736065690918584
2010-12-21,-0.5907024101417634
2010-12-22,-0.6459780898968012
2010-12-23,-0.6750565371354883
2010-12-24,-0.6925428240995781
2010-12-27,-0.7557471001673003
2010-12-28,-0.7844417962021983
2010-12-29,-0.8151627726438462
2010-12-30,-0.8204945567628793
2010-12-31,-0.7877409280321058
2011-01-03,-0.6538869195800975
2011-01-04,-0.5830478718962948
2011-01-05,-0.5725657065464472
2011-01-06,-0.5717574824303795
2011-01-07,-0.5899785933427634
2011-01-10,-0.5253081172786841
2011-01-11,-0.5292780797012901
2011-01-12,-0.4851400809890601
2011-01-13,-0.4116183326860186
2011-01-14,-0.45118399471341797
2011-01-17,-0.4325623758461923
2011-01-18,-0.4799668914526119
2011-01-19,-0.5207715569393203
2011-01-20,-0.5646803658536562
2011-01-21,-0.5605647683219227
2011-01-24,-0.5219054024981513
2011-01-25,-0.5445664683493854
2011-01-26,-0.5851525816136203
2011-01-27,-0.5430284143089126
2011-01-28,-0.5324256149792707
2011-01-31,-0.5826240279711931
2011-02-01,-0.5825555380176284
2011-02-02,-0.5844391083491471
2011-02-03,-0.5977711629978709
2011-02-04,-0.6319174340411151
2011-02-07,-0.6051570112930941
2011-02-08,-0.6331227789475351
2011-02-09,-0.632089420437649
2011-02-10,-0.6707878935532684
2011-02-11,-0.6764713929031346
2011-02-14,-0.6074484757586248
2011-02-15,-0.6388652243382783
2011-02-16,-0.6437866204846522
2011-02-17,-0.6454471389036796
2011-02-18,-0.6564039676131621
2011-02-21,-0.639541679004636
2011-02-22,-0.6440759958111564
2011-02-23,-0.6394844981919653
2011-02-24,-0.6909646482043993
2011-02-25,-0.7026187848122067
2011-02-28,-0.7266449880139182
2011-03-01,-0.7322696692720793
2011-03-02,-0.7366476998422189
2011-03-03,-0.7391920212626811
2011-03-04,-0.7473367689187694
2011-03-07,-0.7879256400757604
2011-03-08,-0.8344105932685636
2011-03-09,-0.8383493847780027
2011-03-10,-0.8406825230783369
2011-03-11,-0.8445914545156233
2011-03-14,-0.9623204389984855
2011-03-15,-0.9644250738093844
2011-03-16,-0.9719209772892103
2011-03-17,-0.9550436702314375
2011-03-18,-0.921128117120225
2011-03-21,-1.0956820207419056
2011-03-22,-1.0998327411474689
2011-03-23,-1.1118208594547787
2011-03-24,-1.12653857412726
2011-03-25,-1.1275219498535027
2011-03-27,-1.1181683269920875
2011-03-28,-1.1179736391655493
2011-03-29,-1.1172712435087382
2011-03-30,-1.030173245074504
2011-03-31,-0.9606583039738169
2011-04-03,-0.8445508950403535
2011-04-04,-0.7099693420464921
2011-04-05,-0.6140055901845449
2011-04-06,-0.5621487417974543
2011-04-07,-0.4507871074864213
2011-04-10,-0.270871550318958
2011-04-11,-0.1746321544152663
2011-04-12,-0.14313957020036333
2011-04-13,-0.16086132580954504
2011-04-14,-0.21322368117035462
2011-04-17,-0.16984574422994037
2011-04-18,-0.20655660576442914
2011-04-19,-0.2295269097854839
2011-04-20,-0.2566773667992966
2011-04-21,-0.30542765993984095
2011-04-24,-0.33678362771135284
2011-04-25,-0.47906703059671574
2011-04-26,-0.6352566470529977
2011-04-27,-0.7000910981725827
2011-04-28,-0.8051291011777005
2011-05-01,-0.838248411622447
2011-05-02,-0.8796569797538638
2011-05-03,-0.9325324842998969
2011-05-04,-0.9829283900849172
2011-05-05,-0.8378164355661685
2011-05-08,-0.8213116677029815
2011-05-09,-0.7551912357529403
2011-05-10,-0.7271234915215842
2011-05-11,-0.6636657671432117
2011-05-12,-0.6403885428045355
2011-05-15,-0.5596269127921298
2011-05-16,-0.49537813614411597
2011-05-17,-0.48058897125317224
2011-05-18,-0.4992865736393249
2011-05-19,-0.5201810447863611
2011-05-22,-0.5802755813084681
2011-05-23,-0.5635374271088792
2011-05-24,-0.6197418720240467
2011-05-25,-0.6948853593241423
2011-05-26,-0.7228352399729218
2011-05-29,-0.847331070129326
2011-05-30,-0.9139693629025487
2011-05-31,-0.8752971621504667
2011-06-01,-0.8484596022153646
2011-06-02,-0.7821126855649149
2011-06-05,-0.6935924094653688
2011-06-06,-0.6539058364472841
2011-06-07,-0.6099419966642772
2011-06-08,-0.5920833380410956
2011-06-09,-0.5856817221894198
2011-06-12,-0.6338918291413163
2011-06-13,-0.6728552697727921
2011-06-14,-0.6739478909318194
2011-06-15,-0.6842779572206027
2011-06-16,-0.6989071135957198
2011-06-19,-0.7100315321304269
2011-06-20,-0.8155818925101258
2011-06-21,-0.9019741238458071
2011-06-22,-1.0056069611655876
2011-06-23,-1.121360062249264
2011-06-26,-1.1264170379963112
2011-06-27,-1.1231628336382193
2011-06-28,-1.121734414543133
2011-06-29,-1.0934729036898756
2011-06-30,-1.0415234599173278
2011-07-03,-0.9537357242796336
2011-07-04,-0.8808038760797586
2011-07-05,-0.8595249171178989
2011-07-06,-0.8493321847144361
2011-07-07,-0.8093475437302929
2011-07-10,-0.8065543774765667
2011-07-11,-0.8136499784892324
2011-07-12,-0.8132663742199605
2011-07-13,-0.8333443370849759
2011-07-14,-0.8956154175564047
2011-07-17,-0.9105844008071075
2011-07-18,-0.9426951917985511
2011-07-19,-0.957529613279414
2011-07-20,-0.9716069559583088
2011-07-21,-0.9854859448744226
2011-07-24,-1.014029091742181
2011-07-25,-1.0555013830814255
2011-07-26,-0.9999267895180418
2011-07-27,-1.0054934636062338
2011-07-28,-1.0053134112310131
2011-07-31,-0.9999142110483795
2011-08-01,-1.0072610344563278
2011-08-02,-1.0073941819200447
2011-08-03,-1.0124593544446456
2011-08-04,-0.9977159577573331
2011-08-07,-0.927632750709735
2011-08-08,-0.8707442001761062
2011-08-09,-0.6580790544269025
2011-08-10,-0.5308489637086925
2011-08-11,-0.4245135949979751
2011-08-14,-0.3730488739724756
2011-08-15,-0.3663432101399889
2011-08-16,-0.3681008687371205
2011-08-17,-0.3763281834480235
2011-08-18,-0.37193122825008385
2011-08-21,-0.3909246350523936
2011-08-22,-0.43506367423075115
2011-08-23,-0.5424118519284935
2011-08-24,-0.5575014084668914
2011-08-25,-0.5799277741150427
2011-08-28,-0.6844154219062917
2011-08-29,-0.7624454088492912
2011-08-30,-0.8244819947600065
2011-08-31,-0.8903471740975419
2011-09-01,-0.9278639620146988
2011-09-04,-0.875468708033979
2011-09-05,-0.7510505541890562
2011-09-06,-0.6268261050899597
2011-09-07,-0.5407692832717024
2011-09-08,-0.473963461073171
2011-09-11,-0.3235431808336645
2011-09-12,-0.10301561030437434
2011-09-13,0.07778487165419187
2011-09-14,0.23875995412249926
2011-09-15,0.3458339042923908
2011-09-18,0.4092812235615618
2011-09-19,0.7323002566271372
2011-09-20,0.9788308521708401
2011-09-21,1.3384389194169966
2011-09-22,1.7759821216635903
2011-09-25,1.9857760776693378
2011-09-26,2.0685845374586327
2011-09-27,1.9580707655416913
2011-09-28,1.8029274931216992
2011-09-29,1.6541103019148085
2011-10-02,1.5841806183392648
2011-10-03,1.6205240214741468
2011-10-04,1.5318450216554524
2011-10-05,1.3433857364694957
2011-10-06,1.063237059863525
2011-10-09,0.842025080934165
2011-10-10,0.7290083865934122
2011-10-11,0.6529893437567471
2011-10-12,0.5491380943685775
2011-10-13,0.4407692715895643
2011-10-16,0.36744771087428263
2011-10-17,0.3910448609445818
2011-10-18,0.43586751584688854
2011-10-19,0.4532747668706998
2011-10-20,0.3303272081110152
2011-10-23,0.26473628966507495
2011-10-24,0.23238348307418877
2011-10-25,0.24195696773895536
2011-10-26,0.2324553924230604
2011-10-27,0.2946556215091144
2011-10-31,0.3361932936952283
2011-11-01,0.10045320339565224
2011-11-02,-0.1304681437714519
2011-11-03,-0.3363503069611791
2011-11-04,-0.45914173795257596
2011-11-07,-0.47059443536556356
2011-11-08,-0.46965316328202217
2011-11-09,-0.4699496361355808
2011-11-10,-0.49950393309681634
2011-11-11,-0.48929800631439174
2011-11-14,-0.4963145275240899
2011-11-15,-0.5076119264163003
2011-11-16,-0.4898565199451528
2011-11-17,-0.4751871722118669
2011-11-18,-0.5315712399452364
2011-11-21,-0.5078891988748966
2011-11-22,-0.3797551442948163
2011-11-23,-0.2510411459856986
2011-11-24,0.07122518831263759
2011-11-25,0.3275726870054386
2011-11-28,0.4514592594274377
2011-11-29,0.4259078678022023
2011-11-30,0.4578271746361579
2011-12-01,0.4034907161824668
2011-12-02,0.32679254861241047
2011-12-05,0.28065376003458986
2011-12-06,0.2377609194628594
2011-12-07,0.1568920527208887
2011-12-08,0.10884810500130189
2011-12-09,0.06594941967289152
2011-12-12,-0.049005389883816516
2011-12-13,-0.11837693045798509
2011-12-14,-0.11280810383410315
2011-12-15,-0.07630054209450104
2011-12-16,-0.13406624660423574
2011-12-19,-0.18424850609832674
2011-12-20,-0.16385363233137076
2011-12-21,-0.17389520931774577
2011-12-22,-0.1798284166166995
2011-12-23,-0.2270826231823617
2011-12-26,-0.28213729052910097
2011-12-27,-0.2774040324341695
2011-12-28,-0.25361917932188344
2011-12-29,-0.2138682904299092
2011-12-30,-0.23282237547443083
2012-01-02,-0.2816873114645073
2012-01-03,-0.4021621265278622
2012-01-04,-0.5195425829605576
2012-01-05,-0.5879942281080441
2012-01-06,-0.635884732937232
2012-01-09,-0.7910457137403147
2012-01-10,-0.908771076836833
2012-01-11,-0.7300121476389235
2012-01-12,-0.6552152884202993
2012-01-13,-0.47576334988626884
2012-01-16,-0.37789109181833824
2012-01-17,-0.2810579117081306
2012-01-18,-0.18363695572022987
2012-01-19,-0.08277652949384356
2012-01-20,0.03997025088001742
2012-01-23,0.10505888433369301
2012-01-24,0.16832763175591456
2012-01-25,0.18115308118731804
2012-01-26,0.1133853671269905
2012-01-27,0.07790563294722995
2012-01-30,0.07523871797826126
2012-01-31,-0.020066141653039944
2012-02-01,-0.027193993883284362
2012-02-02,0.013443778043939977
2012-02-03,-0.0002638239187969154
2012-02-06,-0.06828595158338033
2012-02-07,-0.18167466519142755
2012-02-08,-0.18541227928033588
2012-02-09,-0.2059455878009383
2012-02-10,-0.1854304247965531
2012-02-13,-0.2074735382677374
2012-02-14,-0.21070408008645564
2012-02-15,-0.22884396773306645
2012-02-16,-0.24790345959226287
2012-02-17,-0.23983950778470484
2012-02-20,-0.23442285697846457
2012-02-21,-0.23524342352405558
2012-02-22,-0.24701940908837863
2012-02-23,-0.2568038417044309
2012-02-24,-1.0280486904620447
2012-02-27,-1.0375713788688623
2012-02-28,-1.0960664234642103
2012-02-29,-1.1461890924832283
2012-03-01,-1.1825752509129772
2012-03-02,-1.1841230801942935
2012-03-05,-1.1557911097472915
2012-03-06,-1.104657395459055
2012-03-07,-0.9468654148580192
2012-03-08,-0.7995854450584641
2012-03-09,-0.7118311876403959
2012-03-12,-0.5174759232861352
2012-03-13,-0.3337735310738832
2012-03-14,-0.2252108484995582
2012-03-15,-0.0895553675147073
2012-03-16,-0.006935652709914994
2012-03-19,0.037204679985238964
2012-03-20,0.14255248917013544
2012-03-21,0.1926360215374332
2012-03-22,0.20870352210181672
2012-03-23,0.21269868035785516
2012-03-25,0.15475202384539088
2012-03-26,0.07946402152422832
2012-03-27,-0.06230654160694068
2012-03-28,-0.1664488832112404
2012-03-29,-0.3401080629274555
2012-04-01,-0.481926449521547
2012-04-02,-0.6185518759286784
2012-04-03,-0.6998686647714825
2012-04-04,-0.7860657701735264
2012-04-05,-0.9530645998796982
2012-04-08,-1.0032291819420895
2012-04-09,-1.029387422776985
2012-04-10,-1.0759033165966536
2012-04-11,-1.0795276210048057
2012-04-12,-1.128147128428027
2012-04-15,-1.1821027130317792
2012-04-16,-1.1249374162868198
2012-04-17,-1.0317650204268525
2012-04-18,-0.8555186263145409
2012-04-19,-0.7315233975247454
2012-04-22,-0.693281195130457
2012-04-23,-0.6281468579671522
2012-04-24,-0.5783254907366581
2012-04-25,-0.5426539753192791
2012-04-26,-0.5128148097176108
2012-04-29,-0.4828558990902599
2012-04-30,-0.3922970968481299
2012-05-01,-0.33199206080402954
2012-05-02,-0.24529614950914075
2012-05-03,-0.24143411184180602
2012-05-06,-0.21517654837898276
2012-05-07,-0.2576857729788182
2012-05-08,-0.22730243350533832
2012-05-09,-0.10258266112897925
2012-05-10,-0.13279553537736374
2012-05-13,-0.11985509042494594
2012-05-14,-0.01518200947656125
2012-05-15,0.09879885658045236
2012-05-16,0.20667539946313382
2012-05-17,0.3064487618084618
2012-05-20,0.39360507133301437
2012-05-21,0.48776997213253825
2012-05-22,0.7476208442966374
2012-05-23,0.7161116365351434
2012-05-24,0.6607606428460208
2012-05-27,0.5222119613110046
2012-05-28,0.4214472067789536
2012-05-29,0.30616324482046087
2012-05-30,0.23684519072339155
2012-05-31,0.1110907401185298
2012-06-03,0.0360042743950307
2012-06-04,-0.08302347807607537
2012-06-05,-0.2224551163858117
2012-06-06,-0.2652046156923019
2012-06-07,-0.3936685658803316
2012-06-10,-0.5011477669774046
2012-06-11,-0.4623735494705819
2012-06-12,-0.4184049050505606
2012-06-13,-0.3819502196082366
2012-06-14,-0.3766002385874887
2012-06-17,-0.37297960371341715
2012-06-18,-0.3499135847207046
2012-06-19,-0.4545798438399822
2012-06-20,-0.4519595413780941
2012-06-21,-0.4203471106660276
2012-06-24,-0.4862670260829322
2012-06-25,-0.6119996986263877
2012-06-26,-0.695987395582035
2012-06-27,-0.7124888635997618
2012-06-28,-0.7076673916245826
2012-07-01,-0.627638251238305
2012-07-02,-0.4562409646216951
2012-07-03,-0.4248759386539671
2012-07-04,-0.41818478595009473
2012-07-05,-0.4010178892548581
2012-07-08,-0.40947650979641653
2012-07-09,-0.4167613723191173
2012-07-10,-0.4343431834250068
2012-07-11,-0.4673366845291679
2012-07-12,-0.47996874513897997
2012-07-15,-0.48332684706805845
2012-07-16,-0.5025071766423429
2012-07-17,-0.49485983082735907
2012-07-18,-0.489577715987229
2012-07-19,-0.49460078291765575
2012-07-22,-0.5349465183914124
2012-07-23,-0.5697224098368339
2012-07-24,-0.650225564741998
2012-07-25,-0.7595631014682351
2012-07-26,-0.9212461965205412
2012-07-29,-0.9392532297260043
2012-07-30,-1.0745327854222753
2012-07-31,-1.0416992886523624
2012-08-01,-1.0313716923841998
2012-08-02,-1.0220218692627268
2012-08-05,-1.0214587204397225
2012-08-06,-1.0201615882735788
2012-08-07,-1.0178115758609285
2012-08-08,-1.0088732919728012
2012-08-09,-0.9953863117042286
2012-08-12,-0.9789248628125171
2012-08-13,-0.9742633807472099
2012-08-14,-0.9788743184868683
2012-08-15,-0.9854657340887635
2012-08-16,-0.9958955908431605
2012-08-19,-0.9814451687269637
2012-08-20,-0.970973468278082
2012-08-21,-0.9784955286416461
2012-08-22,-0.9741078619921848
2012-08-23,-0.9757396137159248
2012-08-26,-0.9769205605466543
2012-08-27,-0.9930748919280981
2012-08-28,-1.0628284665879488
2012-08-29,-1.0436038323521402
2012-08-30,-1.0561940801307392
2012-09-02,-1.0557690871369565
2012-09-03,-1.0556854832643514
2012-09-04,-1.0420946711503478
2012-09-05,-1.0321616036054486
2012-09-06,-1.0389318404794565
2012-09-09,-1.0531308847941998
2012-09-10,-1.052595296587751
2012-09-11,-1.0336562482291214
2012-09-12,-1.0337313955229754
2012-09-13,-1.0390019688180454
2012-09-16,-1.025758994499306
2012-09-17,-1.0367169242444279
2012-09-18,-1.0559665314880653
2012-09-19,-1.066527103126319
2012-09-20,-1.0603508900980525
2012-09-23,-1.0553883230889045
2012-09-24,-1.0563906637865699
2012-09-25,-1.0779650781737444
2012-09-26,-1.122313683586992
2012-09-27,-1.1770865779551882
2012-09-30,-1.1787299033250223
2012-10-01,-1.1819996910660833
2012-10-02,-1.2082735728551703
2012-10-03,-1.2366861728425629
2012-10-04,-1.2324298721133777
2012-10-07,-1.1529913065739317
2012-10-08,-1.144733311184122
2012-10-09,-1.1444281827131253
2012-10-10,-1.1093898829399793
2012-10-11,-1.083869030052404
2012-10-14,-1.0754143333896449
2012-10-15,-1.0674115712813932
2012-10-16,-1.0650074167081582
2012-10-17,-1.0660196508821012
2012-10-18,-1.073436182249414
2012-10-21,-1.080363939574269
2012-10-22,-1.079949296593178
2012-10-23,-1.0797321987202844
2012-10-24,-1.0830811125092363
2012-10-25,-1.0824091280810273
2012-10-29,-1.0838544006193875
2012-10-30,-1.0836522075575596
2012-10-31,-1.083711271478342
2012-11-01,-1.0917746025488384
2012-11-02,-1.107014705629493
2012-11-05,-1.2474421459894154
2012-11-06,-1.2446073657322183
2012-11-07,-1.2444574142261464
2012-11-08,-1.2596890695862366
2012-11-09,-1.2661137515499261
2012-11-12,-1.2523192761208517
2012-11-13,-1.1957825095268082
2012-11-14,-1.1092785575051782
2012-11-15,-1.014284183260506
2012-11-16,-0.9444387084992065
2012-11-19,-0.821429577902491
2012-11-20,-0.7540645137956599
2012-11-21,-0.6921055169839304
2012-11-22,-0.5926627130612403
2012-11-23,-0.4941274519210471
2012-11-26,-0.49316190876320654
2012-11-27,-0.48895516690133
2012-11-28,-0.4962611946495339
2012-11-29,-0.5000307790989479
2012-11-30,-0.5072004241749126
2012-12-03,-0.39958356615325336
2012-12-04,-0.3764313854863566
2012-12-05,-0.399569846364494
2012-12-06,-0.4859626397764161
2012-12-07,-0.5725075742708037
2012-12-10,-0.6412313919606762
2012-12-11,-0.7040424830747846
2012-12-12,-0.7451285050229499
2012-12-13,-0.7606747202712697
2012-12-14,-0.7922051910948507
2012-12-17,-0.795601456508292
2012-12-18,-0.8034136060905055
2012-12-19,-0.8093692013098189
2012-12-20,-0.7856315232003382
2012-12-21,-0.7770054463617763
2012-12-24,-0.7273949154356976
2012-12-25,-0.7218119068912252
2012-12-26,-0.7181055460710093
2012-12-27,-0.6525193928824603
2012-12-28,-0.5841618661253284
2012-12-31,-0.6741212317956166
2013-01-01,-0.746154854257534
2013-01-02,-0.8370138425028163
2013-01-03,-0.8262959124248817
2013-01-04,-0.8117819432655153
2013-01-07,-0.7545472219888175
2013-01-08,-0.6940695792307122
2013-01-09,-0.684208994610951
2013-01-10,-0.6840202107348831
2013-01-11,-0.6774872008627001
2013-01-14,-0.6945625803469179
2013-01-15,-0.7783111905237459
2013-01-16,-0.8569690313413392
2013-01-17,-0.8886678777638721
2013-01-18,-0.9258741544785936
2013-01-21,-0.9222569195620215
2013-01-22,-1.0103700399247058
2013-01-23,-1.1594629196506234
2013-01-24,-1.1669307134380527
2013-01-25,-1.1550249215277058
2013-01-28,-1.1516133341980683
2013-01-29,-0.9916538131144766
2013-01-30,-0.8421096632996171
2013-01-31,-0.7523293732849333
2013-02-01,-0.7074344731729918
2013-02-04,-0.6382447223496143
2013-02-05,-0.6034903336263502
2013-02-06,-0.5612320865887124
2013-02-07,-0.5644926135200048
2013-02-08,-0.4673873577232557
2013-02-11,-0.42021724947763034
2013-02-12,-0.3964618843272046
2013-02-13,-0.3791876835858403
2013-02-14,-0.38659926727958666
2013-02-15,-0.38349833487096646
2013-02-18,-0.4022235849531156
2013-02-19,-0.45764513683098457
2013-02-20,-0.5401646920962112
2013-02-21,-0.6412057738830272
2013-02-22,-0.768272574991968
2013-02-25,-0.9474425785838274
2013-02-26,-0.9763814600204391
2013-02-27,-0.98405337575223
2013-02-28,-1.0038687328216866
2013-03-01,-1.0311870889447796
2013-03-04,-1.042988677748943
2013-03-05,-1.0995992328933832
2013-03-06,-1.112127670169737
2013-03-07,-1.1455663192898735
2013-03-08,-1.138566367720397
2013-03-11,-1.065684339268045
2013-03-12,-1.0584877301775808
