Date,macdh
2010-09-30,0.15961841958840894
2010-10-03,-0.36339410555700613
2010-10-04,-0.13437897713511818
2010-10-05,-0.20246304346081745
2010-10-06,-0.09683616761287903
2010-10-07,-0.06107890611990458
2010-10-10,-0.445540941900303
2010-10-11,-0.3563462719385861
2010-10-12,-0.19338327216340623
2010-10-13,-0.20662395428604743
2010-10-14,-0.11968896955486828
2010-10-17,-0.48393244376803213
2010-10-18,-0.13064106692416422
2010-10-19,0.2647474464209745
2010-10-20,0.39522042310386984
2010-10-21,0.6300834609586766
2010-10-24,0.3513133515171565
2010-10-25,0.6316468289423994
2010-10-26,0.8094115650397217
2010-10-27,1.027909857837382
2010-10-28,1.0765291608856176
2010-11-01,0.5080777290299763
2010-11-02,0.6074421986816414
2010-11-03,0.6164683677860683
2010-11-04,0.49582806039842037
2010-11-05,0.2803035788012365
2010-11-08,0.16814961032110065
2010-11-09,0.23019561075478442
2010-11-10,0.25857903711685226
2010-11-11,0.3783350940913766
2010-11-12,0.5277795681595442
2010-11-15,0.17465854757663932
2010-11-16,0.34851763310257344
2010-11-17,0.5678896589229973
2010-11-18,0.5919284057463375
2010-11-19,0.44675900457143164
2010-11-22,0.015603069802223535
2010-11-23,0.1297270135764135
2010-11-24,0.29219201149628626
2010-11-25,0.2777979041273601
2010-11-26,0.19359082440466682
2010-11-29,0.2381447127257753
2010-11-30,0.14209623615971412
2010-12-01,0.04527405165821418
2010-12-02,-0.09695533694756303
2010-12-03,-0.22559573613430942
2010-12-06,-0.8375076482081031
2010-12-07,-0.8134785636872953
2010-12-08,-0.7952214519419604
2010-12-09,-0.6218170075804507
2010-12-10,-0.3866473331328165
2010-12-13,-0.20764901407678188
2010-12-14,-0.1823858699240343
2010-12-15,-0.15620320020221937
2010-12-16,-0.08218008020750149
2010-12-17,0.014055878765013281
2010-12-20,-0.23673673835249276
2010-12-21,-0.049112541740808285
2010-12-22,0.019070461591814254
2010-12-23,0.05459855545866737
2010-12-24,0.021050161999881762
2010-12-27,-0.012347739784861256
2010-12-28,-0.07740450306861416
2010-12-29,-0.06953062784526426
2010-12-30,-0.15854256590214771
2010-12-31,-0.3343308722845241
2011-01-03,-0.8040495213107997
2011-01-04,-0.7974821996585356
2011-01-05,-0.5727163206465096
2011-01-06,-0.33210114726532186
2011-01-07,-0.06558101596362469
2011-01-10,-0.29814704642776124
2011-01-11,0.01938582945856426
2011-01-12,-0.1604590956164253
2011-01-13,-0.39271735133034336
2011-01-14,-0.14405178151918616
2011-01-17,-0.14006751203372378
2011-01-18,0.1598286592099987
2011-01-19,0.26423767226500827
2011-01-20,0.31450428193687996
2011-01-21,0.05505832171278639
2011-01-24,-0.23039719791218835
2011-01-25,0.03230872082306382
2011-01-26,0.1829688533424038
2011-01-27,-0.12615023579499846
2011-01-28,0.13899679626128067
2011-01-31,-0.002799564026170506
2011-02-01,0.18620655980610765
2011-02-02,0.2899780454742606
2011-02-03,0.32850954596202275
2011-02-04,0.39047882134408135
2011-02-07,0.05476550861779547
2011-02-08,-0.12083961342219585
2011-02-09,0.08256391363080993
2011-02-10,0.19279512257295253
2011-02-11,0.27605478088689905
2011-02-14,-0.07736403773386534
2011-02-15,0.12908459724488325
2011-02-16,0.27527757114021717
2011-02-17,0.36151532632705824
2011-02-18,0.34429931490351356
2011-02-21,-0.06897219973023444
2011-02-22,0.11356702869651175
2011-02-23,0.2523047458396331
2011-02-24,0.3320260352530866
2011-02-25,0.2994732620758371
2011-02-28,0.24339943940275569
2011-03-01,0.18725083181691193
2011-03-02,0.13194683353182007
2011-03-03,0.06505543895993214
2011-03-04,-0.018001220688683744
2011-03-07,-0.1468720812104916
2011-03-08,-0.11900514563886523
2011-03-09,-0.07834358739412639
2011-03-10,-0.0414220032371418
2011-03-11,0.020778057532396074
2011-03-14,0.03662014014025787
2011-03-15,0.1182240221207087
2011-03-16,0.1506066070829134
2011-03-17,0.2687370051429397
2011-03-18,0.357732650469597
2011-03-21,0.26509909641647444
2011-03-22,0.19133277641257077
2011-03-23,0.09847270911332569
2011-03-24,0.039205973705244396
2011-03-25,-0.022156567307994528
2011-03-27,-0.12327886989769817
2011-03-28,-0.09892019055193742
2011-03-29,-0.1131268889966631
2011-03-30,-0.3411155915106778
2011-03-31,-0.4768273464594323
2011-04-03,-0.6602092591677947
2011-04-04,-0.7936181568954219
2011-04-05,-0.8165325381325935
2011-04-06,-0.7188482147221301
2011-04-07,-0.7903937772176932
2011-04-10,-0.9689912509665598
2011-04-11,-0.962575335035248
2011-04-12,-0.7802408820394394
2011-04-13,-0.6009513525741573
2011-04-14,-0.47978552813471725
2011-04-17,-0.5891407116924353
2011-04-18,-0.38966538987536026
2011-04-19,-0.31697938356089983
2011-04-20,-0.3127495915168443
2011-04-21,-0.26379580902409755
2011-04-24,-0.2585925088834581
2011-04-25,-0.09485006169468055
2011-04-26,-0.05193071410990548
2011-04-27,0.020761355984840534
2011-04-28,0.2563525252765914
2011-05-01,0.22112565445136576
2011-05-02,0.3207184856644922
2011-05-03,0.4789187295361297
2011-05-04,0.716951052849015
2011-05-05,1.0103218279962045
2011-05-08,0.9467423392252122
2011-05-09,1.0031178242592427
2011-05-10,0.9281772946528376
2011-05-11,0.9477004939456584
2011-05-12,0.890222350195793
2011-05-15,0.9688757067626926
2011-05-16,0.9317549624032302
2011-05-17,0.7570371899882447
2011-05-18,0.553401073398118
2011-05-19,0.43308788162606077
2011-05-22,0.29543987967003255
2011-05-23,0.40250893792829107
2011-05-24,0.3731015665347718
2011-05-25,0.3142821901878964
2011-05-26,0.22151998729670844
2011-05-29,-0.08192692705093917
2011-05-30,-0.28381156897269716
2011-05-31,-0.5167221568868644
2011-06-01,-0.5307965574439883
2011-06-02,-0.6323477350413906
2011-06-05,-0.7346782674150962
2011-06-06,-0.666575483977636
2011-06-07,-0.612764014837002
2011-06-08,-0.5065228920580797
2011-06-09,-0.3644841896847799
2011-06-12,-0.18621262265897448
2011-06-13,-0.10594508827863851
2011-06-14,-0.12452877257632729
2011-06-15,0.023144084605704107
2011-06-16,0.19539891828702677
2011-06-19,0.16618665986530143
2011-06-20,0.17927878990907983
2011-06-21,0.13040681220786313
2011-06-22,0.09398281953497271
2011-06-23,0.09974594422754003
2011-06-26,0.0987518751660246
2011-06-27,0.1383029500916744
2011-06-28,0.02110608688673827
2011-06-29,-0.11713582488563032
2011-06-30,-0.261047647993794
2011-07-03,-0.4355150896150566
2011-07-04,-0.49392139217247066
2011-07-05,-0.39772218536441295
2011-07-06,-0.26351601747250797
2011-07-07,-0.2770614155267371
2011-07-10,-0.20198994699341652
2011-07-11,0.014287520413734054
2011-07-12,0.11555816493257388
2011-07-13,0.1252811399345622
2011-07-14,0.2060430936772656
2011-07-17,0.18516451116740726
2011-07-18,0.22802142302863473
2011-07-19,0.16904151411658716
2011-07-20,0.10210849021403093
2011-07-21,-0.013141601502278083
2011-07-24,-0.06426253513545521
2011-07-25,-0.1655925198649703
2011-07-26,-0.2976010819794788
2011-07-27,-0.1156905031431923
2011-07-28,0.010788480862885107
2011-07-31,-0.034994263851463585
2011-08-01,0.03950378578087618
2011-08-02,0.1379649150614028
2011-08-03,0.19853732467173263
2011-08-04,0.3470842925089728
2011-08-07,0.5618384028776019
2011-08-08,0.7049466915721999
2011-08-09,1.0181925113450518
2011-08-10,1.1117657261212877
2011-08-11,1.1232136455196007
2011-08-14,0.971237172352604
2011-08-15,0.634243042338581
2011-08-16,0.34558322629611393
2011-08-17,0.0933930534302694
2011-08-18,0.15604222863839698
2011-08-21,0.08353222587064923
2011-08-22,0.0845456667337594
2011-08-23,0.029965336623491094
2011-08-24,0.06769297861471522
2011-08-25,0.09325536583528665
2011-08-28,0.022115504270470477
2011-08-29,-0.07894851747799546
2011-08-30,-0.21045958047452468
2011-08-31,-0.322581789614093
2011-09-01,-0.24821667381584714
2011-09-04,0.05670267863125453
2011-09-05,0.39758101458525835
2011-09-06,0.670240153647417
2011-09-07,0.7436165722038731
2011-09-08,0.7241891941128472
2011-09-11,0.8521371733421816
2011-09-12,1.107179057321072
2011-09-13,1.2574677557250435
2011-09-14,1.3681811437681843
2011-09-15,1.2210149496762415
2011-09-18,1.0505105772415773
2011-09-19,1.4667044062413108
2011-09-20,1.6765232934190337
2011-09-21,2.030977231018626
2011-09-22,2.4577956320870977
2011-09-25,2.379227103973917
2011-09-26,2.0742283228488687
2011-09-27,1.3587821371666797
2011-09-28,0.9089128344525038
2011-09-29,0.60039151277657
2011-10-02,0.47136568097163634
2011-10-03,0.6356229834693745
2011-10-04,0.33306608011358374
2011-10-05,-0.07352635231748586
2011-10-06,-0.6105544287124967
2011-10-09,-1.342136058310395
2011-10-10,-1.9169833487112466
2011-10-11,-2.2993547896065536
2011-10-12,-2.1815418139496674
2011-10-13,-2.2921960188427057
2011-10-16,-2.383659783037458
2011-10-17,-2.0544297807109944
2011-10-18,-1.8487836216547313
2011-10-19,-1.6183421892895808
2011-10-20,-1.201570523719503
2011-10-23,-1.056083472129834
2011-10-24,-1.076841521859507
2011-10-25,-0.9487167527924876
2011-10-26,-0.8602639752508119
2011-10-27,-1.1715892426016865
2011-10-31,-1.492773878131697
2011-11-01,-1.5773573515645143
2011-11-02,-1.143173566508444
2011-11-03,-0.8809482039182079
2011-11-04,-0.6817796338570479
2011-11-07,-0.3731111241347064
2011-11-08,-0.14693858826528441
2011-11-09,-0.07643156425801052
2011-11-10,0.1179814075497504
2011-11-11,0.26752362868183144
2011-11-14,0.18824405698886273
2011-11-15,0.29407781329730476
2011-11-16,0.42955346152431084
2011-11-17,0.503543127345144
2011-11-18,0.47834671812439467
2011-11-21,0.5474863573626898
2011-11-22,0.778067516590504
2011-11-23,0.9413613877504072
2011-11-24,1.3798552710628698
2011-11-25,1.707826871338409
2011-11-28,1.8521845813060946
2011-11-29,1.620968165594924
2011-11-30,1.2642342743971868
2011-12-01,0.6785789016986186
2011-12-02,0.17904665014288978
2011-12-05,-0.19817334574315443
2011-12-06,-0.5750321069997331
2011-12-07,-0.709692822128858
2011-12-08,-0.7141314115065137
2011-12-09,-0.5483563647254477
2011-12-12,-0.5942123200068523
2011-12-13,-0.5104169922076067
2011-12-14,-0.049142411562706885
2011-12-15,0.3800511563594496
2011-12-16,0.4704388992588174
2011-12-19,0.43839121997835373
2011-12-20,0.4881938784923777
2011-12-21,0.27306181555498416
2011-12-22,0.21506475052850893
2011-12-23,0.11249144704516728
2011-12-26,0.07955879192434721
2011-12-27,0.03047217118307138
2011-12-28,-0.0016807567304257867
2011-12-29,0.09465455883722455
2011-12-30,0.03555724454752693
2012-01-02,-0.047575229705076015
2012-01-03,-0.05375536321420198
2012-01-04,-0.3663128984002855
2012-01-05,-0.6941362292540888
2012-01-06,-0.6797718179414587
2012-01-09,-0.6137487710335484
2012-01-10,-0.609028412618432
2012-01-11,-0.9311966916015915
2012-01-12,-1.0588011404623732
2012-01-13,-1.2770556757786475
2012-01-16,-1.2718735037651447
2012-01-17,-1.2990864609392507
2012-01-18,-1.2464846153488325
2012-01-19,-1.2370282793302123
2012-01-20,-1.2653699116718518
2012-01-23,-1.1706675585499335
2012-01-24,-1.105030936758269
2012-01-25,-0.9398947647772
2012-01-26,-0.7581676969819089
2012-01-27,0.16984865894191473
2012-01-30,-0.1769230242787289
2012-01-31,-0.29945409790785305
2012-02-01,-0.35449506400234226
2012-02-02,-0.4584328858437479
2012-02-03,-0.5906043751734349
2012-02-06,-0.643828557301827
2012-02-07,-0.5516712039829382
2012-02-08,-0.43249549577015467
2012-02-09,-0.36135902623297644
2012-02-10,-0.2954106553437376
2012-02-13,-0.18476289455404987
2012-02-14,-0.10791731660351206
2012-02-15,-0.019213851724420247
2012-02-16,0.15986645827340265
2012-02-17,0.1911379840293455
2012-02-20,0.17678963713695764
2012-02-21,0.24956393298967275
2012-02-22,0.28585087878043697
2012-02-23,0.24191111333915663
2012-02-24,0.2893497205655337
2012-02-27,0.2772076437748848
2012-02-28,0.2727343643431892
2012-02-29,0.2113321863393434
2012-03-01,0.33870883549686903
2012-03-02,0.39698222134417027
2012-03-05,0.5626206128143678
2012-03-06,0.7258757679723379
2012-03-07,0.9837923040701302
2012-03-08,1.1625701054871755
2012-03-09,1.189740832374375
2012-03-12,1.3820174318859804
2012-03-13,1.516479910506532
2012-03-14,1.463493725473183
2012-03-15,1.4528244483485455
2012-03-16,1.3342192272814017
2012-03-19,1.168330165095745
2012-03-20,1.1841989020421027
2012-03-21,1.0666681857135525
2012-03-22,0.9649872930415136
2012-03-23,0.8256588650418631
2012-03-25,0.6051709872784139
2012-03-26,0.4798132243951756
2012-03-27,0.3892994505093777
2012-03-28,0.30894950147731476
2012-03-29,0.1992189653256246
2012-04-01,0.1377421091019356
2012-04-02,0.12742841953131248
2012-04-03,0.06190453044254634
2012-04-04,-0.019374727854267578
2012-04-05,-0.12993876948047356
2012-04-08,-0.2233021382191176
2012-04-09,-0.31601454742907137
2012-04-10,-0.2685545498008639
2012-04-11,-0.22836844250672073
2012-04-12,-0.2802198450690669
2012-04-15,-0.22603768807749514
2012-04-16,-0.13143545785097108
2012-04-17,0.019850373843272564
2012-04-18,0.25269601358022553
2012-04-19,0.3807184973769406
2012-04-22,0.357749994416091
2012-04-23,0.36898903637540964
2012-04-24,0.3307088294970477
2012-04-25,0.26265499359979894
2012-04-26,0.22391659499532732
2012-04-29,0.182176476436615
2012-04-30,0.2843293341139215
2012-05-01,0.31359912635146575
2012-05-02,0.41930456975772756
2012-05-03,0.33572067540999034
2012-05-06,0.37846900110462317
2012-05-07,0.2911394002691255
2012-05-08,0.3487356222333521
2012-05-09,0.5956314475581658
2012-05-10,0.5451869444557778
2012-05-13,0.5609532840331537
2012-05-14,0.732299471553356
2012-05-15,0.8260763092026707
2012-05-16,0.8006326351404368
2012-05-17,0.7719791720498673
2012-05-20,0.790155197697876
2012-05-21,0.8022153231135618
2012-05-22,1.173695531238441
2012-05-23,0.8058330233905564
2012-05-24,0.48699027974324405
2012-05-27,-0.13730714500258404
2012-05-28,-0.5935740714277975
2012-05-29,-0.8137020524140988
2012-05-30,-0.7676972376407751
2012-05-31,-0.6578022520680173
2012-06-03,-0.4867506929388754
2012-06-04,-0.28030489900074146
2012-06-05,-0.4340948594416253
2012-06-06,-0.4650883392737648
2012-06-07,-0.5154128934981723
2012-06-10,-0.6198449770782511
2012-06-11,-0.34795546705696245
2012-06-12,-0.16944074053872524
2012-06-13,-0.0502309758666833
2012-06-14,-0.11503388169616399
2012-06-17,-0.26286752967210747
2012-06-18,-0.27848593285349416
2012-06-19,-0.5705639481296524
2012-06-20,-0.8000406080883388
2012-06-21,-0.6074404087355114
2012-06-24,-0.45269914554588164
2012-06-25,-0.4064781086523078
2012-06-26,-0.2653172740942715
2012-06-27,-0.1908806586322663
2012-06-28,-0.14126822515562842
2012-07-01,-0.6854444166323119
2012-07-02,-1.2117197910975182
2012-07-03,-1.3045311932908648
2012-07-04,-1.166075552669549
2012-07-05,-1.095877912712894
2012-07-08,-0.934643087442398
2012-07-09,-0.7643832497357069
2012-07-10,-0.6177281475075984
2012-07-11,-0.4790468568938687
2012-07-12,-0.36134786516390505
2012-07-15,-0.26949859116794284
2012-07-16,-0.22912978942201526
2012-07-17,-0.30687791389078306
2012-07-18,-0.3606066845533678
2012-07-19,-0.4381736467143818
2012-07-22,-0.3701617409719454
2012-07-23,-0.1988880348248786
2012-07-24,-0.007403462351312799
2012-07-25,0.007569058389401042
2012-07-26,-0.08724751890226365
2012-07-29,-0.1360683000487019
2012-07-30,-0.0010076135633420781
2012-07-31,0.21769590422341237
2012-08-01,0.22325580108351134
2012-08-02,0.26542083056008736
2012-08-05,0.10110378719353197
2012-08-06,0.0031133913568305296
2012-08-07,-0.07188959944449518
2012-08-08,-0.16601163813636652
2012-08-09,-0.25043105475651717
2012-08-12,-0.31721673143642437
2012-08-13,-0.2950833279428244
2012-08-14,-0.21523938322798533
2012-08-15,-0.17081201756814465
2012-08-16,-0.2020536225694418
2012-08-19,-0.21398163843157175
2012-08-20,-0.2094076503110163
2012-08-21,-0.22042197649584772
2012-08-22,-0.1763019316071882
2012-08-23,-0.07416268435143243
2012-08-26,0.0002625483534173727
2012-08-27,0.11560387594392103
2012-08-28,0.2666544155202797
2012-08-29,0.4004829980784062
2012-08-30,0.45342233489102146
2012-09-02,0.3185096137268886
2012-09-03,0.22520218968376443
2012-09-04,0.22126649291916692
2012-09-05,0.2027014352138941
2012-09-06,0.08794968420931533
2012-09-09,0.012820758758459722
2012-09-10,-0.0850950902044421
2012-09-11,-0.20340914701734955
2012-09-12,-0.16993288458414477
2012-09-13,-0.1858461253261784
2012-09-16,-0.25844505494891534
2012-09-17,-0.11754748316737304
2012-09-18,-0.10683347313862361
2012-09-19,-0.07984775173176256
2012-09-20,-0.08479113279204235
2012-09-23,-0.07574032247683606
2012-09-24,-0.02548384447963705
2012-09-25,0.048034220372707624
2012-09-26,0.1346342784757959
2012-09-27,0.13296815625778827
2012-09-30,0.09050019110334431
2012-10-01,0.06375962310985377
2012-10-02,0.06205242865455087
2012-10-03,0.006454026188286797
2012-10-04,-0.04892253541440966
2012-10-07,-0.2328529986817517
2012-10-08,-0.07811111751568843
2012-10-09,0.04127004411524795
2012-10-10,0.18696121967572013
2012-10-11,0.26745916552637206
2012-10-14,0.3276388937222009
2012-10-15,0.2959254838300307
2012-10-16,0.24279382310565184
2012-10-17,0.16702682574311992
2012-10-18,0.07740218928424904
2012-10-21,0.01553179263046659
2012-10-22,-0.05026753829762094
2012-10-23,-0.07077557641545841
2012-10-24,-0.0919191262617404
2012-10-25,-0.10231447508069154
2012-10-29,-0.09454815028351232
2012-10-30,-0.03876322233443183
2012-10-31,-0.017883712613452882
2012-11-01,-0.013379884559886736
2012-11-02,0.0027549361175236288
2012-11-05,0.006521933495576889
2012-11-06,0.052241566253578675
2012-11-07,0.035848278263926656
2012-11-08,0.054944049618589924
2012-11-09,0.09762291474988855
2012-11-12,0.17799647177854894
2012-11-13,0.2569352610015619
2012-11-14,0.35562412095843077
2012-11-15,0.4492653050341791
2012-11-16,0.4896421532395005
2012-11-19,0.6136771676983404
2012-11-20,0.6251773556038641
2012-11-21,0.6164863963181779
2012-11-22,0.6956494205254802
2012-11-23,0.7611575504288685
2012-11-26,0.5601479536480923
2012-11-27,0.400984959349822
2012-11-28,0.27958202018168127
2012-11-29,0.24648955580184714
2012-11-30,0.22738984461922854
2012-12-03,0.5006266640539925
2012-12-04,0.5072153084441684
2012-12-05,0.45972155202804926
2012-12-06,0.13107230692704666
2012-12-07,-0.19241544498008561
2012-12-10,-0.42490168907337966
2012-12-11,-0.5446404625849552
2012-12-12,-0.6131801400789091
2012-12-13,-0.6822614310367124
2012-12-14,-0.590232390452344
2012-12-17,-0.5078651332406395
2012-12-18,-0.35943516339543047
2012-12-19,-0.3164487396859994
2012-12-20,-0.4367942365793589
2012-12-21,-0.4975715823333478
2012-12-24,-0.6238562123902234
2012-12-25,-0.5246182424979567
2012-12-26,-0.4221953477510949
2012-12-27,-0.5782458489439173
2012-12-28,-0.700259954574225
2012-12-31,-0.7135790234675118
2013-01-01,-0.6384356319228934
2013-01-02,-0.5978582074931549
2013-01-03,-0.5379749462784149
2013-01-04,-0.44253112176247283
2013-01-07,-0.4874989144193582
2013-01-08,-0.5327273616188861
2013-01-09,-0.4133518375739114
2013-01-10,-0.24601613264567404
2013-01-11,-0.2826232343122598
2013-01-14,-0.2644954461858393
2013-01-15,-0.20667033079070907
2013-01-16,-0.16436071070795896
2013-01-17,-0.03949281286107973
2013-01-18,0.01658389899828979
2013-01-21,-0.004142393557506742
2013-01-22,0.07939322645499032
2013-01-23,0.15925067840788634
2013-01-24,0.1490811943494551
2013-01-25,0.09996522880200727
2013-01-28,0.07603946041346017
2013-01-29,-0.22211472297877835
2013-01-30,-0.4460271647709845
2013-01-31,-0.5309748839531799
2013-02-01,-0.521362099371595
2013-02-04,-0.5065123057529339
2013-02-05,-0.38538914834050547
2013-02-06,-0.36902438082973515
2013-02-07,-0.29670047889547485
2013-02-08,-0.4003528205767203
2013-02-11,-0.370578781523289
2013-02-12,-0.3073428185571709
2013-02-13,-0.2463017049711355
2013-02-14,-0.21214266430044362
2013-02-15,-0.22218368593183732
2013-02-18,-0.12135095156381795
2013-02-19,-0.0742039402417272
2013-02-20,-0.06542444383891317
2013-02-21,0.01664053245862913
2013-02-22,0.18497563706894313
2013-02-25,0.2808774873437374
2013-02-26,0.4405047210802587
2013-02-27,0.5508937349379485
2013-02-28,0.547670609864993
2013-03-01,0.5617833327011693
2013-03-04,0.5855643695407515
2013-03-05,0.5036493124004895
2013-03-06,0.3700613316648231
2013-03-07,0.34720503652276247
2013-03-08,0.23598757663546394
2013-03-11,0.022493236082748086
2013-03-12,0.02520779999858411
2013-03-13,0.10532371117622673
2013-03-14,0.2099429678089356
2013-03-15,0.27990172325235224
2013-03-18,0.37526676761840516
2013-03-19,0.4578592031686891
2013-03-20,0.4927953395497597
2013-03-21,0.5112514771788376
2013-03-22,0.6716166169297152
2013-03-25,0.7533716716627169
2013-03-26,0.7643459508904037
2013-03-27,0.805447963638797
2013-03-28,0.7503399086135483
2013-03-29,0.7480660814548274
2013-03-31,0.7021553877000043
2013-04-01,0.5994733470292318
2013-04-02,0.5257175804198589
2013-04-03,0.46378230080924726
2013-04-04,0.3248091021386571
2013-04-07,-0.030840173615597318
