Date,boll_ub
2013-09-15,-0.14203939298037194
2013-09-16,-0.15112953895407572
2013-09-17,-0.1552232690935763
2013-09-18,-0.1654124085615587
2013-09-19,-0.18139809560596307
2013-09-22,-0.18146243034466203
2013-09-23,-0.18904213345133736
2013-09-24,-0.19809479785778417
2013-09-25,-0.20655930833011463
2013-09-26,-0.22020569579097724
2013-09-29,-0.24314449575551947
2013-09-30,-0.2680396605597481
2013-10-01,-0.29036517477406226
2013-10-02,-0.31684461529287944
2013-10-03,-0.3346810785433067
2013-10-06,-0.3486013316602564
2013-10-07,-0.3533637067121333
2013-10-08,-0.3649247510040144
2013-10-09,-0.3747879693989558
2013-10-10,-0.3849368612880125
2013-10-13,-0.39885414775453404
2013-10-14,-0.4210517429231024
2013-10-15,-0.43256213821859596
2013-10-16,-0.4321425356700106
2013-10-17,-0.42867815905341145
2013-10-20,-0.424847353369574
2013-10-21,-0.42492809356046923
2013-10-22,-0.4250910126348916
2013-10-23,-0.43071297803206265
2013-10-24,-0.44110623527448084
2013-10-28,-0.448367524127176
2013-10-29,-0.4549240344679605
2013-10-30,-0.4607388872989845
2013-10-31,-0.46156886119065893
2013-11-01,-0.45180194223205705
2013-11-04,-0.4353223677063589
2013-11-05,-0.42544519212994464
2013-11-06,-0.4035194618678236
2013-11-07,-0.3831906170165808
2013-11-08,-0.35778542647188516
2013-11-11,-0.3347352330492496
2013-11-12,-0.30912145411222514
2013-11-13,-0.2868007828018017
2013-11-14,-0.2682113385658041
2013-11-15,-0.2583504667743023
2013-11-18,-0.25199856202238446
2013-11-19,-0.25323417489769673
2013-11-20,-0.25525425973186994
2013-11-21,-0.25651928988242567
2013-11-22,-0.25322286751313827
2013-11-25,-0.2571586745048618
2013-11-26,-0.2643166130873821
2013-11-27,-0.2728770621689613
2013-11-28,-0.2822558374053072
2013-11-29,-0.28399310387674076
2013-12-02,-0.28043804307665565
2013-12-03,-0.2748438140585197
2013-12-04,-0.2590263617804965
2013-12-05,-0.24052681322363142
2013-12-06,-0.23372690384103512
2013-12-09,-0.2329218470210588
2013-12-10,-0.23390977292956522
2013-12-11,-0.2358204435149926
2013-12-12,-0.23444286674726544
2013-12-13,-0.2325738752266526
2013-12-16,-0.23182271162063667
2013-12-17,-0.23443378793926256
2013-12-18,-0.23718404924866104
2013-12-19,-0.24028088357942118
2013-12-20,-0.23631008765422887
2013-12-23,-0.23026967538005788
2013-12-24,-0.2321945300328569
2013-12-25,-0.23300555181044755
2013-12-26,-0.23115262416920954
2013-12-27,-0.23062050174546114
2013-12-30,-0.23062542865564434
2013-12-31,-0.22975185128765846
2014-01-01,-0.2326339505491874
2014-01-02,-0.24097830262765696
2014-01-03,-0.2336301238401125
2014-01-06,-0.22949363410423748
2014-01-07,-0.22620548511492922
2014-01-08,-0.22719910493666676
2014-01-09,-0.21907944905552568
2014-01-10,-0.21368341932804052
2014-01-13,-0.21512864526562137
2014-01-14,-0.21736196988609038
2014-01-15,-0.22232769765217797
2014-01-16,-0.22530045748273256
2014-01-17,-0.22521327896736398
2014-01-20,-0.2284881820280869
2014-01-21,-0.2276046795495005
2014-01-22,-0.227537099208687
2014-01-23,-0.22642645281750556
