Date,rsi_6
2010-01-04,
2010-01-05,2.864617364996247
2010-01-06,1.270042736176616
2010-01-07,1.7519972189512272
2010-01-08,0.531151432114777
2010-01-11,0.3791684097919602
2010-01-12,0.9792516106818024
2010-01-13,1.5135843021314268
2010-01-14,2.079010240701503
2010-01-15,2.085460331944853
2010-01-18,1.9054038859950373
2010-01-19,2.186530140398662
2010-01-20,2.410641916933537
2010-01-21,2.513492903326182
2010-01-22,2.6196006540713364
2010-01-25,0.2513333389222338
2010-01-26,1.3344294415608524
2010-01-27,1.5441627305040113
2010-01-28,1.7541965693433685
2010-01-29,1.8079096623166497
2010-02-01,1.2673191885945774
2010-02-02,0.01547035869255265
2010-02-03,0.5132700862568135
2010-02-04,1.0902714563502134
2010-02-05,1.1289405879592445
2010-02-08,0.6536189181285293
2010-02-09,-0.30364851410578064
2010-02-10,-0.06334572673190142
2010-02-11,-0.03212398903292895
2010-02-12,0.23007633061588997
2010-02-15,-0.09828768565055773
2010-02-16,-0.485415778941746
2010-02-17,-0.8553363666924191
2010-02-18,-1.3032217686886576
2010-02-19,-1.6780839070024731
2010-02-22,-1.366850925487569
2010-02-23,-0.6268867219390089
2010-02-24,-0.6704540806292311
2010-02-25,0.28617656217540133
2010-02-26,-0.9216046130325497
2010-03-01,-1.1438467465065645
2010-03-02,-2.11719190567087
2010-03-03,-0.43136022086117953
2010-03-04,-0.4193463286845371
2010-03-05,-0.6430778898981679
2010-03-08,-0.43079646348625256
2010-03-09,-0.5328996341011171
2010-03-10,-0.8889121869294458
2010-03-11,-0.8410786955083932
2010-03-12,-1.084997354985808
2010-03-15,-1.0593339404710507
2010-03-16,-0.7235959749058447
2010-03-17,-0.9177434328691358
2010-03-18,-0.25621488885382054
2010-03-19,0.8636665162927784
2010-03-22,0.9976549120235451
2010-03-23,-0.10248574398444263
2010-03-24,0.4395794793729736
2010-03-25,0.6568152927762981
2010-03-26,1.3447380025684454
2010-03-28,0.5295989157720924
2010-03-29,-0.1311895857113853
2010-03-30,-0.6200432652904987
2010-03-31,-1.0732094000954089
2010-04-01,-1.0848912423921435
2010-04-04,-1.2302477563692853
2010-04-05,-1.4654718384990404
2010-04-06,-0.044153286895732724
2010-04-07,-0.23110022033451852
2010-04-08,-0.3326064186011512
2010-04-11,-0.992862557777801
2010-04-12,-1.9404316474476577
2010-04-13,-0.5314089808273302
2010-04-14,-0.3904359178020921
2010-04-15,-0.15712480008186228
2010-04-18,0.005498566148003496
2010-04-19,-0.33198075470413435
2010-04-20,-0.5254037253021718
2010-04-21,0.23884663149082028
2010-04-22,0.1988026944667643
2010-04-25,-0.7191117094852889
2010-04-26,0.25901821959727944
2010-04-27,-0.06528102760534364
2010-04-28,-1.0117934698828097
2010-04-29,-1.0758641053765117
2010-05-02,-0.9345493919728182
2010-05-03,0.034501869790955896
2010-05-04,0.9905410087900246
2010-05-05,1.776109778218165
2010-05-06,1.9120080377867505
2010-05-09,-0.18681940830882576
2010-05-10,-0.1744842421154983
2010-05-11,-0.22069869412618862
2010-05-12,-0.3131165154768751
2010-05-13,0.5285790850998285
2010-05-16,0.5467142158211115
2010-05-17,0.8453426292254281
2010-05-18,1.1339728513288083
2010-05-19,1.8404803085671806
2010-05-20,0.598208942935491
2010-05-23,0.84610262123405
2010-05-24,0.9489624122812487
2010-05-25,0.7448386259612811
2010-05-26,-0.5627383792763874
2010-05-27,-0.5995381377973374
2010-05-30,-0.5959653621443824
2010-05-31,0.07960778419131016
2010-06-01,-0.02972180827062455
2010-06-02,-0.4516782567753147
2010-06-03,0.27206545074892147
2010-06-06,1.1026491247796248
2010-06-07,0.5467104193381741
2010-06-08,-0.0703981083443649
2010-06-09,-0.8287222703379395
2010-06-10,-0.8446500068348944
2010-06-13,-1.084266253051766
2010-06-14,-1.4470169867011728
2010-06-15,-1.3292588426122838
2010-06-16,-1.365002131299217
2010-06-17,-1.6847891471867715
2010-06-20,-1.865251737625347
2010-06-21,-1.6020541724278696
2010-06-22,0.22479044753184388
2010-06-23,-0.5842537373477167
2010-06-24,-0.5182698352249497
2010-06-27,-0.41779121706676164
2010-06-28,0.6160649275739526
2010-06-29,-0.11717400364998706
2010-06-30,0.1849046570180944
2010-07-01,-0.6978998528893493
2010-07-04,-0.7322374409414414
2010-07-05,-0.9469034155027983
2010-07-06,-1.017613217215412
2010-07-07,-0.7783714033118374
2010-07-08,-1.262672703176874
2010-07-11,-0.9696341281171426
2010-07-12,-1.1520348990148692
2010-07-13,-0.3246180633980462
2010-07-14,-0.03764686880712817
2010-07-15,0.6989568459864225
2010-07-18,0.8767431420526824
2010-07-19,-0.116895727125688
2010-07-20,-0.2713745961423021
2010-07-21,-0.9271336168562327
2010-07-22,-0.8988775119305625
2010-07-25,-0.4022466430580471
2010-07-26,-0.7556892591404738
2010-07-27,-0.5775808236738184
2010-07-28,-0.286873202421321
2010-07-29,-0.8548460437933394
2010-08-01,-1.6927175892730113
2010-08-02,-0.606337925253698
2010-08-03,-0.6063379252536983
2010-08-04,-0.6898610316509356
2010-08-05,-0.5757536223353885
2010-08-08,-2.2357233050054632
2010-08-09,-0.04559630249669898
2010-08-10,0.23477544989756266
2010-08-11,0.49365175273876394
2010-08-12,0.3923499238180922
2010-08-15,-1.0600342303634769
2010-08-16,0.015930330356460524
2010-08-17,-0.19960380473918285
2010-08-18,-0.16627408327043358
2010-08-19,0.23823863564661443
2010-08-22,-1.066969385709817
2010-08-23,0.2065204346871795
2010-08-24,0.1960222437140149
2010-08-25,0.29457278453439406
2010-08-26,0.0011219550530721777
