Date,close_12_ema
2010-01-04,-1.0702399445847905
2010-01-05,-1.0566837759187828
2010-01-06,-1.0551914494220629
2010-01-07,-1.0512078109285254
2010-01-08,-1.0514678901863659
2010-01-11,-1.051975272016867
2010-01-12,-1.0503732557014112
2010-01-13,-1.0467140898210856
2010-01-14,-1.0389628685039731
2010-01-15,-1.0329280626048023
2010-01-18,-1.0284850810712518
2010-01-19,-1.0222632793258197
2010-01-20,-1.0135735901010037
2010-01-21,-1.0038570000061133
2010-01-22,-0.9917326792038564
2010-01-25,-0.9898864174143157
2010-01-26,-0.9769810286157677
2010-01-27,-0.9626859206079758
2010-01-28,-0.9466918845336536
2010-01-29,-0.9322688918952614
2010-02-01,-0.9225296515067914
2010-02-02,-0.921396687174063
2010-02-03,-0.9161619593800017
2010-02-04,-0.905142186183028
2010-02-05,-0.895375792355347
2010-02-08,-0.8895823334367076
2010-02-09,-0.8908658207465289
2010-02-10,-0.8903068684283871
2010-02-11,-0.8896413563160899
2010-02-12,-0.8875723609511295
2010-02-15,-0.8873529343863661
2010-02-16,-0.8890804860692393
2010-02-17,-0.8925802321687863
2010-02-18,-0.8985424470591316
2010-02-19,-0.9069067183411035
2010-02-22,-0.9130123720373072
2010-02-23,-0.9156880169067845
2010-02-24,-0.9181647285703529
2010-02-25,-0.9165317244215477
2010-02-26,-0.9215758118135671
2010-03-01,-0.9275551373215626
2010-03-02,-0.946636060286119
2010-03-03,-0.9508958973918277
2010-03-04,-0.9543924351086308
2010-03-05,-0.9595976195430544
2010-03-08,-0.9625673859536394
2010-03-09,-0.9658716302170705
2010-03-10,-0.9714488323768804
2010-03-11,-0.975953518030922
2010-03-12,-0.981476454426361
2010-03-15,-0.986063759716218
2010-03-16,-0.9889181530317965
2010-03-17,-0.9922317973598083
2010-03-18,-0.9931101467442988
2010-03-19,-0.9887191132570259
2010-03-22,-0.984148060720294
2010-03-23,-0.9842164819484753
2010-03-24,-0.9815576257662845
2010-03-25,-0.9780885542108604
2010-03-26,-0.9700193128909492
2010-03-28,-0.9662933200016541
2010-03-29,-0.9662850857909286
2010-03-30,-0.9691231186678729
2010-03-31,-0.9747545339210106
2010-04-01,-0.9796051044902776
2010-04-04,-0.9846719907866978
2010-04-05,-0.9905636351006948
2010-04-06,-0.9904150926961515
2010-04-07,-0.9911450280681979
2010-04-08,-0.9921904753003633
2010-04-11,-0.9962408841969426
2010-04-12,-1.0088019023117243
2010-04-13,-1.012478518268182
2010-04-14,-1.0147338758922162
2010-04-15,-1.0153160428181924
2010-04-18,-1.0149316357443874
2010-04-19,-1.0162748244072215
2010-04-20,-1.0183739379718926
2010-04-21,-1.016834590876159
2010-04-22,-1.0156818002864054
2010-04-25,-1.018727763942899
2010-04-26,-1.0168131267233478
2010-04-27,-1.0166689889816314
2010-04-28,-1.0223438305219354
2010-04-29,-1.0276375978520698
2010-05-02,-1.0316249588347972
2010-05-03,-1.0310844331350446
2010-05-04,-1.0241029893351585
2010-05-05,-1.0065806210909203
2010-05-06,-0.9884598803239028
2010-05-09,-0.9890841928762357
2010-05-10,-0.9894841148468835
2010-05-11,-0.9902503184971833
2010-05-12,-0.9916473088844856
2010-05-13,-0.9858774953556522
2010-05-16,-0.9808242224044232
2010-05-17,-0.9738317946332072
2010-05-18,-0.9649846395590315
2010-05-19,-0.9457124719684649
2010-05-20,-0.9375336076478857
2010-05-23,-0.9273189078722135
2010-05-24,-0.9173281049875166
2010-05-25,-0.910050821084375
2010-05-26,-0.9139466096533843
2010-05-27,-0.917606682983608
2010-05-30,-0.920682277679476
2010-05-31,-0.9190921846458893
2010-06-01,-0.9183884334531474
2010-06-02,-0.9202742385962381
2010-06-03,-0.9176987910006117
2010-06-06,-0.9080115341766603
2010-06-07,-0.9028092811921022
2010-06-08,-0.9022576476132187
2010-06-09,-0.9081438308232234
2010-06-10,-0.9132741802066988
2010-06-13,-0.9197328950876229
2010-06-14,-0.9288557206495154
2010-06-15,-0.9361044456842456
2010-06-16,-0.9425374479060266
2010-06-17,-0.9507829004306477
2010-06-20,-0.9596207869621095
2010-06-21,-0.9663931152985824
2010-06-22,-0.9648080287177784
2010-06-23,-0.9683010329670753
2010-06-24,-0.9709357958828742
2010-06-27,-0.9727374025726986
2010-06-28,-0.9687431147134753
2010-06-29,-0.9689783109922452
2010-06-30,-0.9674660908908068
2010-07-01,-0.9714057786643033
2010-07-04,-0.9749746550724259
2010-07-05,-0.979363459440882
2010-07-06,-0.9835048712211676
2010-07-07,-0.9863032593883437
2010-07-08,-0.9912165843998886
2010-07-11,-0.9946039587040405
2010-07-12,-0.9983258146680981
2010-07-13,-0.9993360369859144
2010-07-14,-0.9993352243172381
2010-07-15,-0.9966393457442777
2010-07-18,-0.9935667727653612
2010-07-19,-0.9936620942518954
2010-07-20,-0.9942347301911214
2010-07-21,-0.9971149935647747
2010-07-22,-0.999487968283676
2010-07-25,-1.0004049593543094
2010-07-26,-1.0022290046817597
2010-07-27,-1.0034301811838156
2010-07-28,-1.0039118011957577
2010-07-29,-1.0056669212862859
2010-08-01,-1.0104889259576268
2010-08-02,-1.012258920102091
2010-08-03,-1.0137566074550943
2010-08-04,-1.0152591758154466
2010-08-05,-1.016338066174803
2010-08-08,-1.0270905593370872
2010-08-09,-1.0268839969521217
2010-08-10,-1.0247840770170011
2010-08-11,-1.0211890373297097
2010-08-12,-1.0185962791595768
2010-08-15,-1.0258997463295774
2010-08-16,-1.0249352081606704
2010-08-17,-1.0257447311990013
2010-08-18,-1.0262158081893675
2010-08-19,-1.0240903441002045
2010-08-22,-1.032516487697119
2010-08-23,-1.029271955469624
2010-08-24,-1.0266121436631865
2010-08-25,-1.0235059175048553
2010-08-26,-1.0227171470557388
2010-08-29,-1.034263646708528
2010-08-30,-1.032097916251995
2010-08-31,-1.031313504902597
2010-09-01,-1.0328102030472162
2010-09-02,-1.0341835919598508
2010-09-05,-1.0493564050259447
2010-09-06,-1.0513072234175709
2010-09-07,-1.05186700528825
2010-09-08,-1.0546508305254585
2010-09-09,-1.0561507587886734
2010-09-12,-1.0692274319796575
2010-09-13,-1.0699179632548463
2010-09-14,-1.0737108195802445
2010-09-15,-1.0727062499191653
2010-09-16,-1.0726476743923625
2010-09-19,-1.0837211206725617
2010-09-20,-1.0800428132666315
2010-09-21,-1.077358207391902
2010-09-22,-1.085824600717365
2010-09-23,-1.0837050365670404
2010-09-26,-1.093312644651255
2010-09-27,-1.091902038907856
2010-09-28,-1.0907084494326718
2010-09-29,-1.090874961338885
2010-09-30,-1.0925987459400555
2010-10-03,-1.1074477259436826
2010-10-04,-1.1063223887929128
2010-10-05,-1.111466445633484
2010-10-06,-1.1126105484829596
2010-10-07,-1.1149048405702557
2010-10-10,-1.1279691748316152
2010-10-11,-1.131430018020919
2010-10-12,-1.1324974586304986
2010-10-13,-1.1371439983440115
2010-10-14,-1.1393430630531627
2010-10-17,-1.1527974091947937
2010-10-18,-1.1501497507704124
2010-10-19,-1.1440591516541114
2010-10-20,-1.1421141284174796
2010-10-21,-1.1364041627256685
2010-10-24,-1.1422892458017022
2010-10-25,-1.1353116955298677
2010-10-26,-1.1288728544254552
2010-10-27,-1.1198524067576607
2010-10-28,-1.1133961925008964
2010-11-01,-1.1223289840070636
2010-11-02,-1.117459675052794
2010-11-03,-1.1140453738918492
2010-11-04,-1.113723198337394
2010-11-05,-1.1165094160544164
2010-11-08,-1.1179471975110076
2010-11-09,-1.1155274131052888
2010-11-10,-1.1134799032235265
2010-11-11,-1.108752738273095
2010-11-12,-1.102292932985111
2010-11-15,-1.1077574404449113
2010-11-16,-1.1017716139628257
2010-11-17,-1.0932842191895245
2010-11-18,-1.0881988370705276
2010-11-19,-1.0871471628707978
2010-11-22,-1.094385638300349
2010-11-23,-1.0902858889145421
2010-11-24,-1.0841002888692217
2010-11-25,-1.0813262160838768
2010-11-26,-1.080369300000483
2010-11-29,-1.076543554782926
2010-11-30,-1.0760015766827318
2010-12-01,-1.0760777399338894
2010-12-02,-1.07798176052357
2010-12-03,-1.0805340326537798
2010-12-06,-1.0966829718843818
2010-12-07,-1.1006789962242234
2010-12-08,-1.104980034969594
2010-12-09,-1.1054108148154382
2010-12-10,-1.1032940339508657
2010-12-13,-1.1012034460219486
2010-12-14,-1.1020013355099791
2010-12-15,-1.1026764727690817
2010-12-16,-1.1019857089093563
2010-12-17,-1.100246134585503
2010-12-20,-1.1069239310834638
2010-12-21,-1.103932650974532
2010-12-22,-1.1028133344830793
2010-12-23,-1.1020801245708403
2010-12-24,-1.1028928732654109
2010-12-27,-1.1039228301665862
2010-12-28,-1.106013585199671
2010-12-29,-1.1066703845935324
2010-12-30,-1.1098357672400194
2010-12-31,-1.1159366326139675
2011-01-03,-1.1310454412711248
2011-01-04,-1.1371987925230984
2011-01-05,-1.1379134894682803
2011-01-06,-1.1369139527217762
2011-01-07,-1.1337366368008177
2011-01-10,-1.1418289024340391
2011-01-11,-1.1372323378730937
2011-01-12,-1.1434819886847398
2011-01-13,-1.1523851330670676
2011-01-14,-1.150442613865461
2011-01-17,-1.1532695382509985
2011-01-18,-1.1483888137623226
2011-01-19,-1.1465263528101246
2011-01-20,-1.1452712803752114
2011-01-21,-1.1516531566711463
2011-01-24,-1.1604542801134978
2011-01-25,-1.1569494976108783
2011-01-26,-1.1545828437341423
2011-01-27,-1.1631471501319464
2011-01-28,-1.15884305265846
2011-01-31,-1.1633294776256016
2011-02-01,-1.1601310211914322
2011-02-02,-1.1578096622536251
2011-02-03,-1.156380195565264
2011-02-04,-1.1539513937891754
2011-02-07,-1.1613508124841625
2011-02-08,-1.1668204141165797
2011-02-09,-1.16361965063512
2011-02-10,-1.1614460724098221
2011-02-11,-1.1591576923462286
2011-02-14,-1.167617107198423
2011-02-15,-1.1638659674663918
2011-02-16,-1.1602427276663316
2011-02-17,-1.1570913477571458
2011-02-18,-1.1559221238207673
2011-02-21,-1.1650932224881767
2011-02-22,-1.1615164686695003
2011-02-23,-1.1578054917344671
2011-02-24,-1.1546012631152802
2011-02-25,-1.1536653962943566
2011-02-28,-1.1534510498979258
2011-03-01,-1.1535263647206577
2011-03-02,-1.153889558306478
2011-03-03,-1.1548813688906339
2011-03-04,-1.1567259422287892
2011-03-07,-1.1603402138572274
2011-03-08,-1.1607888143834546
2011-03-09,-1.1607619817641814
2011-03-10,-1.160589544410734
2011-03-11,-1.1595238485000043
2011-03-14,-1.159242427528305
2011-03-15,-1.1571219465205225
2011-03-16,-1.1556913302316054
2011-03-17,-1.1517428370179075
2011-03-18,-1.1476531401513892
2011-03-21,-1.1475723112828433
2011-03-22,-1.1475253080290495
2011-03-23,-1.1484053234259592
2011-03-24,-1.149000219009282
2011-03-25,-1.1500383523003381
2011-03-27,-1.1525424434970961
2011-03-28,-1.152500859069475
2011-03-29,-1.1533426788185785
2011-03-30,-1.1599159585896914
2011-03-31,-1.1657560398045514
2011-04-03,-1.1739489884257774
2011-04-04,-1.1823360308990254
2011-04-05,-1.189047731869899
2011-04-06,-1.1930798023367204
2011-04-07,-1.2011546623872498
2011-04-10,-1.2128214676268774
2011-04-11,-1.2212388322666594
2011-04-12,-1.2253879515463568
2011-04-13,-1.2286848407409563
2011-04-14,-1.2286848407409563
2011-04-17,-1.237646473935423
2011-04-18,-1.2399532394261112
2011-04-19,-1.2443023767482977
2011-04-20,-1.2500634978047662
2011-04-21,-1.2548000190072626
2011-04-24,-1.2604583276700339
2011-04-25,-1.2620733041577994
2011-04-26,-1.2657576025987425
2011-04-27,-1.2683883215663994
2011-04-28,-1.2662264458416417
2011-05-01,-1.2694587010840233
2011-05-02,-1.2692874383264863
2011-05-03,-1.2667486078452126
2011-05-04,-1.2608135010941486
2011-05-05,-1.2514843420882287
2011-05-08,-1.2491588062526289
2011-05-09,-1.243723032148721
2011-05-10,-1.2409696358659243
2011-05-11,-1.2358685891475294
2011-05-12,-1.2322929507946618
2011-05-15,-1.225168485875879
2011-05-16,-1.2201802120691478
2011-05-17,-1.2187119426030195
2011-05-18,-1.218908109726834
2011-05-19,-1.2180876529597933
2011-05-22,-1.2183799011475867
2011-05-23,-1.2130560947243996
2011-05-24,-1.2104389497466164
2011-05-25,-1.2086538342794282
2011-05-26,-1.208043284992435
2011-05-29,-1.213521354581386
2011-05-30,-1.2184335736897125
2011-05-31,-1.2256497703618594
2011-06-01,-1.2289080911634118
2011-06-02,-1.2347676332427064
2011-06-05,-1.2415866326452782
2011-06-06,-1.2449165443584778
2011-06-07,-1.2484185382138726
2011-06-08,-1.2504187083690264
2011-06-09,-1.2509557260389277
2011-06-12,-1.2497199785715605
2011-06-13,-1.2499152180672384
2011-06-14,-1.2521983104296748
2011-06-15,-1.2503008213012583
2011-06-16,-1.2467486172767706
2011-06-19,-1.2472298731488667
2011-06-20,-1.2467386292176714
2011-06-21,-1.2477134163413468
2011-06-22,-1.2486451787948463
2011-06-23,-1.248684890531604
2011-06-26,-1.2488254476648242
2011-06-27,-1.2478748314132444
2011-06-28,-1.2507069194484435
2011-06-29,-1.2548787205165535
2011-06-30,-1.26018411548593
2011-07-03,-1.2673684989469565
2011-07-04,-1.2728700180613022
2011-07-05,-1.274915477832114
2011-07-06,-1.275469764227514
2011-07-07,-1.2790831853994107
2011-07-10,-1.2805791800945316
2011-07-11,-1.2779519467193363
2011-07-12,-1.2768626028499495
2011-07-13,-1.2774381851566505
2011-07-14,-1.2760428546253606
2011-07-17,-1.276680380414181
2011-07-18,-1.275722493391133
2011-07-19,-1.2770510184354997
2011-07-20,-1.2789238196180834
2011-07-21,-1.2824764164483706
2011-07-24,-1.2851402117855177
2011-07-25,-1.2894904531727311
2011-07-26,-1.2953960292862818
2011-07-27,-1.294104270947978
2011-07-28,-1.2930754161515545
2011-07-31,-1.2956914843998824
2011-08-01,-1.2954879636207168
2011-08-02,-1.2941392811254009
2011-08-03,-1.2930622596049295
2011-08-04,-1.2891990572967258
2011-08-07,-1.2824649478804364
2011-08-08,-1.2759326297800235
2011-08-09,-1.2637100865194277
2011-08-10,-1.25471553066963
2011-08-11,-1.2468052872689537
2011-08-14,-1.242657462953149
2011-08-15,-1.2440033876788048
2011-08-16,-1.2461262056893427
2011-08-17,-1.2491202989752876
2011-08-18,-1.2455574970032712
2011-08-21,-1.2450454958459873
2011-08-22,-1.2430721549501091
2011-08-23,-1.2425147060289028
2011-08-24,-1.2399039780140417
2011-08-25,-1.2373312636015987
2011-08-28,-1.2370794878315774
2011-08-29,-1.2380856998535907
2011-08-30,-1.2406055615700802
2011-08-31,-1.2435933684216318
2011-09-01,-1.2425920959477723
2011-09-04,-1.2351566208520612
2011-09-05,-1.2246939361712768
2011-09-06,-1.2135521220437542
2011-09-07,-1.205514809462545
2011-09-08,-1.1991204242006552
2011-09-11,-1.1887258263284466
2011-09-12,-1.173812741749553
2011-09-13,-1.1594827455459702
2011-09-14,-1.1446835636211603
2011-09-15,-1.135348349155473
2011-09-18,-1.1271498558756246
2011-09-19,-1.1043623797219482
2011-09-20,-1.083583340841901
2011-09-21,-1.056952936193017
2011-09-22,-1.0252430334698823
2011-09-25,-1.0029035622118856
2011-09-26,-0.986097192302941
2011-09-27,-0.9812881956219238
2011-09-28,-0.9738607511230611
2011-09-29,-0.9654369499726896
2011-10-02,-0.9541807702178379
2011-10-03,-0.9359504159120685
2011-10-04,-0.9285675234838179
2011-10-05,-0.9258284869507438
2011-10-06,-0.9292862497902207
2011-10-09,-0.941709388584641
2011-10-10,-0.9555153975045952
2011-10-11,-0.9689300277927624
2011-10-12,-0.9727514465242517
2011-10-13,-0.982594589581845
2011-10-16,-0.9935758130598719
2011-10-17,-0.9951029008137737
2011-10-18,-0.998427140389843
2011-10-19,-1.000427123132759
2011-10-20,-0.9966220823416395
2011-10-23,-0.9975521708576786
2011-10-24,-1.0022536128026815
2011-10-25,-1.0036221266736325
2011-10-26,-1.0055287640962915
2011-10-27,-1.0176233707460929
2011-10-31,-1.0325417672018173
2011-11-01,-1.0440313343182734
2011-11-02,-1.0431436352378791
