Date,Open,High,Low,Close,Adj Close,Volume
2010-03-19,1.7406,1.7994,1.7406,1.795,1.795,0.0
2010-03-22,1.7464,1.8097,1.7464,1.799,1.799,0.0
2010-03-23,1.7493,1.7919,1.7369,1.7806,1.7806,0.0
2010-03-24,1.7267,1.7933,1.7267,1.7933,1.7933,0.0
2010-03-25,1.7413,1.8029,1.7413,1.799,1.799,0.0
2010-03-26,1.7706,1.823,1.7706,1.823,1.823,0.0
2010-03-28,1.8216,1.8216,1.7723,1.8085,1.8085,0.0
2010-03-29,1.8026,1.8026,1.7449,1.7938,1.7938,0.0
2010-03-30,1.7391,1.7891,1.7391,1.7805,1.7805,0.0
2010-03-31,1.7302,1.7776,1.7302,1.7654,1.7654,0.0
2010-04-01,1.7178,1.765,1.7178,1.765,1.765,0.0
2010-04-04,1.7178,1.7605,1.7178,1.7605,1.7605,0.0
2010-04-05,1.7178,1.7671,1.7112,1.753,1.753,0.0
2010-04-06,1.7044,1.777,1.7044,1.777,1.777,0.0
2010-04-07,1.7125,1.7874,1.7125,1.773,1.773,0.0
2010-04-08,1.7301,1.7779,1.7301,1.771,1.771,0.0
2010-04-11,1.7147,1.7666,1.7147,1.7562,1.7562,0.0
2010-04-12,1.7572,1.7651,1.7043,1.7135,1.7135,0.0
2010-04-13,1.6995,1.7477,1.6995,1.746,1.746,0.0
2010-04-14,1.695,1.7507,1.695,1.75,1.75,0.0
2010-04-15,1.6991,1.7608,1.6991,1.7562,1.7562,0.0
2010-04-18,1.7557,1.7658,1.7099,1.7603,1.7603,0.0
2010-04-19,1.7049,1.7533,1.7049,1.7525,1.7525,0.0
2010-04-20,1.7023,1.7525,1.7023,1.748,1.748,0.0
2010-04-21,1.7024,1.767,1.7024,1.7635,1.7635,0.0
2010-04-22,1.7144,1.764,1.7144,1.7628,1.7628,0.0
2010-04-25,1.7057,1.7531,1.7057,1.744,1.744,0.0
2010-04-26,1.6963,1.765,1.6963,1.765,1.765,0.0
2010-04-27,1.7249,1.7688,1.7211,1.7581,1.7581,0.0
2010-04-28,1.7021,1.75,1.7021,1.731,1.731,0.0
2010-04-29,1.679,1.7306,1.679,1.7287,1.7287,0.0
2010-05-02,1.676,1.737,1.676,1.731,1.731,0.0
2010-05-03,1.6772,1.7589,1.6772,1.7493,1.7493,0.0
2010-05-04,1.7135,1.7893,1.7135,1.7798,1.7798,0.0
2010-05-05,1.7445,1.8418,1.7445,1.8341,1.8341,0.0
2010-05-06,1.8047,1.8671,1.8047,1.8495,1.8495,0.0
2010-05-09,1.8197,1.835,1.7749,1.7749,1.7749,0.0
2010-05-10,1.7215,1.7881,1.7215,1.7755,1.7755,0.0
2010-05-11,1.7392,1.7864,1.7392,1.7735,1.7735,0.0
2010-05-12,1.7261,1.77,1.7261,1.77,1.77,0.0
2010-05-13,1.7237,1.8145,1.7237,1.8025,1.8025,0.0
2010-05-16,1.7564,1.8182,1.7493,1.8033,1.8033,0.0
2010-05-17,1.7502,1.816,1.7502,1.816,1.816,0.0
2010-05-18,1.7706,1.8549,1.7706,1.8297,1.8297,0.0
2010-05-19,1.7772,1.8935,1.7772,1.8848,1.8848,0.0
2010-05-20,1.8319,1.899,1.8319,1.8468,1.8468,0.0
2010-05-23,1.7999,1.8638,1.7999,1.8622,1.8622,0.0
2010-05-24,1.8195,1.909,1.8195,1.8685,1.8685,0.0
2010-05-25,1.794,1.863,1.794,1.863,1.863,0.0
2010-05-26,1.8557,1.8705,1.816,1.816,1.816,0.0
2010-05-27,1.7643,1.8255,1.7643,1.8143,1.8143,0.0
2010-05-30,1.8144,1.8149,1.7328,1.8144,1.8144,0.0
2010-05-31,1.8168,1.8344,1.8119,1.834,1.834,0.0
2010-06-01,1.798,1.8453,1.798,1.831,1.831,0.0
2010-06-02,1.7675,1.8194,1.7675,1.8194,1.8194,0.0
2010-06-03,1.8164,1.8444,1.8156,1.8389,1.8389,0.0
2010-06-06,1.7923,1.874,1.7923,1.874,1.874,0.0
2010-06-07,1.8295,1.8768,1.8295,1.86,1.86,0.0
2010-06-08,1.8038,1.8516,1.8038,1.842,1.842,0.0
2010-06-09,1.8003,1.8477,1.8003,1.8123,1.8123,0.0
2010-06-10,1.7525,1.8134,1.7525,1.8116,1.8116,0.0
2010-06-13,1.7563,1.8064,1.7563,1.8017,1.8017,0.0
2010-06-14,1.7613,1.809,1.7613,1.7846,1.7846,0.0
2010-06-15,1.7349,1.7956,1.7349,1.7868,1.7868,0.0
2010-06-16,1.7353,1.7854,1.7353,1.7854,1.7854,0.0
2010-06-17,1.7308,1.781,1.7308,1.7723,1.7723,0.0
2010-06-20,1.7247,1.7703,1.7213,1.7636,1.7636,0.0
2010-06-21,1.7207,1.7719,1.7207,1.7669,1.7669,0.0
2010-06-22,1.7382,1.8045,1.7382,1.8011,1.8011,0.0
2010-06-23,1.7374,1.799,1.7374,1.7785,1.7785,0.0
2010-06-24,1.7921,1.7921,1.7324,1.78,1.78,0.0
2010-06-27,1.78,1.784,1.7276,1.782,1.782,0.0
2010-06-28,1.7306,1.8078,1.7306,1.8078,1.8078,0.0
2010-06-29,1.7607,1.809,1.7607,1.7909,1.7909,0.0
2010-06-30,1.7607,1.809,1.7921,1.7989,1.7989,0.0
2010-07-01,1.7401,1.7931,1.7401,1.7745,1.7745,0.0
2010-07-04,1.7745,1.7745,1.721,1.7734,1.7734,0.0
2010-07-05,1.7251,1.7748,1.7251,1.767,1.767,0.0
2010-07-06,1.7293,1.7819,1.7293,1.765,1.765,0.0
2010-07-07,1.7158,1.7719,1.7158,1.7683,1.7683,0.0
2010-07-08,1.7138,1.7619,1.7138,1.7564,1.7564,0.0
2010-07-11,1.7095,1.7625,1.7088,1.76,1.76,0.0
2010-07-12,1.7109,1.76,1.7109,1.756,1.756,0.0
2010-07-13,1.7024,1.766,1.7019,1.766,1.766,0.0
2010-07-14,1.7131,1.7748,1.7131,1.77,1.77,0.0
2010-07-15,1.7103,1.7842,1.7103,1.7826,1.7826,0.0
2010-07-18,1.7827,1.7863,1.7295,1.7863,1.7863,0.0
2010-07-19,1.7424,1.7964,1.7424,1.7737,1.7737,0.0
2010-07-20,1.7237,1.7765,1.7237,1.7714,1.7714,0.0
2010-07-21,1.7308,1.7795,1.7308,1.7602,1.7602,0.0
2010-07-22,1.7078,1.7642,1.7078,1.7605,1.7605,0.0
2010-07-25,1.7241,1.7707,1.712,1.7656,1.7656,0.0
2010-07-26,1.7123,1.7681,1.7123,1.7607,1.7607,0.0
2010-07-27,1.7187,1.769,1.7187,1.7623,1.7623,0.0
2010-07-28,1.7198,1.7694,1.7198,1.7648,1.7648,0.0
2010-07-29,1.708,1.7631,1.708,1.7585,1.7585,0.0
2010-08-01,1.7128,1.7539,1.704,1.7429,1.7429,0.0
2010-08-02,1.7012,1.76,1.7012,1.7537,1.7537,0.0
2010-08-03,1.7084,1.7586,1.7084,1.7537,1.7537,0.0
2010-08-04,1.702,1.7554,1.702,1.7526,1.7526,0.0
2010-08-05,1.7026,1.7581,1.7026,1.7535,1.7535,0.0
2010-08-08,1.7076,1.7581,1.7076,1.7075,1.7075,0.0
2010-08-09,1.698,1.7615,1.698,1.751,1.751,0.0
2010-08-10,1.7027,1.7709,1.7027,1.76,1.76,0.0
2010-08-11,1.7242,1.7769,1.7242,1.7685,1.7685,0.0
2010-08-12,1.7187,1.7714,1.7187,1.7664,1.7664,0.0
2010-08-15,1.7223,1.77,1.7223,1.722,1.722,0.0
2010-08-16,1.7045,1.7541,1.7045,1.7554,1.7554,0.0
2010-08-17,1.7034,1.752,1.7034,1.7478,1.7478,0.0
2010-08-18,1.7036,1.7614,1.7036,1.7488,1.7488,0.0
2010-08-19,1.7066,1.7624,1.7066,1.7606,1.7606,0.0
2010-08-22,1.7081,1.7614,1.7081,1.7128,1.7128,0.0
2010-08-23,1.7281,1.7782,1.72,1.7613,1.7613,0.0
2010-08-24,1.7213,1.772,1.7213,1.7609,1.7609,0.0
2010-08-25,1.7136,1.7622,1.7136,1.7649,1.7649,0.0
2010-08-26,1.7123,1.7601,1.7123,1.7563,1.7563,0.0
2010-08-29,1.6997,1.7567,1.6997,1.6992,1.6992,0.0
2010-08-30,1.709,1.7647,1.709,1.755,1.755,0.0
2010-08-31,1.7052,1.7574,1.7052,1.7501,1.7501,0.0
2010-09-01,1.6949,1.744,1.6949,1.74,1.74,0.0
2010-09-02,1.6756,1.724,1.6756,1.7395,1.7395,0.0
2010-09-05,1.6825,1.7312,1.6825,1.674,1.674,0.0
2010-09-06,1.677,1.728,1.677,1.7249,1.7249,0.0
2010-09-07,1.68,1.7285,1.68,1.73,1.73,0.0
2010-09-08,1.6757,1.7234,1.6757,1.7192,1.7192,0.0
2010-09-09,1.6732,1.723,1.6732,1.7232,1.7232,0.0
2010-09-12,1.6718,1.7198,1.6718,1.668,1.668,0.0
2010-09-13,1.6599,1.7129,1.6599,1.7165,1.7165,0.0
2010-09-14,1.66,1.7187,1.66,1.7015,1.7015,0.0
2010-09-15,1.6737,1.7213,1.6737,1.7212,1.7212,0.0
2010-09-16,1.6613,1.714,1.6613,1.7175,1.7175,0.0
2010-09-19,1.6718,1.7201,1.6718,1.6655,1.6655,0.0
2010-09-20,1.6828,1.7316,1.6828,1.7265,1.7265,0.0
2010-09-21,1.6616,1.7228,1.6616,1.7245,1.7245,0.0
2010-09-22,1.6687,1.7232,1.6687,1.6743,1.6743,0.0
2010-09-23,1.6728,1.721,1.6728,1.7177,1.7177,0.0
2010-09-26,1.6606,1.7114,1.6606,1.6644,1.6644,0.0
2010-09-27,1.6599,1.7114,1.6599,1.709,1.709,0.0
2010-09-28,1.658,1.7109,1.658,1.709,1.709,0.0
2010-09-29,1.6505,1.702,1.6505,1.7035,1.7035,0.0
2010-09-30,1.6376,1.6861,1.6376,1.6961,1.6961,0.0
2010-10-03,1.6394,1.6906,1.6394,1.6335,1.6335,0.0
2010-10-04,1.648,1.6976,1.648,1.6975,1.6975,0.0
2010-10-05,1.6136,1.6786,1.6136,1.669,1.669,0.0
2010-10-06,1.6283,1.6801,1.6283,1.684,1.684,0.0
2010-10-07,1.6311,1.6866,1.6311,1.6778,1.6778,0.0
2010-10-10,1.6163,1.665,1.6163,1.6258,1.6258,0.0
2010-10-11,1.6206,1.669,1.6206,1.6613,1.6613,0.0
2010-10-12,1.6207,1.6681,1.6067,1.67,1.67,0.0
2010-10-13,1.6029,1.6612,1.6029,1.6525,1.6525,0.0
2010-10-14,1.6098,1.6618,1.6098,1.6606,1.6606,0.0
2010-10-17,1.6145,1.6737,1.6145,1.6064,1.6064,0.0
2010-10-18,1.6225,1.6969,1.6225,1.672,1.672,0.0
2010-10-19,1.6421,1.6799,1.6324,1.69,1.69,0.0
2010-10-20,1.6262,1.6955,1.6262,1.675,1.675,0.0
2010-10-21,1.6469,1.6989,1.6469,1.694,1.694,0.0
2010-10-24,1.6559,1.7068,1.6559,1.6439,1.6439,0.0
2010-10-25,1.6458,1.7062,1.6458,1.6998,1.6998,0.0
2010-10-26,1.6533,1.7151,1.6533,1.7023,1.7023,0.0
2010-10-27,1.6703,1.718,1.6703,1.719,1.719,0.0
2010-10-28,1.6545,1.7089,1.6545,1.7135,1.7135,0.0
2010-11-01,1.6513,1.7053,1.6512,1.6462,1.6462,0.0
2010-11-02,1.6538,1.7017,1.6538,1.7043,1.7043,0.0
2010-11-03,1.654,1.7016,1.654,1.701,1.701,0.0
2010-11-04,1.6509,1.6875,1.6399,1.689,1.689,0.0
2010-11-05,1.62,1.6808,1.62,1.6747,1.6747,0.0
2010-11-08,1.6286,1.6979,1.6286,1.679,1.679,0.0
2010-11-09,1.6503,1.6994,1.6503,1.696,1.696,0.0
2010-11-10,1.6507,1.7138,1.6507,1.696,1.696,0.0
2010-11-11,1.6576,1.719,1.6576,1.71,1.71,0.0
2010-11-12,1.6658,1.7206,1.6658,1.7215,1.7215,0.0
2010-11-15,1.6704,1.7209,1.6704,1.6704,1.6704,0.0
2010-11-16,1.6719,1.7299,1.6719,1.72,1.72,0.0
2010-11-17,1.6903,1.7385,1.6903,1.736,1.736,0.0
2010-11-18,1.6748,1.7249,1.6748,1.7262,1.7262,0.0
2010-11-19,1.6609,1.7183,1.6609,1.711,1.711,0.0
2010-11-22,1.6655,1.7184,1.6654,1.673,1.673,0.0
2010-11-23,1.6731,1.7337,1.6731,1.7208,1.7208,0.0
2010-11-24,1.6851,1.7327,1.6851,1.7335,1.7335,0.0
2010-11-25,1.6716,1.7221,1.6716,1.722,1.722,0.0
2010-11-26,1.6711,1.7347,1.6711,1.7155,1.7155,0.0
2010-11-29,1.6769,1.731,1.6769,1.7296,1.7296,0.0
2010-11-30,1.6683,1.7235,1.6683,1.717,1.717,0.0
2010-12-01,1.6639,1.7121,1.6639,1.7145,1.7145,0.0
2010-12-02,1.6553,1.7043,1.6553,1.7059,1.7059,0.0
2010-12-03,1.646,1.698,1.646,1.7015,1.7015,0.0
2010-12-06,1.6347,1.6882,1.6347,1.6361,1.6361,0.0
2010-12-07,1.6249,1.6777,1.6249,1.6813,1.6813,0.0
2010-12-08,1.632,1.6901,1.632,1.677,1.677,0.0
2010-12-09,1.6398,1.7021,1.6398,1.692,1.692,0.0
2010-12-10,1.6594,1.717,1.6594,1.7036,1.7036,0.0
2010-12-13,1.6567,1.7066,1.6567,1.705,1.705,0.0
2010-12-14,1.6435,1.6969,1.6435,1.693,1.693,0.0
2010-12-15,1.6471,1.6994,1.6471,1.693,1.693,0.0
2010-12-16,1.6596,1.7082,1.6596,1.6989,1.6989,0.0
2010-12-17,1.6531,1.7117,1.6531,1.7043,1.7043,0.0
2010-12-20,1.6644,1.7118,1.6644,1.6662,1.6662,0.0
2010-12-21,1.6569,1.7046,1.6569,1.7066,1.7066,0.0
2010-12-22,1.6441,1.6987,1.6441,1.7,1.7,0.0
2010-12-23,1.6499,1.6992,1.6499,1.699,1.699,0.0
2010-12-24,1.6451,1.6523,1.6451,1.6923,1.6923,0.0
2010-12-27,1.641,1.6905,1.641,1.6907,1.6907,0.0
2010-12-28,1.6356,1.6847,1.6356,1.685,1.685,0.0
2010-12-29,1.6405,1.688,1.6405,1.6902,1.6902,0.0
2010-12-30,1.627,1.6768,1.627,1.678,1.678,0.0
2010-12-31,1.6217,1.6217,1.6217,1.662,1.662,0.0
2011-01-03,1.6096,1.6593,1.6096,1.6155,1.6155,0.0
2011-01-04,1.5979,1.6666,1.5979,1.6465,1.6465,0.0
2011-01-05,1.6121,1.6687,1.6121,1.6675,1.6675,0.0
2011-01-06,1.6234,1.6903,1.6234,1.675,1.675,0.0
2011-01-07,1.6367,1.6869,1.6367,1.6859,1.6859,0.0
2011-01-10,1.6324,1.6933,1.6324,1.6355,1.6355,0.0
2011-01-11,1.6377,1.689,1.6377,1.689,1.689,0.0
2011-01-12,1.6416,1.6805,1.6334,1.6416,1.6416,0.0
2011-01-13,1.6231,1.672,1.6231,1.6247,1.6247,0.0
2011-01-14,1.6226,1.6873,1.6226,1.669,1.669,0.0
2011-01-17,1.6362,1.6843,1.6362,1.6481,1.6481,0.0
2011-01-18,1.6307,1.6779,1.6307,1.6821,1.6821,0.0
2011-01-19,1.6242,1.6714,1.6242,1.6715,1.6715,0.0
2011-01-20,1.6216,1.6728,1.6216,1.67,1.67,0.0
2011-01-21,1.6362,1.6723,1.6223,1.6352,1.6352,0.0
2011-01-24,1.6265,1.6759,1.6265,1.6193,1.6193,0.0
2011-01-25,1.621,1.672,1.621,1.6705,1.6705,0.0
2011-01-26,1.6217,1.6689,1.6217,1.6677,1.6677,0.0
2011-01-27,1.6171,1.6719,1.6171,1.6183,1.6183,0.0
2011-01-28,1.6262,1.68,1.6262,1.6723,1.6723,0.0
2011-01-31,1.6343,1.6829,1.6343,1.6343,1.6343,0.0
2011-02-01,1.6169,1.6649,1.6169,1.667,1.667,0.0
2011-02-02,1.6123,1.6649,1.6123,1.6652,1.6652,0.0
2011-02-03,1.6164,1.6697,1.6164,1.6627,1.6627,0.0
2011-02-04,1.6179,1.6741,1.6179,1.6684,1.6684,0.0
2011-02-07,1.6236,1.678,1.6236,1.6242,1.6242,0.0
2011-02-08,1.6286,1.676,1.6286,1.6279,1.6279,0.0
2011-02-09,1.6147,1.667,1.6147,1.6645,1.6645,0.0
2011-02-10,1.6107,1.6729,1.6107,1.662,1.662,0.0
2011-02-11,1.6197,1.6749,1.6197,1.6641,1.6641,0.0
2011-02-14,1.6144,1.6677,1.6144,1.6155,1.6155,0.0
2011-02-15,1.617,1.6664,1.617,1.6665,1.6665,0.0
2011-02-16,1.6189,1.6684,1.6189,1.6686,1.6686,0.0
2011-02-17,1.6212,1.673,1.6212,1.669,1.669,0.0
2011-02-18,1.6124,1.6736,1.6124,1.662,1.662,0.0
2011-02-21,1.6134,1.6734,1.6134,1.6145,1.6145,0.0
2011-02-22,1.6184,1.6691,1.6184,1.6675,1.6675,0.0
2011-02-23,1.614,1.6714,1.614,1.6707,1.6707,0.0
2011-02-24,1.6245,1.6726,1.6245,1.671,1.671,0.0
2011-02-25,1.66,1.6727,1.655,1.6627,1.6627,0.0
2011-02-28,1.6583,1.6606,1.6539,1.66,1.66,0.0
2011-03-01,1.6574,1.6609,1.6564,1.6588,1.6588,0.0
2011-03-02,1.6583,1.6613,1.6563,1.6574,1.6574,0.0
2011-03-03,1.6525,1.6548,1.6501,1.6542,1.6542,0.0
2011-03-04,1.6439,1.6471,1.6399,1.6495,1.6495,0.0
2011-03-07,1.6501,1.6523,1.6501,1.6399,1.6399,0.0
2011-03-08,1.6501,1.654,1.6484,1.6521,1.6521,0.0
2011-03-09,1.649,1.6514,1.6394,1.654,1.654,0.0
2011-03-10,1.6488,1.6593,1.6488,1.6547,1.6547,0.0
2011-03-11,1.6564,1.6632,1.6559,1.659,1.659,0.0
2011-03-14,1.6599,1.6657,1.6583,1.6561,1.6561,0.0
2011-03-15,1.6545,1.6756,1.6545,1.6649,1.6649,0.0
2011-03-16,1.66,1.6661,1.6553,1.6632,1.6632,0.0
2011-03-17,1.6706,1.6728,1.662,1.676,1.676,0.0
2011-03-18,1.6736,1.6767,1.6635,1.6795,1.6795,0.0
2011-03-21,1.6637,1.6659,1.6553,1.6637,1.6637,0.0
2011-03-22,1.6595,1.6641,1.6593,1.6636,1.6636,0.0
2011-03-23,1.6545,1.6612,1.6545,1.6593,1.6593,0.0
2011-03-24,1.6561,1.6587,1.6518,1.66,1.66,0.0
2011-03-25,1.6535,1.6579,1.6499,1.6575,1.6575,0.0
2011-03-27,1.6499,1.6614,1.6499,1.6499,1.6499,0.0
2011-03-28,1.6579,1.6612,1.6531,1.66,1.66,0.0
2011-03-29,1.641,1.647,1.6228,1.6559,1.6559,0.0
2011-03-30,1.6228,1.6286,1.6184,1.6285,1.6285,0.0
2011-03-31,1.6228,1.6277,1.5953,1.6272,1.6272,0.0
2011-04-03,1.6023,1.6177,1.6019,1.612,1.612,0.0
2011-04-04,1.6052,1.6115,1.6034,1.6052,1.6052,0.0
2011-04-05,1.6033,1.6075,1.5979,1.607,1.607,0.0
2011-04-06,1.5992,1.6117,1.5891,1.6147,1.6147,0.0
2011-04-07,1.587,1.587,1.5659,1.5929,1.5929,0.0
2011-04-10,1.5788,1.5788,1.5639,1.5703,1.5703,0.0
2011-04-11,1.5779,1.5883,1.5726,1.5771,1.5771,0.0
2011-04-12,1.591,1.5937,1.5756,1.591,1.591,0.0
2011-04-13,1.5853,1.588,1.5777,1.592,1.592,0.0
2011-04-14,,,,,,
2011-04-17,1.5712,1.5969,1.5712,1.5686,1.5686,0.0
2011-04-18,1.5832,1.5855,1.5765,1.589,1.589,0.0
2011-04-19,1.5705,1.5731,1.5591,1.5785,1.5785,0.0
2011-04-20,1.5623,1.565,1.5586,1.569,1.569,0.0
2011-04-21,1.5623,1.565,1.5586,1.569,1.569,0.0
2011-04-24,1.5586,1.5586,1.5586,1.5613,1.5613,0.0
2011-04-25,1.5635,1.5661,1.5607,1.575,1.575,0.0
2011-04-26,1.5611,1.5693,1.5541,1.5645,1.5645,0.0
2011-04-27,1.5649,1.5918,1.5619,1.5665,1.5665,0.0
2011-04-28,1.5808,1.5808,1.5646,1.5863,1.5863,0.0
2011-05-01,1.5712,1.5752,1.5659,1.5633,1.5633,0.0
2011-05-02,1.5838,1.5936,1.5791,1.5765,1.5765,0.0
2011-05-03,1.58,1.6056,1.5786,1.5875,1.5875,0.0
2011-05-04,1.6108,1.6213,1.6085,1.605,1.605,0.0
2011-05-05,1.6119,1.6189,1.5987,1.625,1.625,0.0
2011-05-08,1.5994,1.6259,1.5994,1.5994,1.5994,0.0
2011-05-09,1.6084,1.6122,1.6027,1.6155,1.6155,0.0
2011-05-10,1.5987,1.617,1.5987,1.607,1.607,0.0
2011-05-11,1.6159,1.6275,1.6135,1.6199,1.6199,0.0
2011-05-12,1.6146,1.6378,1.6098,1.6165,1.6165,0.0
2011-05-15,1.6311,1.6354,1.6218,1.6356,1.6356,0.0
2011-05-16,1.6296,1.6361,1.6254,1.6308,1.6308,0.0
2011-05-17,1.6296,1.6296,1.609,1.618,1.618,0.0
2011-05-18,1.6058,1.6175,1.6025,1.6113,1.6113,0.0
2011-05-19,1.6124,1.62,1.6092,1.6159,1.6159,0.0
2011-05-22,1.6175,1.6369,1.6175,1.6113,1.6113,0.0
2011-05-23,1.629,1.6319,1.6178,1.6373,1.6373,0.0
2011-05-24,1.619,1.6287,1.619,1.6285,1.6285,0.0
2011-05-25,1.6239,1.627,1.6173,1.6265,1.6265,0.0
2011-05-26,1.6108,1.6143,1.5943,1.6223,1.6223,0.0
2011-05-29,1.5895,1.5945,1.5895,1.5943,1.5943,0.0
2011-05-30,1.5835,1.5929,1.5764,1.593,1.593,0.0
2011-05-31,1.575,1.5843,1.5705,1.5787,1.5787,0.0
2011-06-01,1.579,1.5912,1.5769,1.592,1.592,0.0
2011-06-02,1.5704,1.5817,1.5409,1.5775,1.5775,0.0
2011-06-05,1.5688,1.5819,1.5688,1.5688,1.5688,0.0
2011-06-06,1.55,1.5746,1.55,1.5802,1.5802,0.0
2011-06-07,1.5758,1.5847,1.5748,1.577,1.577,0.0
2011-06-08,1.574,1.5871,1.574,1.5815,1.5815,0.0
2011-06-09,1.58,1.596,1.5779,1.5869,1.5869,0.0
2011-06-12,1.5948,1.5948,1.5813,1.5948,1.5948,0.0
2011-06-13,1.589,1.589,1.5765,1.589,1.589,0.0
2011-06-14,1.5765,1.5926,1.5765,1.5791,1.5791,0.0
2011-06-15,1.5952,1.6119,1.5952,1.597,1.597,0.0
2011-06-16,1.5974,1.5998,1.5898,1.6061,1.6061,0.0
2011-06-19,1.5898,1.6051,1.5898,1.5898,1.5898,0.0
2011-06-20,1.5886,1.5964,1.5818,1.594,1.594,0.0
2011-06-21,1.5837,1.5866,1.5818,1.5875,1.5875,0.0
2011-06-22,1.5864,1.5899,1.5864,1.587,1.587,0.0
2011-06-23,1.5863,1.5952,1.5863,1.5905,1.5905,0.0
2011-06-26,1.59,1.6018,1.59,1.59,1.59,0.0
2011-06-27,1.589,1.5917,1.5759,1.595,1.595,0.0
2011-06-28,1.5733,1.5755,1.5642,1.578,1.578,0.0
2011-06-29,1.5626,1.5655,1.5546,1.5697,1.5697,0.0
2011-06-30,1.5538,1.562,1.5488,1.5614,1.5614,0.0
2011-07-03,1.5523,1.557,1.5515,1.5488,1.5488,0.0
2011-07-04,1.5477,1.5629,1.5477,1.5515,1.5515,0.0
2011-07-05,1.5603,1.5698,1.5592,1.5637,1.5637,0.0
2011-07-06,1.5645,1.5669,1.5515,1.5692,1.5692,0.0
2011-07-07,1.5482,1.5639,1.5482,1.5545,1.5545,0.0
2011-07-10,1.5451,1.5814,1.5451,1.5618,1.5618,0.0
2011-07-11,1.5719,1.582,1.5716,1.58,1.58,0.0
2011-07-12,1.5745,1.5798,1.5642,1.5747,1.5747,0.0
2011-07-13,1.5688,1.5729,1.5648,1.5677,1.5677,0.0
2011-07-14,1.5715,1.5769,1.5673,1.5765,1.5765,0.0
2011-07-17,1.5696,1.5825,1.5696,1.568,1.568,0.0
2011-07-18,1.5695,1.5718,1.5638,1.575,1.575,0.0
2011-07-19,1.565,1.565,1.5618,1.565,1.565,0.0
2011-07-20,1.5629,1.5629,1.5509,1.5615,1.5615,0.0
2011-07-21,1.5478,1.555,1.5478,1.5523,1.5523,0.0
2011-07-24,1.5539,1.5539,1.5361,1.5539,1.5539,0.0
2011-07-25,1.5441,1.5441,1.5252,1.5441,1.5441,0.0
2011-07-26,1.5337,1.5689,1.5333,1.5337,1.5337,0.0
2011-07-27,1.5631,1.5677,1.5503,1.5631,1.5631,0.0
2011-07-28,1.5628,1.5707,1.5462,1.5628,1.5628,0.0
2011-07-31,1.544,1.5603,1.5427,1.5465,1.5465,0.0
2011-08-01,1.5616,1.5718,1.5458,1.5578,1.5578,0.0
2011-08-02,1.5629,1.5659,1.5573,1.5633,1.5633,0.0
2011-08-03,1.5456,1.5805,1.5456,1.563,1.563,0.0
2011-08-04,1.5823,1.5952,1.5696,1.5768,1.5768,0.0
2011-08-07,1.593,1.6034,1.572,1.593,1.593,0.0
2011-08-08,1.6215,1.6548,1.6093,1.5969,1.5969,0.0
2011-08-09,1.6274,1.6277,1.5863,1.6282,1.6282,0.0
2011-08-10,1.6185,1.6372,1.6185,1.6219,1.6219,0.0
2011-08-11,1.6224,1.6253,1.6045,1.6233,1.6233,0.0
2011-08-14,1.606,1.6112,1.59,1.6114,1.6114,0.0
2011-08-15,1.5887,1.5997,1.5722,1.5887,1.5887,0.0
2011-08-16,1.5852,1.5882,1.5743,1.5841,1.5841,0.0
2011-08-17,1.5838,1.6089,1.5838,1.5785,1.5785,0.0
2011-08-18,1.5946,1.5995,1.587,1.607,1.607,0.0
2011-08-21,1.5934,1.6052,1.5837,1.5953,1.5953,0.0
2011-08-22,1.6025,1.6057,1.5923,1.6025,1.6025,0.0
2011-08-23,1.5919,1.6027,1.5919,1.5973,1.5973,0.0
2011-08-24,1.6092,1.6152,1.5969,1.6073,1.6073,0.0
2011-08-25,1.6046,1.6134,1.6,1.609,1.609,0.0
2011-08-28,1.6,1.6014,1.592,1.6,1.6,0.0
2011-08-29,1.5862,1.5952,1.582,1.5943,1.5943,0.0
2011-08-30,1.5825,1.5997,1.5794,1.5865,1.5865,0.0
2011-08-31,1.5842,1.6089,1.5842,1.5825,1.5825,0.0
2011-09-01,1.5953,1.6379,1.5953,1.599,1.599,0.0
2011-09-04,1.6365,1.6539,1.6365,1.6298,1.6298,0.0
2011-09-05,1.638,1.6629,1.638,1.6493,1.6493,0.0
2011-09-06,1.656,1.656,1.6498,1.66,1.66,0.0
2011-09-07,1.649,1.6568,1.6476,1.6535,1.6535,0.0
2011-09-08,1.6545,1.6794,1.6545,1.6516,1.6516,0.0
2011-09-11,1.6749,1.6984,1.6697,1.6749,1.6749,0.0
2011-09-12,1.6987,1.7162,1.6987,1.7035,1.7035,0.0
2011-09-13,1.7115,1.7336,1.705,1.7115,1.7115,0.0
2011-09-14,1.709,1.7128,1.6961,1.724,1.724,0.0
2011-09-15,1.7,1.7242,1.7,1.7091,1.7091,0.0
2011-09-18,1.7277,1.7918,1.7143,1.7105,1.7105,0.0
2011-09-19,1.7947,1.7969,1.7654,1.7846,1.7846,0.0
2011-09-20,1.7806,1.841,1.7674,1.7916,1.7916,0.0
2011-09-21,1.8679,1.9463,1.7828,1.8339,1.8339,0.0
2011-09-22,1.8983,1.9175,1.8553,1.8768,1.8768,0.0
2011-09-25,1.8283,1.8624,1.8102,1.8558,1.8558,0.0
2011-09-26,1.8185,1.8218,1.7919,1.846,1.846,0.0
2011-09-27,1.7992,1.817,1.7967,1.802,1.802,0.0
2011-09-28,1.8322,1.8364,1.8194,1.8177,1.8177,0.0
