date,open,high,low,close,adj close,volume,close_20_sma,close_20_mstd,boll,boll_ub,boll_lb,close_-1_s,close_-1_d,rs_6,rsi_6,rs_12,rsi_12,close_12_ema,close_26_ema,macd,macds,macdh,open_2_s,open_2_d,open_-2_r
2010-01-18,1.7312,1.7737,1.7215,1.7633,1.7633,0.0,1.7422181818181819,0.015412645339578626,1.7422181818181819,1.7730434724973392,1.7113928911390246,1.7644,-0.0010999999999998789,5.196133244279482,83.8609022663733,4.531206622585201,81.92076217299915,1.749031340660273,1.7453987687982713,0.003632571862001832,0.0018953162494890871,0.00347451122502549,1.7215,0.009700000000000042,1.3583138173302034
2010-01-19,1.71,1.7786,1.71,1.7742,1.7742,0.0,1.7448833333333333,0.017354843878888804,1.7448833333333333,1.7795930210911108,1.7101736455755558,1.7633,0.01089999999999991,7.764970508222624,88.59094849136255,5.916631598599326,85.54209537193643,1.7535062456657025,1.7489374538554556,0.0045687918102468306,0.002469466678704037,0.004198650263085587,1.7405,-0.03049999999999997,0.08779631255486642
2010-01-20,1.7215,1.7904,1.7215,1.7895,1.7895,0.0,1.7483153846153847,0.020717578934882228,1.7483153846153847,1.7897505424851492,1.7068802267456202,1.7742,0.015300000000000091,12.091929422534257,92.36170645498007,8.038099701987127,88.93572727704985,1.7597561288022558,1.7536893488198784,0.006066779982377479,0.0032307831553639783,0.005671993654027002,1.7525,-0.030999999999999917,-0.5603049907578539
2010-01-21,1.7405,1.8032,1.7395,1.8008,1.8008,0.0,1.7520642857142856,0.02435078918774363,1.7520642857142856,1.8007658640897728,1.7033627073387985,1.7895,0.011299999999999866,15.92680281325744,94.09220978685485,9.747375250527712,90.69540258258965,1.7667445896099716,1.7589804356002663,0.007764154009705315,0.004179167720511568,0.007169972578387494,1.8189,-0.07840000000000003,1.783625730994154
2010-01-22,1.7525,1.8301,1.7525,1.8188,1.8188,0.0,1.7565133333333334,0.029112144413988964,1.7565133333333334,1.8147376221613114,1.6982890445053553,1.8008,0.018000000000000016,23.257180268091226,95.87750930261488,12.717636863438178,92.7101146505393,1.7754647620078277,1.7654514471623886,0.010013314845439103,0.005388548446973991,0.009249532796930224,1.8136,-0.061100000000000154,1.8007551553877343
2010-01-25,1.8189,1.8213,1.7655,1.7835,1.7835,0.0,1.7582,0.028922885978638617,1.7582,1.8160457719572771,1.7003542280427228,1.8188,-0.03529999999999989,1.2743086730336413,56.030594621699876,1.7292179809775494,63.35946754821611,1.7767926484403092,1.767339474054525,0.009453174385784191,0.006225018164152222,0.006456312443263938,1.786,0.03289999999999993,4.504452743464515
2010-01-26,1.8136,1.8459999999999999,1.8129,1.8336,1.8336,0.0,1.762635294117647,0.033446542070453035,1.762635294117647,1.8295283782585532,1.695742209976741,1.7835,0.05009999999999981,2.8841075887312946,74.25406024021493,3.066984639778598,75.41175862285925,1.786074588189359,1.7740654960824953,0.012009092106863628,0.007408482193502443,0.00920121982672237,1.8064,0.007200000000000095,3.486447931526393
2010-01-27,1.786,1.8663,1.786,1.8496,1.8496,0.0,1.7674666666666665,0.03838001931152376,1.7674666666666665,1.844226705289714,1.690706628043619,1.8336,0.016000000000000014,3.5010365145076436,77.78289518921204,3.5330546787729773,77.93982047728832,1.796356055358284,1.7815281718983562,0.014827883459927804,0.008919584037595421,0.011816598844664766,1.82,-0.03400000000000003,-1.8087855297157618
2010-01-28,1.8064,1.8712,1.8064,1.868,1.868,0.0,1.772757894736842,0.04385357347392279,1.772757894736842,1.8604650416846877,1.6850507477889964,1.8496,0.018400000000000194,4.3523984320790134,81.31678699390895,4.117760727693204,80.46020411644483,1.8078594421607561,1.789865307365353,0.017994134795403127,0.010761032254771997,0.01446620508126226,1.8728,-0.06640000000000001,-0.3970004411116057
2010-01-29,1.82,1.8729,1.82,1.8729,1.8729,0.0,1.777765,0.048201040336010186,1.777765,1.8741670806720203,1.6813629193279798,1.868,0.004899999999999904,4.624464088346378,82.22052831536514,4.287625923723383,81.08792084717236,1.8182328877624576,1.7976961100077513,0.020536777754706304,0.012738985604276384,0.01559558430085984,1.8075,0.012499999999999956,1.903695408734607
2010-02-01,1.8728,1.8952,1.819,1.8624,1.8624,0.0,1.7849350000000002,0.04964348979420528,1.7849350000000002,1.8842219795884108,1.6856480204115896,1.8729,-0.010499999999999954,2.7209173674695415,73.12490707956616,3.068974571735109,75.42378350195548,1.8252376393354952,1.8036771608804447,0.02156047845505049,0.014519708443673488,0.014081540022754007,1.7819,0.09089999999999998,3.6758193091231295
2010-02-02,1.8075,1.8553,1.8075,1.8304,1.8304,0.0,1.789605,0.04928871414538277,1.789605,1.8881824282907655,1.6910275717092342,1.8624,-0.03200000000000003,1.0860329468611782,52.06211860149742,1.5779142296784696,61.20894991433734,1.8260525010059465,1.806102804576122,0.01994969642982447,0.01561377885565909,0.00867183514833076,1.7915,0.016000000000000014,-0.6868131868131844
2010-02-03,1.7819,1.85,1.7797,1.85,1.85,0.0,1.79553,0.049058194229431494,1.79553,1.893646388458863,1.6974136115411371,1.8304,0.019600000000000062,1.5276634291072004,60.437770769456776,1.9025501584183198,65.54753766787866,1.8298174730455816,1.8100219368005737,0.01979553624500796,0.01645509659690726,0.006680879296201404,1.8245,-0.04259999999999997,-4.853695002135838
2010-02-04,1.7915,1.8945,1.7915,1.8804,1.8804,0.0,1.8026050000000002,0.05063921379409645,1.8026050000000002,1.903883427588193,1.7013265724118074,1.85,0.030399999999999983,2.3496368981038747,70.14601789925143,2.451841377362183,71.02995501015239,1.8377432219291807,1.816211163637877,0.02153205829130367,0.017475306741981122,0.008113503098645093,1.8335,-0.041999999999999815,-0.8852005532503426
2010-02-05,1.8245,1.8876,1.8245,1.8827,1.8827,0.0,1.81014,0.0507920880701544,1.81014,1.911724176140309,1.7085558238596912,1.8804,0.0022999999999999687,2.424263436736467,70.79663938026155,2.4971776143324296,71.40551295130922,1.844767503063913,1.8219783793887934,0.02278912367511965,0.018542100360953127,0.008494046628333043,1.8194,0.0051000000000001044,2.39070654918907
2010-02-08,1.8335,1.8858,1.8319999999999999,1.8715,1.8715,0.0,1.817165,0.048953138440327865,1.817165,1.9150712768806557,1.7192587231193441,1.8827,-0.011200000000000099,1.688113387877016,62.799188289086004,2.0124935739852985,66.80490844410079,1.8489343311588138,1.8262201412702428,0.02271418988857099,0.01937904778485273,0.006670284207436518,1.7975,0.03599999999999981,2.344404130616784
2010-02-09,1.8194,1.8731,1.8194,1.8430000000000002,1.8430000000000002,0.0,1.8224500000000003,0.0454580141738681,1.8224500000000003,1.9133660283477365,1.7315339716522642,1.8715,-0.028499999999999748,0.8759203780223569,46.69283346374085,1.307836160137401,56.66936772753993,1.8480112088829648,1.8276409617660467,0.02037024711691804,0.019577768127572184,0.001584957978691709,1.7995,0.019899999999999807,-0.2795286379830175
2010-02-10,1.7975,1.8592,1.7975,1.8506,1.8506,0.0,1.8276850000000002,0.042081753453061164,1.8276850000000002,1.9118485069061226,1.7435214930938778,1.8430000000000002,0.007599999999999829,1.0298802749226128,50.73601077097397,1.4096954904302672,58.50098056076607,1.848413224027225,1.8295646082908308,0.018848615736394292,0.019431655025493908,-0.0011660785781992325,1.8035,-0.006000000000000005,-1.9634578674665781
2010-02-11,1.7995,1.8598,1.7995,1.8515,1.8515,0.0,1.8320550000000004,0.039595832781799505,1.8320550000000004,1.9112466655635993,1.7528633344364015,1.8506,0.0008999999999999009,1.051758786587384,51.2613272799351,1.422854351281498,58.72636753954776,1.8488918801471632,1.831384809837504,0.017507070309659145,0.019046141529085844,-0.003078142438853397,1.8115,-0.01200000000000001,-1.0937671759920775
2010-02-12,1.8035,1.87,1.8035,1.8585,1.8585,0.0,1.8367600000000004,0.03661188187920499,1.8367600000000004,1.9099837637584103,1.7635362362415905,1.8515,0.007000000000000117,1.2559582287919422,55.672938122817264,1.5345052918374065,60.544568471780806,1.8503799631966864,1.8336149697893025,0.01676499340738391,0.01858934641978991,-0.0036487060248120012,1.8045,-0.0009999999999998899,0.3337969401947083
2010-02-15,1.8115,1.8593,1.8115,1.8514,1.8514,0.0,1.8411650000000002,0.032361482546873474,1.8411650000000002,1.905887965093747,1.7764420349062533,1.8585,-0.007100000000000106,1.0059416093347124,50.14810025643476,1.365775914029279,57.730569743740155,1.850537781313232,1.8350658871136545,0.015471894199577507,0.01796523788859573,-0.004986687378036446,1.7928,0.01870000000000016,0.6668519033064646
2010-02-16,1.8045,1.8566,1.8045,1.8425,1.8425,0.0,1.84458,0.02826777223922044,1.84458,1.9011155444784409,1.7880444555215593,1.8514,-0.008899999999999908,0.7741360369389844,43.63453651923132,1.1872559151628668,54.280612841523016,1.8492952747228375,1.8356678493521095,0.01362742537072803,0.01709698748618233,-0.006939124230908603,1.7795,0.02499999999999991,0.055447740504566134
2010-02-17,1.7928,1.8572,1.7928,1.8330000000000002,1.8330000000000002,0.0,1.8467550000000004,0.02532727830454373,1.8467550000000004,1.8974095566090878,1.796100443390913,1.8425,-0.009499999999999842,0.5977119486651263,37.41049499970938,1.0304205194812825,50.74911869707301,1.8467781531591212,1.8354533057676357,0.011324847391485537,0.015941827297489695,-0.009233959812008315,1.7725,0.020299999999999985,-1.0322936792713344
2010-02-18,1.7795,1.8352,1.7795,1.819,1.819,0.0,1.8476650000000003,0.023874524519928223,1.8476650000000003,1.8954140490398568,1.799915950960144,1.8330000000000002,-0.014000000000000234,0.4260182159059613,29.87466858095557,0.8499226307024969,45.94368524373064,1.8424899507463974,1.8341385021442917,0.008351448602105682,0.014422981412053561,-0.012143065619895758,1.7938,-0.01429999999999998,-1.3854253255749516
2010-02-19,1.7725,1.827,1.7725,1.8035,1.8035,0.0,1.8469000000000002,0.025063624302121928,1.8469000000000002,1.897027248604244,1.7967727513957563,1.819,-0.015499999999999847,0.3083436857791404,23.56748376826664,0.7015063742766394,41.22854811959611,1.8364741178803077,1.8317043507505606,0.004769767129747082,0.01249155507599092,-0.015443575892487675,1.7607,0.011800000000000033,-1.132307005800981
2010-02-22,1.7938,1.8094,1.7468,1.808,1.808,0.0,1.8481250000000002,0.02224168383913463,1.8481250000000002,1.8926083676782695,1.803641632321731,1.8035,0.0044999999999999485,0.40457498853686075,28.804086064376293,0.7568122732784658,43.078721886781025,1.8320827500089962,1.8298311654829582,0.0022515845260380196,0.010442896138164896,-0.016382623224253753,1.7757,0.018100000000000005,0.8035965158752489
2010-02-23,1.7607,1.8208,1.7607,1.8196,1.8196,0.0,1.8474250000000005,0.022932460904968675,1.8474250000000005,1.893289921809938,1.8015600781900631,1.808,0.011600000000000055,0.7022504850674136,41.25423909276211,0.9123391650169375,47.708020716547786,1.830158346579079,1.8290266510237039,0.0011316955553750674,0.00858017243088425,-0.014896953751018367,1.7728,-0.0121,-0.6657263751763121
2010-02-24,1.7757,1.8239,1.7757,1.8186,1.8186,0.0,1.8458750000000006,0.02380862017708848,1.8458750000000006,1.8934922403541776,1.7982577596458236,1.8196,-0.001000000000000112,0.6812714020123,40.521203251116496,0.8991873332584137,47.34589987580048,1.82837702183204,1.8282104862230313,0.00016653560900881104,0.006897095505107788,-0.013461119792197954,1.7745,0.0012000000000000899,-1.0090311071468405
2010-02-25,1.7728,1.838,1.7728,1.8359999999999999,1.8359999999999999,0.0,1.8442750000000003,0.023313602873588454,1.8442750000000003,1.8909022057471772,1.7976477942528235,1.8186,0.01739999999999986,1.3050420700363605,56.61684387460114,1.1728198690199283,53.976856790661635,1.829551527021753,1.8288176725448755,0.0007338544768775712,0.0056642424566134015,-0.00986077595947166,1.7868,-0.014000000000000012,0.6872266712103059
2010-02-26,1.7745,1.8285,1.7745,1.806,1.806,0.0,1.8409300000000002,0.023784959865206755,1.8409300000000002,1.8884999197304138,1.7933600802695866,1.8359999999999999,-0.029999999999999805,0.569748039097984,36.295508891055874,0.774307522573104,43.639984203538845,1.8259236692336225,1.8270459191146156,-0.0011222498809930759,0.004306763549195363,-0.010858026860376877,1.7458,0.028699999999999948,-0.0675789829363116
2010-03-01,1.7868,1.8112,1.749,1.798,1.798,0.0,1.8377100000000002,0.025050914470124568,1.8377100000000002,1.8878118289402492,1.7876081710597511,1.806,-0.008000000000000007,0.48271616266813727,32.55620831700472,0.7046539130035978,41.33706599493844,1.821623160355392,1.824798585413825,-0.0031754250584328236,0.0028101666821934044,-0.011971183481252456,1.7423,0.044499999999999984,0.7897111913357513
2010-03-02,1.7458,1.798,1.7325,1.7325,1.7325,0.0,1.8328150000000005,0.03438168537860982,1.8328150000000005,1.9015783707572202,1.7640516292427808,1.798,-0.06550000000000011,0.19302329790006353,16.17934018889818,0.3907210294810555,28.094853043737473,1.8078995926211754,1.817680754319786,-0.009781161698610541,0.00029168675745515755,-0.020145696912131396,1.7401,0.005700000000000038,-1.617357001972386
2010-03-03,1.7423,1.7904,1.7423,1.788,1.788,0.0,1.8297150000000002,0.03552668789278853,1.8297150000000002,1.9007683757855773,1.758661624214423,1.7325,0.055500000000000105,0.8032326891732364,44.5440399342755,0.802535103838268,44.52257834698321,1.8048357909819406,1.815398795226019,-0.010563004244078522,-0.0018793991993052092,-0.017367210089546625,1.7382,0.0040999999999999925,-2.4904857846429374
2010-03-04,1.7401,1.7922,1.7401,1.7885,1.7885,0.0,1.82512,0.03455597442441871,1.82512,1.8942319488488375,1.7560080511511627,1.788,0.0004999999999999449,0.8098295474572701,44.74617781520058,0.8065824166083629,44.646865218727335,1.8023209769825903,1.813336516510778,-0.011015539528187679,-0.0037067267542569885,-0.01461762554786138,1.7734,-0.03330000000000011,-0.3264978806277963
2010-03-05,1.7382,1.7885,1.7382,1.778,1.778,0.0,1.819885,0.03328104051700853,1.819885,1.886447081034017,1.753322918965983,1.7885,-0.010499999999999954,0.6943930682995725,40.98181710554556,0.7381417266139318,42.46729224157706,1.798577253406556,1.8106343434154502,-0.0120570900088941,-0.005376872150276054,-0.013360435717236092,1.7844,-0.04620000000000002,-0.2353211272455913
2010-03-08,1.7734,1.7876,1.7276,1.7847,1.7847,0.0,1.8155450000000002,0.03182360056045833,1.8155450000000002,1.8791922011209168,1.7518977988790836,1.778,0.006699999999999928,0.8035411741709155,44.55352534661716,0.797208016649727,44.35813824911852,1.7964413090098321,1.8086558913967798,-0.012214582386947725,-0.006744461851156414,-0.010940241071582623,1.725,0.0484,1.9136831216596706
2010-03-09,1.7844,1.7974,1.7374,1.781,1.781,0.0,1.8124449999999999,0.03202751243277571,1.8124449999999999,1.8765000248655512,1.7483899751344485,1.7847,-0.0037000000000000366,0.7493406294006526,42.83560427321617,0.7698148974594892,43.496915895811085,1.7940647981857056,1.806550766115268,-0.012485967929562358,-0.007892795077695962,-0.009186345703732793,1.7185,0.06590000000000007,2.6579219882637117
2010-03-10,1.725,1.7787,1.725,1.768,1.768,0.0,1.808315,0.032173776098261705,1.808315,1.8726625521965232,1.7439674478034766,1.781,-0.0129999999999999,0.5834202031395271,36.84557023983593,0.6802261722745976,40.484202870959024,1.7900535083885745,1.8036223262010418,-0.013568817812467326,-0.00902802494112216,-0.009081585742690333,1.7142,0.010800000000000143,-2.7292207059885
2010-03-11,1.7185,1.7722,1.7185,1.7690000000000001,1.7690000000000001,0.0,1.8041899999999997,0.03162968126368217,1.8041899999999997,1.867449362527364,1.7409306374726354,1.768,0.001000000000000112,0.60385914779828,37.650385236586146,0.6899920718504068,40.82812477900682,1.786813604385533,1.8009972622907986,-0.014183657905265656,-0.010059169930192192,-0.008248975950146929,1.7144,0.0040999999999999925,-3.6931181349473263
2010-03-12,1.7142,1.7657,1.7142,1.761,1.761,0.0,1.799315,0.030304407791259806,1.799315,1.8599238155825195,1.7387061844174805,1.7690000000000001,-0.00800000000000023,0.5048086831181873,33.546369633656596,0.6358028088839148,38.8679372251301,1.782841344141342,1.7979699562368265,-0.01512861209548455,-0.011073072834156466,-0.008111078522656169,1.7136,0.0005999999999999339,-0.6260869565217431
2010-03-15,1.7144,1.7659,1.7136,1.7614,1.7614,0.0,1.7948150000000003,0.028808337152180515,1.7948150000000003,1.8524316743043614,1.7371983256956391,1.761,0.000400000000000178,0.514650428337212,33.978165437301385,0.6400865943078038,39.027609671911954,1.7795420176370726,1.795206515070482,-0.015664497433409252,-0.011991368239087006,-0.007346258388644493,1.7169999999999999,-0.0025999999999999357,-0.2385801571137658
2010-03-16,1.7136,1.7662,1.7136,1.7662,1.7662,0.0,1.791,0.027166504143309282,1.791,1.8453330082866184,1.7366669917133815,1.7614,0.0047999999999999154,0.6563715594911016,39.6270725448077,0.6961652398568694,41.04347993333569,1.777489053004324,1.7930178770792917,-0.015528824074967806,-0.012698865868819069,-0.005659916412297475,1.7126,0.001000000000000112,-0.03500175008750439
2010-03-17,1.7169999999999999,1.7662,1.7169999999999999,1.7619999999999998,1.7619999999999998,0.0,1.7874500000000002,0.026003349986613924,1.7874500000000002,1.839456699973228,1.7354433000267724,1.7662,-0.004200000000000204,0.5713504985972306,36.360474579496056,0.660793231768809,39.787808568140576,1.7751057813739608,1.7906806986920158,-0.015574917318055048,-0.013274080362050881,-0.004601673912008334,1.7406,-0.023600000000000065,0.15165655622957352
2010-03-18,1.7126,1.7884,1.7126,1.771,1.771,0.0,1.78505,0.025138887887306102,1.78505,1.8353277757746123,1.7347722242253878,1.7619999999999998,0.009000000000000119,0.9044325494483758,47.49092057423337,0.7795693590169087,43.806629680765454,1.774474046352822,1.7891996586861332,-0.014725612333311267,-0.013564388453445963,-0.0023224477597306066,1.7464,-0.03380000000000005,-0.05835667600374572
2010-03-19,1.7406,1.7994,1.7406,1.795,1.795,0.0,1.7846250000000001,0.02488108296424622,1.7846250000000001,1.8343871659284925,1.7348628340715078,1.771,0.02400000000000002,1.9702951121720267,66.33331159917134,1.1250999110113769,52.94338892875487,1.7776322083346998,1.7896356400673712,-0.012003431732671377,-0.013252195649226101,0.002497527833109449,1.7493,-0.008700000000000152,1.3744903902154881
2010-03-22,1.7464,1.8097,1.7464,1.7990000000000002,1.7990000000000002,0.0,1.784175,0.024514761932998626,1.784175,1.8332045238659973,1.7351454761340028,1.795,0.004000000000000226,2.1834676247167693,68.58771258624094,1.1879236477376471,54.29456594456492,1.7809198453751631,1.7903387432464117,-0.00941889787124861,-0.012485533225205929,0.006133270707914636,1.7267,0.01970000000000005,1.9736073805909138
2010-03-23,1.7493,1.7919,1.7369,1.7806,1.7806,0.0,1.782225,0.023056335469089122,1.782225,1.8283376709381782,1.7361123290618217,1.7990000000000002,-0.018400000000000194,1.0031034673554644,50.07746647654606,0.9031847731353607,47.45649428706958,1.7808706347913172,1.7896082672010192,-0.008737632409701934,-0.011735950818488538,0.005996636817573207,1.7413,0.008000000000000007,0.49982764563945015
2010-03-24,1.7267,1.7933,1.7267,1.7933,1.7933,0.0,1.7809600000000003,0.0216038593043494,1.7809600000000003,1.824167718608699,1.7377522813913016,1.7806,0.012699999999999934,1.4508542983330894,59.19790088378022,1.083666274562625,52.00766974020797,1.7827829632976278,1.7898849156577301,-0.007101952360102359,-0.01080914890756162,0.007414393094918523,1.7706,-0.04390000000000005,-1.1280348144754981
2010-03-25,1.7413,1.8029,1.7413,1.7990000000000002,1.7990000000000002,0.0,1.7791100000000004,0.017911181453289227,1.7791100000000004,1.8149323629065788,1.743287637093422,1.7933,0.00570000000000026,1.692005139584043,62.85296839535322,1.1720337383967374,53.96019949772332,1.785278022816192,1.790567386269184,-0.005289363452992024,-0.009705189701882003,0.008831652497779958,1.8216,-0.08030000000000004,-0.4573257874578407
2010-03-26,1.7706,1.8230000000000002,1.7706,1.8230000000000002,1.8230000000000002,0.0,1.7799600000000004,0.01958007580223002,1.7799600000000004,1.8191201516044604,1.7407998483955405,1.7990000000000002,0.02400000000000002,2.9104514953782794,74.42750533584449,1.5779321368691976,61.209219370124195,1.7910816613520868,1.7929937646603817,-0.0019121033082949435,-0.008146570034586902,0.012468933452583916,1.8026,-0.03200000000000003,2.5424219609660126
2010-03-28,1.8216,1.8216,1.7723,1.8085,1.8085,0.0,1.7804850000000005,0.02021956517310634,1.7804850000000005,1.8209241303462131,1.740045869653788,1.8230000000000002,-0.01450000000000018,1.5453394287206457,60.712508959851135,1.2448933558858144,55.45445411123286,1.7937615063411596,1.794152974862363,-0.0003914685212034197,-0.006595547830362518,0.012408158618318196,1.7391,0.08250000000000002,4.611497157296274
2010-03-29,1.8026,1.8026,1.7449,1.7938,1.7938,0.0,1.7835500000000004,0.016943606153168894,1.7835500000000004,1.8174372123063383,1.7496627876936626,1.8085,-0.014699999999999935,0.9839110541473696,49.59451443604298,1.0092992896503503,50.23140628422679,1.7937674286306022,1.7941266053064662,-0.000359176675863937,-0.005348272376138595,0.009978191400549317,1.7302,0.07240000000000002,1.8072969614819856
2010-03-30,1.7391,1.7891,1.7391,1.7805,1.7805,0.0,1.7831750000000006,0.016922917348346483,1.7831750000000006,1.8170208346966936,1.7493291653033076,1.7938,-0.01330000000000009,0.7055935013996846,41.36938261201416,0.8504442753272529,45.95892384691514,1.791726230912283,1.7931092513127809,-0.0013830204004978697,-0.00455522135875271,0.00634440191650968,1.7178,0.021300000000000097,-4.528985507246375
2010-03-31,1.7302,1.7776,1.7302,1.7654,1.7654,0.0,1.7820200000000006,0.017323898916936396,1.7820200000000006,1.8166677978338734,1.7473722021661278,1.7805,-0.015099999999999891,0.5093133548402978,33.74470604178738,0.7117062236598652,41.57876005954682,1.7876759494447936,1.791041705766808,-0.0033657563220144127,-0.004317328202077095,0.001903143760125365,1.7178,0.012399999999999967,-4.016420725618552
2010-04-01,1.7178,1.765,1.7178,1.765,1.765,0.0,1.7813700000000008,0.0177219786230491,1.7813700000000008,1.816813957246099,1.7459260427539025,1.7654,-0.000400000000000178,0.504849113249682,33.54815501465616,0.70836673867692,41.46455925649367,1.7841872747155583,1.7890996372209644,-0.004912362505406165,-0.0044363351225043925,-0.0009520547658035446,1.7178,0.0,-1.2247714335000937
2010-04-04,1.7178,1.7605,1.7178,1.7605,1.7605,0.0,1.7801600000000009,0.01829939314495713,1.7801600000000009,1.816758786289915,1.7435612137100867,1.765,-0.0044999999999999485,0.45143108489454475,31.10248151584433,0.6697956298313343,40.112431597332076,1.78054301927678,1.7869678786536054,-0.006424859376825465,-0.004834040133140436,-0.003181638487370058,1.7044,0.013400000000000079,-0.7166801525835154
2010-04-05,1.7178,1.7671,1.7112,1.7530000000000001,1.7530000000000001,0.0,1.7787600000000008,0.019276721712988956,1.7787600000000008,1.8173134434259788,1.7402065565740228,1.7605,-0.00749999999999984,0.3725847774227922,27.144755176606935,0.6094584032948751,37.867297598197936,1.7763055733230784,1.7844371562923012,-0.008131582969222784,-0.005493548912314855,-0.005276068113815858,1.7125,0.005300000000000082,0.0
2010-04-06,1.7044,1.777,1.7044,1.777,1.777,0.0,1.7792100000000008,0.019116702534419824,1.7792100000000008,1.8174434050688404,1.7409765949311613,1.7530000000000001,0.0239999999999998,1.0432736839305512,51.05893019302504,0.9239301066850727,48.0230598541338,1.7764124094417473,1.7838833006648445,-0.007470891223097187,-0.005889017476150278,-0.003163747493893818,1.7301,-0.025700000000000056,-0.7800675282337965
2010-04-07,1.7125,1.7874,1.7125,1.7730000000000001,1.7730000000000001,0.0,1.779410000000001,0.019024966975557993,1.779410000000001,1.817459933951117,1.741360066048885,1.777,-0.0039999999999997815,0.9198826642855352,47.913483537175445,0.8739599822637395,46.63706752200747,1.775887418195858,1.7830731276780456,-0.007185709482187663,-0.006148355930700581,-0.002074707102974164,1.7147,-0.0021999999999999797,-0.3085341716148604
2010-04-08,1.7301,1.7779,1.7301,1.771,1.771,0.0,1.779910000000001,0.018643240626367807,1.779910000000001,1.8171964812527366,1.7426235187472654,1.7730000000000001,-0.002000000000000224,0.8589297865515945,46.20560672950166,0.8489164924368864,45.91426902780275,1.7751355014290526,1.782174712184101,-0.00703921075504832,-0.006326526924888247,-0.001425367660320146,1.7572,-0.027100000000000124,1.5078620042243696
