Date,cr-ma1
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,66.18887015177053
2010-01-11,64.47528140105194
2010-01-12,66.73680177392951
2010-01-13,69.31100366848898
2010-01-14,67.59511815802944
2010-01-15,68.01082812014234
2010-01-18,69.65365222560521
2010-01-19,71.43070243109932
2010-01-20,71.52115382305355
2010-01-21,75.21335424870915
2010-01-22,76.957382424982
2010-01-25,78.70160871054209
2010-01-26,79.26487266033928
2010-01-27,81.4562073160105
2010-01-28,82.89747566981657
2010-01-29,87.04366920475537
2010-02-01,90.33819117475478
2010-02-02,93.35855347932234
2010-02-03,95.16116252589934
2010-02-04,97.51795345320836
2010-02-05,96.13270808559844
2010-02-08,94.30214975890311
2010-02-09,93.06626612179275
2010-02-10,92.0439330197891
2010-02-11,90.64689055315378
2010-02-12,90.04671569230656
2010-02-15,89.76587132401639
2010-02-16,88.56595257807328
2010-02-17,87.3452073394603
2010-02-18,85.98008929725374
2010-02-19,85.73424916215923
2010-02-22,85.41694353744154
2010-02-23,84.27574871593076
2010-02-24,82.26122756088338
2010-02-25,80.06077220817083
2010-02-26,77.54901766563306
2010-03-01,75.78621842901794
2010-03-02,74.69436264622573
2010-03-03,73.69881735128995
2010-03-04,72.04723219258139
2010-03-05,69.84251636539636
2010-03-08,66.84649410393982
2010-03-09,63.74654191117467
2010-03-10,60.80970991151811
2010-03-11,58.85316776137196
2010-03-12,57.2174223385455
2010-03-15,56.31618688003075
2010-03-16,55.68008640389223
2010-03-17,54.41647285313072
2010-03-18,53.09668675809538
2010-03-19,51.8451950745953
2010-03-22,50.682645098467674
2010-03-23,50.11849580025942
2010-03-24,51.3259887457679
2010-03-25,52.80681128292686
2010-03-26,53.96623391910972
2010-03-28,54.932553461011175
2010-03-29,55.56616109077155
2010-03-30,56.81259668854189
2010-03-31,58.15916375769679
2010-04-01,59.69643629380255
2010-04-04,60.446733541754476
2010-04-05,60.356876599353185
2010-04-06,58.453863502197535
2010-04-07,56.542028430189944
2010-04-08,55.292407071544645
2010-04-11,55.39440944147335
2010-04-12,55.61962719978992
2010-04-13,56.55193239069172
2010-04-14,57.12353039962985
2010-04-15,57.18801073938728
2010-04-18,56.39191757985784
2010-04-19,56.39137783662163
2010-04-20,56.658983466026356
2010-04-21,57.66823169659877
2010-04-22,58.35694138715537
2010-04-25,59.16571246798121
2010-04-26,59.895928879581575
2010-04-27,59.88349535556379
2010-04-28,58.33872333578721
2010-04-29,57.04555740487829
2010-05-02,56.59475537594979
2010-05-03,55.26844029024603
2010-05-04,53.47548756722525
2010-05-05,52.122284825240435
2010-05-06,51.39096925707776
2010-05-09,51.61895076375847
2010-05-10,54.31311590622706
2010-05-11,59.62725322075793
2010-05-12,64.97813811330391
2010-05-13,68.88839455626001
2010-05-16,71.3640830545732
2010-05-17,71.26537152860695
2010-05-18,70.04317912874583
2010-05-19,69.75645596679632
2010-05-20,70.85975778349669
2010-05-23,72.92150036734706
2010-05-24,76.61929509402175
2010-05-25,80.58103275100248
2010-05-26,83.15743711252533
2010-05-27,86.23858778162216
2010-05-30,87.3246656991417
2010-05-31,87.94551698574273
2010-06-01,86.26963052662335
2010-06-02,84.89602510548046
2010-06-03,84.04331195453335
2010-06-06,83.86504632712654
2010-06-07,82.01316045778135
2010-06-08,83.20122067278893
2010-06-09,86.10068334967988
2010-06-10,88.00363135740167
2010-06-13,88.76087706965589
2010-06-14,89.39567521240215
2010-06-15,85.90092427138437
2010-06-16,80.08636937682579
2010-06-17,74.66396114019366
2010-06-20,71.02201452701674
2010-06-21,68.21404702957015
2010-06-22,68.07348851355357
2010-06-23,68.16423132614139
2010-06-24,66.98524456844964
2010-06-27,66.11106787636493
2010-06-28,64.53977779522248
2010-06-29,61.67870063308309
2010-06-30,59.09707451820755
2010-07-01,57.92476588670367
2010-07-04,55.09951421204569
2010-07-05,54.72624088898135
2010-07-06,54.34408546417203
2010-07-07,55.172241779161844
2010-07-08,55.52633273952663
2010-07-11,55.89526508395303
2010-07-12,54.67523961476136
2010-07-13,54.98410015232646
2010-07-14,54.01542207463083
2010-07-15,52.024814927511194
2010-07-18,50.4591484271028
2010-07-19,50.01418661229275
2010-07-20,49.36629646404462
2010-07-21,50.661940431131775
2010-07-22,52.88103223501078
2010-07-25,54.872865451554915
2010-07-26,56.58144902157734
2010-07-27,57.7765038468504
2010-07-28,58.33047301982391
2010-07-29,58.661672477308386
2010-08-01,59.66061864355538
2010-08-02,59.199033059428324
2010-08-03,58.89099175845608
2010-08-04,57.981046461329115
2010-08-05,57.14919394039089
2010-08-08,55.78122070530719
2010-08-09,54.86041251150937
2010-08-10,53.675789387054216
2010-08-11,53.45988933240208
2010-08-12,53.880114403252705
2010-08-15,55.06639129364186
2010-08-16,56.926063298278336
2010-08-17,59.282060127760715
2010-08-18,61.17946828084523
2010-08-19,62.07522324978349
2010-08-22,62.588972227631984
2010-08-23,63.099671654732525
2010-08-24,63.37446161555042
2010-08-25,63.149977845256196
2010-08-26,63.84070142979364
2010-08-29,64.25901071303608
2010-08-30,64.72963520351007
2010-08-31,64.98581050065816
2010-09-01,65.6864414565186
2010-09-02,66.3447322860296
2010-09-05,67.23982037143875
2010-09-06,67.25955415558845
2010-09-07,66.8509092836925
2010-09-08,66.5419023058486
2010-09-09,66.22854531802678
2010-09-12,65.87522545403299
2010-09-13,65.77822038571547
2010-09-14,66.57908528863248
2010-09-15,66.83237885253962
2010-09-16,66.46528384721118
2010-09-19,65.73084060026171
2010-09-20,65.4247769706026
