Date,cci
2010-01-04,
2010-01-05,0.5497272664524651
2010-01-06,0.49042746691691386
2010-01-07,1.1769366846162912
2010-01-08,0.9247957047085908
2010-01-11,-0.5887434268151333
2010-01-12,0.6053284385318995
2010-01-13,1.0755097808813405
2010-01-14,1.8711173291212384
2010-01-15,1.33755331948173
2010-01-18,1.2115606979638642
2010-01-19,1.0298326865212173
2010-01-20,1.25029157250074
2010-01-21,1.403862840357373
2010-01-22,1.5859505958938354
2010-01-25,1.091916935032857
2010-01-26,1.6585177870733678
2010-01-27,1.3238992014665014
2010-01-28,1.2639974567891807
2010-01-29,1.1382114976258548
2010-02-01,0.9920159965652543
2010-02-02,0.44923180769442317
2010-02-03,0.2966479896572581
2010-02-04,0.7133110396033963
2010-02-05,0.8190778291519609
2010-02-08,0.7512953477968781
2010-02-09,0.23242895171116038
2010-02-10,-0.17927331879277994
2010-02-11,-0.25855425448064223
2010-02-12,-0.13709864042865375
2010-02-15,-0.3839869268006674
2010-02-16,-0.768327566401982
2010-02-17,-1.024652869278414
2010-02-18,-1.6286780413212083
2010-02-19,-1.8086932979675994
2010-02-22,-1.8262801302178762
2010-02-23,-1.1318432991540635
2010-02-24,-0.7985318069700671
2010-02-25,-0.4010685395065516
2010-02-26,-0.7273912425815853
2010-03-01,-1.1853251431586336
2010-03-02,-1.8980355621972167
2010-03-03,-1.1234460931786936
2010-03-04,-1.000769548557746
2010-03-05,-1.0005138680477317
2010-03-08,-0.9219510617689723
2010-03-09,-0.6549058605390623
2010-03-10,-1.051666065447006
2010-03-11,-1.0509740613044267
2010-03-12,-1.1168270695196687
2010-03-15,-1.0394411234137702
2010-03-16,-0.8909794070862516
2010-03-17,-0.8185875297340357
2010-03-18,-0.29037281486677713
2010-03-19,1.0485196753236747
2010-03-22,1.1661227291307346
2010-03-23,0.34736678650213776
2010-03-24,0.43960862517240035
2010-03-25,0.8807439066867384
2010-03-26,1.6315610275860652
2010-03-28,1.163469548526354
2010-03-29,0.33552986875932483
2010-03-30,-0.1244400485046001
2010-03-31,-0.6675985397687312
2010-04-01,-1.0473632316883505
2010-04-04,-1.1589602188207795
2010-04-05,-1.2296563197761137
2010-04-06,-0.8200674928785889
2010-04-07,-0.5509146948991446
2010-04-08,-0.40450231085819394
2010-04-11,-0.8499965312961276
2010-04-12,-1.3213124272570842
2010-04-13,-1.1022718233842668
2010-04-14,-1.0188060395375445
2010-04-15,-0.6589786365168834
2010-04-18,-0.18599787858156686
2010-04-19,-0.6641704858500224
2010-04-20,-0.7434640403686368
2010-04-21,0.0601476253605947
2010-04-22,0.27428409425880584
2010-04-25,-0.6500745213045519
2010-04-26,-0.0029815305240056223
2010-04-27,0.6981266636722393
2010-04-28,-1.1254954898576917
2010-04-29,-2.0325926875882656
2010-05-02,-1.6041737926788906
2010-05-03,-0.5450509660874469
2010-05-04,1.4395806284724457
2010-05-05,2.684039115332463
2010-05-06,2.3944533120714686
2010-05-09,0.8870627117156011
2010-05-10,0.08376415221433414
2010-05-11,0.151980946131382
2010-05-12,-0.11152828331216309
2010-05-13,0.3860644658780717
2010-05-16,0.5156739627414194
2010-05-17,0.50401603197861
2010-05-18,0.8557550810884418
2010-05-19,1.3276969347560919
2010-05-20,1.2889365988674855
2010-05-23,0.7702464281441621
2010-05-24,1.036448096867114
2010-05-25,0.4505226302883603
2010-05-26,0.3566092633936507
2010-05-27,-0.26962359503280686
2010-05-30,-0.5996374669780244
2010-05-31,0.12627035084007937
2010-06-01,-0.018822606075041368
2010-06-02,-0.7171595485823904
2010-06-03,0.10967775584897742
2010-06-06,0.4780601892341261
2010-06-07,0.6816929228084972
2010-06-08,-0.0682364702699385
2010-06-09,-0.4362821789476079
2010-06-10,-1.2305612185799326
2010-06-13,-1.1610841227500333
2010-06-14,-1.0493971380975555
2010-06-15,-1.197056351530865
2010-06-16,-1.1262845308990261
2010-06-17,-1.1826894989274297
2010-06-20,-1.2037509541226536
2010-06-21,-1.0201469894596642
2010-06-22,-0.3847967128841435
2010-06-23,-0.5362812167735669
2010-06-24,-0.5651075741896086
2010-06-27,-0.6060992716690664
2010-06-28,0.2153558142283239
2010-06-29,0.7066484106559949
2010-06-30,1.358336588919823
2010-07-01,-0.28087572975313085
2010-07-04,-0.9568109279269451
2010-07-05,-0.8776956754618387
2010-07-06,-0.6246763476011555
2010-07-07,-0.915596053126901
2010-07-08,-1.2511829027653025
2010-07-11,-1.1720062765874293
2010-07-12,-1.0793423115752714
2010-07-13,-0.8504395776932446
2010-07-14,-0.44768542074786233
2010-07-15,-0.14525035627533697
2010-07-18,0.32771271773330135
2010-07-19,0.6523178877381938
2010-07-20,0.08526856864117695
2010-07-21,0.1522929940190787
2010-07-22,-0.881203002606857
2010-07-25,-0.386918202239941
2010-07-26,-0.5295697323284339
2010-07-27,-0.25619467299250626
2010-07-28,-0.19387631654534107
2010-07-29,-0.9263314438446749
2010-08-01,-1.6208739096259934
2010-08-02,-1.1326483255829585
2010-08-03,-0.8507363325773387
2010-08-04,-0.9825205608926573
2010-08-05,-0.794540813301024
2010-08-08,-1.738372226205565
2010-08-09,-0.574663064299145
2010-08-10,0.27352965502252413
2010-08-11,1.2661566124927792
2010-08-12,0.8139292343932748
2010-08-15,-0.41136709313312764
2010-08-16,-0.36566130793013046
2010-08-17,-0.676565238580612
2010-08-18,-0.23863442762927148
2010-08-19,0.30872017540711355
2010-08-22,-1.3421927163020886
2010-08-23,1.0909946655877079
2010-08-24,0.7544057780338299
2010-08-25,0.3278264614703209
2010-08-26,-0.09718862313798167
