Date,cci_20
2010-08-29,-1.935530101363733
2010-08-30,0.1227973700537299
2010-08-31,-0.31382168057410137
2010-09-01,-1.1423425434971763
2010-09-02,-1.8318936999503934
2010-09-05,-2.4584183178599357
2010-09-06,-1.3652170409361735
2010-09-07,-1.0642192265625305
2010-09-08,-1.1930046746834257
2010-09-09,-1.0496302889823972
2010-09-12,-1.5921863350266252
2010-09-13,-1.0804755245552848
2010-09-14,-1.056898867603173
2010-09-15,-0.6123669628289984
2010-09-16,-0.810065155227492
2010-09-19,-1.0949743497459024
2010-09-20,-0.13557471972100274
2010-09-21,-0.4825281457604414
2010-09-22,-1.0210116420900113
2010-09-23,-0.2787722356482813
2010-09-26,-1.418415239858927
2010-09-27,-0.6277477732749305
2010-09-28,-0.6035054975954992
2010-09-29,-1.0066851184768761
