Date,atr
2010-01-04,
2010-01-05,0.06570000000000009
2010-01-06,0.06129259259259271
2010-01-07,0.06323016453382091
2010-01-08,0.06060445459157795
2010-01-11,0.05965762350553356
2010-01-12,0.05944716373499807
2010-01-13,0.058238773214673696
2010-01-14,0.05880751293671646
2010-01-15,0.059261332560618746
2010-01-18,0.058297671927621454
2010-01-19,0.05961777029199109
2010-01-20,0.060743329896722986
2010-01-21,0.061084836924665174
2010-01-22,0.06291187582589851
2010-01-25,0.06215478112206903
2010-01-26,0.06219028772655268
2010-01-27,0.06399616810023866
2010-01-28,0.06407412003856072
2010-01-29,0.06301749838008741
2010-02-01,0.06423585016220616
2010-02-02,0.06339075456313063
2010-02-03,0.06400447244798252
2010-02-04,0.06740904421666949
2010-02-05,0.06703871581268654
2010-02-08,0.06591722923476115
2010-02-09,0.0648958436395923
2010-02-10,0.06463187789656566
2010-02-11,0.06427803137305034
2010-02-12,0.06445768885834909
2010-02-15,0.06312340747209848
2010-02-16,0.06224802305710756
2010-02-17,0.06241756120002279
2010-02-18,0.061892198359727174
2010-02-19,0.061317966522735114
2010-02-22,0.0614169371148541
2010-02-23,0.061315855225327225
2010-02-24,0.06031447801434201
2010-02-25,0.06068565458806824
2010-02-26,0.060747244319642124
2010-03-01,0.06085665783866012
2010-03-02,0.061205014996945105
2010-03-03,0.06095795110835074
2010-03-04,0.06029797655124269
2010-03-05,0.05955534846160888
2010-03-08,0.059588282379322746
2010-03-09,0.05961869674692265
2010-03-10,0.05935202826318819
2010-03-11,0.05893646035274051
2010-03-12,0.05863296165129217
2010-03-15,0.05816920323644986
2010-03-16,0.05776210739704252
2010-03-17,0.05713728011017885
2010-03-18,0.058497104378673434
2010-03-19,0.05851914268771068
2010-03-22,0.05886652983566007
2010-03-23,0.05910119111662815
2010-03-24,0.05964477717601516
2010-03-25,0.059786360370080026
2010-03-26,0.05925201912599067
2010-03-28,0.05863391659905779
2010-03-29,0.05899253960754197
2010-03-30,0.0586827996170225
2010-03-31,0.05807835642191954
2010-04-01,0.05732332360070069
2010-04-04,0.0565943308675009
2010-04-05,0.0565443603794132
2010-04-06,0.057699248647684484
2010-04-07,0.0589358846833465
2010-04-08,0.05813565070630459
2010-04-11,0.05800379630883332
2010-04-12,0.05820456646976241
2010-04-13,0.057486496222807326
2010-04-14,0.05735831610673083
2010-04-15,0.05766972960018971
2010-04-18,0.057542831008857834
2010-04-19,0.057389221626872634
2010-04-20,0.05687399270862562
2010-04-21,0.05742755946136019
2010-04-22,0.05686684055560041
2010-04-25,0.05688353925533628
2010-04-26,0.05772966374775525
2010-04-27,0.05701161098519355
2010-04-28,0.056939198715923435
2010-04-29,0.056585699166305264
2010-05-02,0.05690158691211211
2010-05-03,0.05867593012562661
2010-05-04,0.05990101930775548
2010-05-05,0.06257631165174408
2010-05-06,0.06256370073135437
2010-05-09,0.06342452857486644
2010-05-10,0.06365161550066435
2010-05-11,0.06247521314786214
2010-05-12,0.06139731724112777
2010-05-13,0.06349949180203973
2010-05-16,0.06388558056318511
2010-05-17,0.06402243611832442
2010-05-18,0.0654719282547238
2010-05-19,0.06910505270165097
2010-05-20,0.06896174132674573
2010-05-23,0.06859996961566536
2010-05-24,0.07009366763489906
2010-05-25,0.07040856984769074
2010-05-26,0.06927169301402422
2010-05-27,0.06869488419970717
2010-05-30,0.06965279235339644
2010-05-31,0.0662834296720794
2010-06-01,0.06492698216021457
2010-06-02,0.06482502078381762
2010-06-03,0.06225100613542508
2010-06-06,0.06364062046130828
2010-06-07,0.06247312085250736
2010-06-08,0.06202492941884587
2010-06-09,0.060980050503472556
2010-06-10,0.06097433138497495
2010-06-13,0.06056894134474121
2010-06-14,0.05964956139626137
2010-06-15,0.05972460559897204
2010-06-16,0.059137040173114976
2010-06-17,0.05881291793133914
2010-06-20,0.05825477570233253
2010-06-21,0.05775079887394009
2010-06-22,0.058361528427080124
2010-06-23,0.058742889764390745
2010-06-24,0.0588112617631829
2010-06-27,0.05863901244686812
2010-06-28,0.05996491401786896
2010-06-29,0.05913163774438824
2010-06-30,0.056200583949109664
2010-07-01,0.05638626961461263
2010-07-04,0.05618009400255643
2010-07-05,0.055717202007689454
2010-07-06,0.055494532152932534
2010-07-07,0.05553778212314523
2010-07-08,0.05546365122075792
2010-07-11,0.055337670440156424
2010-07-12,0.05489210385355137
2010-07-13,0.05554983635110009
2010-07-14,0.05598914965059995
2010-07-15,0.05726853909059757
2010-07-18,0.057235070968517016
2010-07-19,0.05700398777611385
2010-07-20,0.05670369485666144
2010-07-21,0.05613198808573568
2010-07-22,0.0561511322379575
2010-07-25,0.056333198142436286
2010-07-26,0.0562951117990959
2010-07-27,0.055866881574770766
2010-07-28,0.05541923945691944
2010-07-29,0.05551786678935055
2010-08-01,0.05544516093758018
2010-08-02,0.05568479560792023
2010-08-03,0.0552930194700349
2010-08-04,0.055157802183789996
2010-08-05,0.05518224515516491
2010-08-08,0.054847795639409294
2010-08-09,0.05546581612763835
2010-08-10,0.056375408740983415
2010-08-11,0.05611287738744849
2010-08-12,0.055869098570695185
2010-08-15,0.05528558739469964
2010-08-16,0.05487947133687365
2010-08-17,0.05467379355600402
2010-08-18,0.05489709528332469
2010-08-19,0.054961588817176624
2010-08-22,0.054842903321000024
2010-08-23,0.05559698508100634
2010-08-24,0.055247198956790866
2010-08-25,0.054772397171423175
2010-08-26,0.05461722538047439
2010-08-29,0.054787424142440894
2010-08-30,0.05555261053212915
2010-08-31,0.055313137653848564
2010-09-01,0.05530505637100542
2010-09-02,0.05595469683296413
