Date,wr_10
2010-01-04,-0.48101764447504325
2010-01-05,-1.4499579476595141
2010-01-06,-1.1590993229036841
2010-01-07,-1.2678342539837928
2010-01-08,-0.85588540121576
2010-01-11,-0.8084329146468954
2010-01-12,-1.107383580030774
2010-01-13,-1.515474964523052
2010-01-14,-1.458156214756921
2010-01-15,-1.4482609832952826
2010-01-18,-1.2966374424792766
2010-01-19,-1.512765385711142
2010-01-20,-1.6428592691174193
2010-01-21,-1.6020467267203282
2010-01-22,-1.40012155332546
2010-01-25,-0.4683003882777736
2010-01-26,-1.366690395876101
2010-01-27,-1.2820974604590725
2010-01-28,-1.5993640776871894
2010-01-29,-1.6720681702003264
2010-02-01,-1.0173878382248909
2010-02-02,-0.293044819591635
2010-02-03,-0.5989531964821752
2010-02-04,-1.2886840019103392
2010-02-05,-1.3158086575061327
2010-02-08,-0.9135555790484222
2010-02-09,-0.0014201846252494123
2010-02-10,-0.2446562898047641
2010-02-11,-0.2734605654181243
2010-02-12,-0.497493820188732
2010-02-15,-0.2842524112271949
2010-02-16,0.002326713015512746
2010-02-17,0.5350944053188078
2010-02-18,0.673752746310746
2010-02-19,1.0130682668318103
2010-02-22,0.23327878634633903
2010-02-23,-0.1598437004987521
2010-02-24,-0.1298392467348284
2010-02-25,-0.6519167422270412
2010-02-26,0.07927446009307114
2010-03-01,0.3101391057047966
2010-03-02,2.0244805335146387
2010-03-03,0.07985064672619648
2010-03-04,0.06233145855693327
2010-03-05,0.430234410111501
2010-03-08,0.11258804273452891
2010-03-09,0.2364759974786004
2010-03-10,0.6178292568797431
2010-03-11,0.3274286286273159
2010-03-12,0.24099105584597663
2010-03-15,-0.06906245271255927
2010-03-16,-0.2957875072420065
2010-03-17,-0.11051895645915716
2010-03-18,-0.5212558379116992
2010-03-19,-1.4846855170166111
2010-03-22,-1.2647244922420295
2010-03-23,-0.5642456441642217
2010-03-24,-1.0477283273483589
2010-03-25,-1.2647244922420295
2010-03-26,-1.6720681702003264
2010-03-28,-1.1865613205276195
2010-03-29,-0.6943578246525316
2010-03-30,-0.24903085219411364
2010-03-31,0.5389516151992733
2010-04-01,0.3659529782356838
2010-04-04,0.524075308717786
2010-04-05,0.6424077623582427
2010-04-06,-0.23833089894494286
2010-04-07,-0.11365809274882256
2010-04-08,-0.07611796194113112
2010-04-11,0.07456991383607145
2010-04-12,1.6234398722625392
2010-04-13,0.06896842062788516
2010-04-14,-0.1758460758395037
2010-04-15,-0.42388289362124315
2010-04-18,-0.5879072408640064
2010-04-19,-0.2758609217192355
2010-04-20,-0.09583419913571647
2010-04-21,-1.0299656209422394
2010-04-22,-1.4564361624836204
2010-04-25,-0.49122622318027015
2010-04-26,-1.5693862617637993
2010-04-27,-1.1361186968974815
2010-04-28,0.2552358435986398
2010-04-29,-0.02138216776190318
2010-05-02,-0.16636190941988357
2010-05-03,-0.8953149404326403
2010-05-04,-1.3621192497652725
2010-05-05,-1.5003949191834063
2010-05-06,-1.3316220310826727
2010-05-09,0.11140535404101302
2010-05-10,0.09979923566199914
2010-05-11,0.13848629692536876
2010-05-12,0.20618865413626664
2010-05-13,-0.4224760913934888
2010-05-16,-0.4301523866457443
2010-05-17,-0.4422918761909873
2010-05-18,-0.7225426103175014
2010-05-19,-1.4850915787914896
2010-05-20,-0.5849704669106288
2010-05-23,-0.9056851150075911
2010-05-24,-0.8641338879528573
2010-05-25,-0.7544144175241875
2010-05-26,0.18318832977534386
2010-05-27,0.5199366027602705
2010-05-30,0.31257148571020443
2010-05-31,-0.09862235420360653
2010-06-01,-0.0356845215637354
2010-06-02,0.207675097977092
2010-06-03,-0.20142081418205685
2010-06-06,-0.937793456068525
2010-06-07,-1.240804154766916
2010-06-08,-0.7787355668025453
2010-06-09,-0.01632239666133287
2010-06-10,0.0016469373150573368
2010-06-13,0.5613252943933462
2010-06-14,1.0698609567708708
2010-06-15,0.6724658913525093
2010-06-16,0.7089364211988826
2010-06-17,0.9737492238970278
2010-06-20,1.0189241980346195
2010-06-21,0.7198162851446511
2010-06-22,-0.3156967560812924
2010-06-23,-0.2803793917790532
2010-06-24,-0.4580261270776352
2010-06-27,-0.5417531645343729
2010-06-28,-1.6720681702003264
2010-06-29,-0.9143384812168512
2010-06-30,-1.2492466310438017
2010-07-01,-0.22777677407160432
2010-07-04,-0.18172690347040388
2010-07-05,0.09219371111818427
2010-07-06,0.17620618165716076
2010-07-07,-0.05780280280548706
2010-07-08,0.3703526471884047
2010-07-11,0.1356253076642777
2010-07-12,0.2831921221838378
2010-07-13,-0.1879263003614535
2010-07-14,-0.7357712945883157
2010-07-15,-1.6002033108328402
2010-07-18,-1.6720681702003264
2010-07-19,-0.7841141429587445
2010-07-20,-0.6941452327095986
2010-07-21,-0.2560357567137472
2010-07-22,-0.2677708319636346
2010-07-25,-0.46726711121174785
2010-07-26,-0.27559421546355956
2010-07-27,-0.24935585872537874
2010-07-28,-0.3536602803877627
2010-07-29,-0.09081313779855064
2010-08-01,0.4682495316259826
2010-08-02,-0.4540482908153169
2010-08-03,-0.4540482908153169
2010-08-04,-0.7093698747004561
2010-08-05,-0.757238850719793
2010-08-08,1.6830104919691233
2010-08-09,-0.7194561793269937
2010-08-10,-1.1193606136777914
2010-08-11,-1.2785192587782022
2010-08-12,-1.1801320309226713
2010-08-15,0.9000550723085644
2010-08-16,-0.6647703612032257
2010-08-17,-0.3087022984879666
2010-08-18,-0.35555335937154803
2010-08-19,-0.908395877797869
2010-08-22,1.331084832437553
2010-08-23,-0.8446287914879729
2010-08-24,-0.8171177347154431
