Date,dma
2010-08-25,-0.3401956405823702
2010-08-26,-0.3486054261020881
2010-08-29,-0.36069601629855474
2010-08-30,-0.35828277349724563
2010-08-31,-0.3430476548021038
2010-09-01,-0.34438834524727946
2010-09-02,-0.36023286869022814
2010-09-05,-0.38119639201474204
2010-09-06,-0.4053531962177516
2010-09-07,-0.4281693099755963
2010-09-08,-0.46444108056498273
2010-09-09,-0.4922786894447437
2010-09-12,-0.5046130415403342
2010-09-13,-0.5392272312156905
2010-09-14,-0.582982492108128
2010-09-15,-0.5944149251769593
2010-09-16,-0.6117463962045503
2010-09-19,-0.5990707774501898
2010-09-20,-0.5899297062331085
2010-09-21,-0.5865170396453965
2010-09-22,-0.6179135722523442
2010-09-23,-0.6087968772251677
2010-09-26,-0.5834700159063676
