Date,trix_9_sma
2010-08-26,-0.5198906499686344
2010-08-29,-0.5019028989548534
2010-08-30,-0.48637649765704727
2010-08-31,-0.47209874194194523
2010-09-01,-0.4615896776428265
2010-09-02,-0.44909586901725373
2010-09-05,-0.4484075552630634
2010-09-06,-0.45943509438049995
2010-09-07,-0.481178093899685
2010-09-08,-0.5126096183419259
2010-09-09,-0.5432093457488277
2010-09-12,-0.583241113931951
2010-09-13,-0.630148252067298
2010-09-14,-0.6825261918526476
2010-09-15,-0.735937737300325
2010-09-16,-0.7781431759717106
2010-09-19,-0.817808581550785
2010-09-20,-0.8517340358277246
2010-09-21,-0.8768868664877281
2010-09-22,-0.9001225635657805
2010-09-23,-0.9107147433642706
2010-09-26,-0.9183447265464614
2010-09-27,-0.9199859193745086
2010-09-28,-0.9171456116912925
