Date,dx
2010-01-04,
2010-01-05,3.2603776364326773
2010-01-06,3.2603776364326773
2010-01-07,2.6757705535141434
2010-01-08,2.769726381790672
2010-01-11,0.030859260728088048
2010-01-12,-0.8679059994003284
2010-01-13,-0.5364250680028799
2010-01-14,1.0010282334308167
2010-01-15,1.0303782399725527
2010-01-18,1.2002168823300126
2010-01-19,-0.5157994710253493
2010-01-20,0.3046275997064916
2010-01-21,0.9365541843895999
2010-01-22,1.7299644780818606
2010-01-25,1.7299644780818613
2010-01-26,2.1806322809235557
2010-01-27,-0.06113574170011045
2010-01-28,0.11729305758578366
2010-01-29,0.18346067115268067
2010-02-01,0.9269666826638377
2010-02-02,0.04119146110544348
2010-02-03,-1.3007745297533584
2010-02-04,0.003520089132178149
2010-02-05,0.0035200891321779822
2010-02-08,0.0035200891321779822
2010-02-09,-0.7529661597330168
2010-02-10,-1.0402990990356602
2010-02-11,-1.0719836116026653
2010-02-12,-1.2366294916256926
2010-02-15,-1.2366294916256928
2010-02-16,-1.1799485288971288
2010-02-17,-0.5195524171084398
2010-02-18,0.09745679001202547
2010-02-19,0.3827173380123326
2010-02-22,1.1782310633302628
2010-02-23,0.2736860737969378
2010-02-24,0.03435881891640271
2010-02-25,-0.9761159209679091
2010-02-26,-0.9761159209679084
2010-03-01,0.2242831255128227
2010-03-02,0.7544164470448936
2010-03-03,0.7544164470448946
2010-03-04,0.8297557790328662
2010-03-05,0.9004564840108158
2010-03-08,1.2726460943881517
2010-03-09,0.20811195528120732
2010-03-10,0.738374678233934
2010-03-11,0.9781813874613522
2010-03-12,1.1326150302525881
2010-03-15,1.15554676109994
2010-03-16,1.1105933911739057
2010-03-17,1.1105933911739057
2010-03-18,-1.2336057227274004
2010-03-19,-0.4342709908764169
2010-03-22,0.16128687572969655
2010-03-23,-0.7583660020786103
2010-03-24,-1.277366130396217
2010-03-25,-0.889532394802591
2010-03-26,0.17557143807527675
2010-03-28,0.1755714380752771
2010-03-29,-1.0340911459953908
2010-03-30,-0.7247781250318999
2010-03-31,-0.2740471389911974
2010-04-01,0.2697257633400103
2010-04-04,0.26972576334000997
2010-04-05,0.2697257633400103
2010-04-06,-0.7444648061512334
2010-04-07,-1.247137036686243
2010-04-08,-1.247137036686243
2010-04-11,-0.43590769095010296
2010-04-12,0.1491820705625285
2010-04-13,0.39105753475434324
2010-04-14,0.6136417173778006
2010-04-15,-0.5126997893519414
2010-04-18,-1.001719168910217
2010-04-19,-0.6119984598501079
2010-04-20,-0.41059691451536656
2010-04-21,-1.016819326989209
2010-04-22,-1.0168193269892085
2010-04-25,-0.9905817859369705
2010-04-26,-0.7991310219449986
2010-04-27,-0.5095531236496944
2010-04-28,-0.7138171878086237
2010-04-29,0.4397998664899437
2010-05-02,-0.11717076417643156
2010-05-03,-1.2346575459837459
2010-05-04,0.054603686399284174
2010-05-05,1.220475474429958
2010-05-06,1.563600126518108
2010-05-09,0.13405488175431932
2010-05-10,-1.255572656886275
2010-05-11,-1.255572656886275
2010-05-12,-0.8798762306745957
2010-05-13,-0.6906678974059215
2010-05-16,-0.5996074124112094
2010-05-17,-0.5996074124112095
2010-05-18,0.34189056087207875
2010-05-19,0.9790028870904703
2010-05-20,1.058046036303068
2010-05-23,-0.29634665965106594
2010-05-24,0.540237419664011
2010-05-25,-0.3440232819739443
2010-05-26,-0.1886065503140313
2010-05-27,-1.1557470694988459
2010-05-30,-0.48357893688192594
2010-05-31,-1.036209235890369
2010-06-01,-0.7155434589322558
2010-06-02,-0.08366473475214316
2010-06-03,-0.8723272314373869
2010-06-06,-1.191803737784672
2010-06-07,-1.1193933939529268
2010-06-08,-1.0048394477651275
2010-06-09,-0.9085802800841797
2010-06-10,0.185104959197309
2010-06-13,0.185104959197309
2010-06-14,0.06756771176265394
2010-06-15,0.6399470537543452
2010-06-16,0.6399470537543456
2010-06-17,0.7423870125943445
2010-06-20,0.961317417835912
2010-06-21,0.8436681031520431
2010-06-22,-1.1122323348766896
2010-06-23,-1.0777279719824457
2010-06-24,-0.844153818129835
2010-06-27,-0.6131342856627423
2010-06-28,-0.9046040359289013
2010-06-29,-0.8464086637564736
2010-06-30,-0.8464086637564736
2010-07-01,0.3409116148136094
2010-07-04,0.8053102024290922
2010-07-05,0.7854049763237485
2010-07-06,0.28285112797991
2010-07-07,0.6928455542917011
2010-07-08,0.7518899156469893
2010-07-11,0.907941542371504
2010-07-12,0.9079415423715044
2010-07-13,1.2131464594197467
2010-07-14,0.2769146005589931
2010-07-15,-0.5928010823418846
2010-07-18,-0.7799476776091322
2010-07-19,-1.2342952921987356
2010-07-20,-0.3906970241180986
2010-07-21,-0.6465845168566462
2010-07-22,0.45997875304541086
2010-07-25,-0.0962875793231931
2010-07-26,-0.09628757932319343
2010-07-27,-0.18872045068225382
2010-07-28,-0.23503000819334965
2010-07-29,0.4989424353069659
2010-08-01,0.708528681246109
2010-08-02,-0.09589734215718487
2010-08-03,-0.09589734215718487
2010-08-04,0.37839123133153113
2010-08-05,-0.0398074963290447
2010-08-08,-0.0398074963290447
2010-08-09,0.7308585575954415
2010-08-10,-0.6991591278642257
2010-08-11,-1.4214478671197235
2010-08-12,-0.8430717912400887
2010-08-15,-0.8430717912400884
2010-08-16,0.5823925929931647
2010-08-17,0.6471231842514686
2010-08-18,-0.6551582593706112
2010-08-19,-0.7812674164661992
2010-08-22,-0.7812674164661996
2010-08-23,-0.26023734596075027
2010-08-24,-0.2602373459607501
2010-08-25,-1.2680877004965676
2010-08-26,-1.4253787015536834
