Date,kdjd
2010-01-04,-0.16623444738327947
2010-01-05,0.16089878660888357
2010-01-06,0.4937266779957354
2010-01-07,0.8113817286292535
2010-01-08,1.013965917669959
2010-01-11,1.1344855309706738
2010-01-12,1.2581404137271184
2010-01-13,1.4417978179056823
2010-01-14,1.6215548739693482
2010-01-15,1.7778511591907977
2010-01-18,1.8759128652504375
2010-01-19,1.9790737729243428
2010-01-20,2.0961023694164513
2010-01-21,2.1990557523292225
2010-01-22,2.244978333248602
2010-01-25,2.0846378734503723
2010-01-26,2.0191178326173773
2010-01-27,1.9925510429375082
2010-01-28,2.0425944254988475
2010-01-29,2.1341356841292094
2010-02-01,2.110199946264677
2010-02-02,1.8886060445720803
2010-02-03,1.6689506409609691
2010-02-04,1.6073609194217757
2010-02-05,1.6267221974831028
2010-02-08,1.6163620511759076
2010-02-09,1.4322355452128948
2010-02-10,1.2344601707538676
2010-02-11,1.0577002414437617
2010-02-12,0.9523645182896958
2010-02-15,0.8499460727107802
2010-02-16,0.6753903237921453
2010-02-17,0.44157703880579136
2010-02-18,0.17302652183530484
2010-02-19,-0.12269794479630151
2010-02-22,-0.2740423839747432
2010-02-23,-0.2826975181683128
2010-02-24,-0.2322928428592899
2010-02-25,-0.02355453431442614
2010-02-26,0.06416281080806364
2010-03-01,0.040858080275780466
2010-03-02,-0.33312747885706273
2010-03-03,-0.4766634346777459
2010-03-04,-0.4987230149711288
2010-03-05,-0.5295657221313465
2010-03-08,-0.5045711230143758
2010-03-09,-0.47950060272747896
2010-03-10,-0.5019003933183719
2010-03-11,-0.45816742494950685
2010-03-12,-0.38092020254334313
2010-03-15,-0.28954046095342995
2010-03-16,-0.16449536892835187
2010-03-17,-0.07122714153765151
2010-03-18,0.07037240532524965
2010-03-19,0.3885209303209635
2010-03-22,0.7107900313809011
2010-03-23,0.8748983970940314
2010-03-24,1.0361930893777813
2010-03-25,1.216785802670534
2010-03-26,1.4581054997180025
2010-03-28,1.6135285636209868
2010-03-29,1.6262457975456712
2010-03-30,1.4582367125468199
2010-03-31,1.125813654454639
2010-04-01,0.7879236860351888
2010-04-04,0.45711458493173374
2010-04-05,0.14523052830696404
2010-04-06,0.03255318044684962
2010-04-07,0.0033572492937920233
2010-04-08,0.07537870060400283
2010-04-11,0.14071287118019724
2010-04-12,-0.13241960341019168
2010-04-13,-0.2515035851994283
2010-04-14,-0.24548806746262605
2010-04-15,-0.14056794444348691
2010-04-18,0.025731053373060586
2010-04-19,0.14551073872649695
2010-04-20,0.2424668835424051
2010-04-21,0.5230154881074425
2010-04-22,0.8476172858856942
2010-04-25,0.9846141260316696
2010-04-26,1.2141507655888486
2010-04-27,1.380796541718356
2010-04-28,1.256012004419426
2010-04-29,1.0646080687478257
2010-05-02,0.8905653556656754
2010-05-03,0.872809292157228
2010-05-04,1.0092442810493956
2010-05-05,1.2235633917253272
2010-05-06,1.41876352393967
2010-05-09,1.327950252900963
2010-05-10,1.1221678684257168
2010-05-11,0.8812941721630962
2010-05-12,0.6395854658655933
2010-05-13,0.5344151262346674
2010-05-16,0.45234179453565865
2010-05-17,0.431859130904996
2010-05-18,0.5026893861310631
2010-05-19,0.7414216612122976
2010-05-20,0.8686732354346086
2010-05-23,0.9873915437644909
2010-05-24,1.083465090114446
2010-05-25,1.1393478379945834
2010-05-26,0.9522115331986306
2010-05-27,0.6686811380755516
2010-05-30,0.41277748424844063
2010-05-31,0.270484640121794
2010-06-01,0.18333786867382637
2010-06-02,0.08723941619517558
2010-06-03,0.07036663212635148
2010-06-06,0.35130379374025156
2010-06-07,0.6569290303504437
2010-06-08,0.8576505343812248
2010-06-09,0.8542813142207406
2010-06-10,0.7103666107356138
2010-06-13,0.4677823258902355
2010-06-14,0.11814293505799274
2010-06-15,-0.169775479343678
2010-06-16,-0.40473709328196583
2010-06-17,-0.6370028552929691
2010-06-20,-0.8157945912077289
2010-06-21,-0.9253015595972188
2010-06-22,-0.6618602181700044
2010-06-23,-0.4013446246969277
2010-06-24,-0.15994287695431228
2010-06-27,0.08541571364130683
2010-06-28,0.4812280327155195
2010-06-29,0.7655953864571561
2010-06-30,1.0282094785036702
2010-07-01,1.0708847804095922
2010-07-04,1.0020031215909735
2010-07-05,0.8435328140142841
2010-07-06,0.6479589864861721
2010-07-07,0.4991114244310723
2010-07-08,0.3116641509638334
2010-07-11,0.16950257214575926
2010-07-12,0.03710231025171125
2010-07-13,0.07565542203091806
2010-07-14,0.28315642943880015
2010-07-15,0.6274314004640257
2010-07-18,1.006982590082206
2010-07-19,1.2026187743770873
2010-07-20,1.2788274601307297
2010-07-21,1.2158193674214168
2010-07-22,1.1000185034926433
2010-07-25,1.008988655330092
2010-07-26,0.8886155356639809
2010-07-27,0.7804103861331895
2010-07-28,0.7081276318822818
2010-07-29,0.6132429360985182
2010-08-01,0.4814991874294624
2010-08-02,0.44976448198910407
2010-08-03,0.52164134943363
2010-08-04,0.6212091540430056
2010-08-05,0.7399077641392936
2010-08-08,0.41190014566481137
2010-08-09,0.34772313015001005
2010-08-10,0.4788320158148303
2010-08-11,0.7103834290441235
2010-08-12,0.9434054466458295
2010-08-15,0.7824036652481055
2010-08-16,0.741589430715363
2010-08-17,0.6956012558567066
2010-08-18,0.6607293416405045
2010-08-19,0.7326833559871558
2010-08-22,0.41336988591500423
2010-08-23,0.37371207217758107
2010-08-24,0.45924757802099847
2010-08-25,0.6259656839719168
2010-08-26,0.7348938113929278
2010-08-29,0.3383891721161067
2010-08-30,0.22713985136970746
2010-08-31,0.2141249594397691
