date,change_open,change_high,change_low,change_close,change_close_20_sma,change_close_20_mstd,change_boll,change_boll_ub,change_boll_lb,change_close_-1_s,change_close_-1_d,change_rs_6,change_rsi_6,change_rs_12,change_rsi_12,change_close_26_ema,change_macd,change_macds,change_macdh,change_close_-1_r,change_middle,change_cr,change_cr-ma1,change_cr-ma2,change_cr-ma3,change_rsv_9,change_kdjk_9,change_kdjk,change_kdjd_9,change_kdjd,change_kdjj_9,change_kdjj,change_open_2_sma,change_wr_10,change_wr_6,change_middle_14_sma,change_cci,change_middle_20_sma,change_cci_20,change_tr,change_atr,change_close_10_sma,change_close_50_sma,change_dma,change_high_delta,change_low_delta,change_pdm_14_ema,change_pdm_14,change_atr_14,change_pdi_14,change_pdi,change_mdm_14_ema,change_mdm_14,change_mdi_14,change_mdi,change_dx_14,change_dx,change_dx_6_ema,change_adx,change_adx_6_ema,change_adxr,change_trix,change_trix_9_sma
2010-02-08,0.00493285831735,-0.000953591862683,0.00411071526446,-0.00594890317098,0.00388091528832,-0.0362054347379,0.00388091528832,0.00175082827435,0.00626429591014,0.00122314401191,-5.86956521739,-0.303659263141,-0.112963710724,-0.194092737964,-0.0644292620704,0.00232810769295,-0.0032881381319,0.0451376816869,-0.214710667447,-5.86361631422,-0.000983055694573,-0.0124129125645,-0.0190419927114,0.0215044493331,0.0186774091615,-0.108737864078,-0.0142535441675,-0.0142535441675,-0.00213236880458,-0.00213236880458,-0.0379297930092,-0.0379297930092,0.0116150442478,1.1291012987,0.896,0.00426820260955,-0.0756028406374,0.00416557221393,-0.110372877773,-0.147385103011,-0.0167289388576,0.00475328814109,0.00165150422946,0.102570411206,-0.739130434783,-0.772727272727,-0.136642668539,-0.136642668539,-0.0167289388576,-0.121953888831,-0.121953888831,-0.136642668539,-0.136642668539,-0.121953888831,-0.121953888831,0.0,0.0,0.00167181941718,0.00167181941718,-0.0438573659879,-0.0438573659879,0.00943034048719,0.0566133367214
2010-02-09,-0.00769020998091,-0.00673454236929,-0.00687772925764,-0.0152284263959,0.00290837650956,-0.0713973481132,0.00290837650956,-0.00089043606549,0.007139849499,-0.00594890317098,1.54464285714,-0.481124677813,-0.256473933249,-0.350141447882,-0.151718503215,0.000778011622857,-0.103192884411,0.0102543914916,-0.762385240358,1.55987128354,-0.00962553450343,-0.0373500247071,-0.0131055722512,0.0153032818798,0.0149890288898,-0.31045751634,-0.110132865297,-0.110132865297,-0.0379786749574,-0.0379786749574,-0.256315534836,-0.256315534836,-0.00139420448332,1.20253164557,1.18624575486,0.00304728829092,-0.626062358587,0.00337926833664,-0.364419071183,-0.00185873605948,-0.0154949716034,0.000505335591216,0.00093938505586,-0.0119298675821,6.05555555556,-2.68,-0.136191963679,-0.136191963679,-0.0154949716034,-0.122596623271,-0.122596623271,0.214503736122,0.214503736122,0.233618621633,0.233618621633,-0.527914494333,-0.527914494333,-0.150293941408,-0.150293941408,-0.0707831433634,-0.0707831433634,-0.0229250590622,0.0413527777428
2010-02-10,-0.0120369352534,-0.00742085313117,-0.0120369352534,0.00412371134021,0.00287250679031,-0.0742720680207,0.00287250679031,-0.00079311612056,0.00692306454154,-0.0152284263959,-1.26666666667,0.175769283103,0.0865909606958,0.077883861448,0.0323210388023,0.001052529772,-0.074698719745,-0.00746321547615,-1.73571576905,-1.27079037801,-0.00509439075061,-0.0248188970235,-0.0109850018122,0.00799209846248,0.0144792445272,0.120063191153,-0.052394057405,-0.052394057405,-0.0424044088235,-0.0424044088235,-0.078574713815,-0.078574713815,-0.00985518355279,-0.145593869732,-0.147572815534,0.00212571295089,-1.32845279165,0.00292018678141,-0.350645887376,0.148975791434,-0.00406752926262,5.37319527804e-05,0.00102233656511,-0.0280575207983,0.0944881889764,0.738095238095,-0.135803750955,-0.135803750955,-0.00406752926262,-0.132274251079,-0.132274251079,0.364651717271,0.364651717271,0.370225148158,0.370225148158,-0.424744043401,-0.424744043401,-0.194039772293,-0.194039772293,-0.099294349979,-0.099294349979,-0.0398267464901,0.0242907296867
2010-02-11,0.00111265646732,0.000322719449225,0.00111265646732,0.000486328758241,0.00239100282598,-0.0590736000113,0.00239100282598,-0.00031479551876,0.00535803050294,0.00412371134021,-0.881578947368,0.0212437427898,0.0103539182718,0.00933454135348,0.0038527042901,0.000994882355302,-0.0711747454294,-0.0198394576222,1.63973843307,-0.882065276127,0.000635520127831,0.00317327251455,-0.0151779962112,0.00966461965155,0.0123649541886,0.0126939351199,-0.0330972456507,-0.0330972456507,-0.0395767820079,-0.0395767820079,-0.0154492144412,-0.0154492144412,-0.005501949183,-0.0201793721973,0.0917132936727,0.00141672591275,0.7788586963,0.00246987968407,-0.0669118530982,-0.0226904376013,-0.00547479873758,-0.00088652958591,0.000968090884703,-0.0563225340419,-1.04316546763,-1.09132420091,-0.123632704498,-0.123632704498,-0.00547479873758,-0.118808357606,-0.118808357606,-0.135469085738,-0.135469085738,-0.130709897382,-0.130709897382,-0.0814193793544,-0.0814193793544,-0.181219288021,-0.181219288021,-0.116249615655,-0.116249615655,-0.0519648085405,0.0072821536089
2010-02-12,0.00222283967769,0.0054844606947,0.00222283967769,0.00378071833648,0.00256815434034,-0.0753602258863,0.00256815434034,-0.000660773843557,0.00608883852809,0.000486328758241,6.77777777778,0.194150450473,0.0860611903159,0.0784696904889,0.0309605550013,0.00121774514008,-0.0423872692089,-0.0239836036395,0.185359708751,6.77399705944,0.00384699136242,0.0041448853561,-0.00662101984067,0.00418547244,0.0114477105894,0.10418506692,0.00953072727519,0.00953072727519,-0.0245566822218,-0.0245566822218,0.100097909798,0.100097909798,0.00166805671393,-0.160183066362,-0.226363472111,0.002091046519,-0.670758290175,0.0026452117727,0.286454617949,0.102819237148,0.00279500603023,-0.000774385062973,0.00103211433279,-0.0580502084268,16.0,1.0,0.0939354832701,0.0939354832701,0.00279500603023,0.0908864490667,0.0908864490667,-0.13518037393,-0.13518037393,-0.137590812808,-0.137590812808,-0.460589831794,-0.460589831794,-0.216876185616,-0.216876185616,-0.135544888809,-0.135544888809,-0.0561601161079,-0.00721126835087
2010-02-15,0.00443581924037,-0.00572192513369,0.00443581924037,-0.00382028517622,0.00239824473529,-0.116093440549,0.00239824473529,-0.00214441543556,0.00731813636683,0.00378071833648,-2.01428571429,-0.199064438391,-0.0992374042519,-0.109956856262,-0.0464781366697,0.000791287892091,-0.0771309106055,-0.0335734520784,0.366700234035,-2.01046542911,-0.00177151120752,-0.0216618370933,-0.00311887408809,0.0051267218869,0.0152237699082,-0.0901015228426,-0.024307091545,-0.024307091545,-0.0244776742754,-0.0244776742754,-0.0239052242908,-0.0239052242908,0.00333055786844,0.181547816841,0.206228376396,0.000383268336873,4.14127520228,0.00240977507852,-0.261991025623,-0.281203007519,-0.0207001121182,-0.000592002583284,0.000837611016828,-0.0487615368708,-2.04901960784,1.0,-0.134931150617,-0.134931150617,-0.0207001121182,-0.116645615824,-0.116645615824,-0.134931150617,-0.134931150617,-0.116645615824,-0.116645615824,-1.94421395918e-15,-1.94421395918e-15,-0.197804501877,-0.197804501877,-0.146359130355,-0.146359130355,-0.0659677960658,-0.017414229889
2010-02-16,-0.00386420093845,-0.00145215941483,-0.00386420093845,-0.0048071729502,0.00185480388776,-0.126499467437,0.00185480388776,-0.00250404048019,0.00653126890004,-0.00382028517622,0.253521126761,-0.230436409275,-0.129886550116,-0.130709582028,-0.0597596198605,0.000328033038313,-0.119214157301,-0.0483294687105,0.391529828293,0.258328299711,-0.00336822280975,0.025958288568,-0.0133672043533,-0.0105514940314,0.0147831602719,-0.207214526547,-0.0822384311539,-0.0822384311539,-0.0427650431679,-0.0427650431679,-0.175177257971,-0.175177257971,0.000276625172891,0.206496519722,0.0389673311185,2.19295133842e-05,1.25394666197,0.00219521756174,-0.768345320295,0.0899581589958,-0.0138678257408,0.000651588583737,0.00063060725838,0.00139539669474,-0.747663551402,-1.875,-0.134715899225,-0.134715899225,-0.0138678257408,-0.122547541433,-0.122547541433,0.0450667968132,0.0450667968132,0.0597634111252,0.0597634111252,0.293955484549,0.293955484549,-0.143905317809,-0.143905317809,-0.145956793264,-0.145956793264,-0.0815416690924,-0.0271244302021
2010-02-17,-0.00648379052369,0.00032317138856,-0.00648379052369,-0.00515603799186,0.0011791302085,-0.1040228395,0.0011791302085,-0.00194937539705,0.00450547403588,-0.0048071729502,0.0674157303371,-0.227898043568,-0.142640257375,-0.132099064472,-0.0650599534453,-0.000116874948019,-0.168966471406,-0.0675651303849,0.330709683922,0.0725717683289,-0.00374300457882,-0.0292993138044,-0.0137834597052,-0.0113406876665,0.0123869288351,-0.143584015885,-0.0990222714454,-0.0990222714454,-0.0598419024211,-0.0598419024211,-0.206080296627,-0.206080296627,-0.00517146017699,0.318185212845,0.184090216397,-0.000807504372907,0.371031344242,0.00165190323631,-5.05960333421,0.236084452975,0.00272359079998,-0.000914858923372,0.000432719278582,-0.0486513135669,-1.22222222222,0.671428571429,-0.13452990277,-0.13452990277,0.00272359079998,-0.136880686591,-0.136880686591,0.152608734353,0.152608734353,0.149478026575,0.149478026575,2.64685116563,2.64685116563,0.318398140325,0.318398140325,-0.069963564419,-0.069963564419,-0.102659990041,-0.0397101465513
2010-02-18,-0.00741856314145,-0.0118457893603,-0.00741856314145,-0.0076377523186,0.000492756212925,-0.0573592538111,0.000492756212925,-0.00105170102168,0.00212432861607,-0.00515603799186,0.473684210526,-0.287251632066,-0.201436158993,-0.175169152173,-0.0946899882543,-0.000716337277125,-0.26255530751,-0.0952742654335,0.315044235313,0.481321962845,-0.00899142805034,-0.0457926531314,-0.0156289976724,-0.0132331643961,0.00908299242765,-0.123713511464,-0.105443551889,-0.105443551889,-0.0731073951047,-0.0731073951047,-0.210075284862,-0.210075284862,-0.00694965668696,0.0628219880719,0.175810064208,-0.00170539193031,0.637715208927,0.000819140646994,2.72272466507,-0.135093167702,-0.00841690752082,-0.00330728086571,0.000179340028694,-0.133189313387,-37.6666666667,0.136752136752,-0.134369120787,-0.134369120787,-0.00841690752082,-0.127021340139,-0.127021340139,0.148480860791,0.148480860791,0.158229571987,0.158229571987,0.678107611243,0.678107611243,0.483221863739,0.483221863739,0.0583681392267,0.0583681392267,-0.134402968524,-0.0553991245392
2010-02-19,-0.00393368923855,-0.00446817785527,-0.00393368923855,-0.00852116547554,-0.000414036094206,0.0498062183899,-0.000414036094206,0.000851106683104,-0.00174630352196,-0.0076377523186,0.107142857143,-0.276219480138,-0.211121498992,-0.174623255182,-0.102628622391,-0.00132713608644,-0.428869486361,-0.133913112753,0.271802061844,0.115664022618,-0.00564992546515,-0.0500216955563,-0.00285926819923,-0.0123495619702,0.0179116151359,-0.17072250044,-0.122073475411,-0.122073475411,-0.0868546664948,-0.0868546664948,-0.255792560279,-0.255792560279,-0.00568261344232,0.14464681346,0.210306686777,-0.00224497950939,0.116049338354,1.45183184884e-05,0.404508517727,-0.0215439856373,-0.00927793570451,-0.00428022503607,-7.5840765992e-05,-0.184997792794,-0.627272727273,-0.473684210526,-0.134230086947,-0.134230086947,-0.00927793570451,-0.126122305887,-0.126122305887,-0.00474218692998,-0.00474218692998,0.00457822525407,0.00457822525407,0.186822370921,0.186822370921,0.329559307528,0.329559307528,0.14653463903,0.14653463903,-0.181186784324,-0.0737002353096
2010-02-22,0.0120169252468,-0.0096332785988,-0.0144992947814,0.00249514832271,0.000663273593589,-0.112591077371,0.000663273593589,-0.00232937135153,0.00382289909541,-0.00852116547554,-1.29032258065,0.312091043845,0.222196070976,0.0788387690117,0.0448760349702,-0.0010226460765,-0.527946655509,-0.164003514804,0.0608050453019,-1.29281772897,-0.00718119563206,-0.0367320549346,-0.00370103695803,-0.0153975904189,0.0112765688635,0.612044407206,0.0545809885291,0.0545809885291,-0.0486779706124,-0.0486779706124,0.535633372573,0.535633372573,0.0040259009009,-0.290409630487,-0.331428571429,-0.00167196987862,0.0101586870488,-5.53502856436e-05,0.349109402466,0.148623853211,0.00161405535329,-0.00344649786968,-2.50188167829e-06,-0.185068677694,1.14634146341,2.67142857143,-0.134109823478,-0.134109823478,0.00161405535329,-0.135505165993,-0.135505165993,0.343132987212,0.343132987212,0.340968589681,0.340968589681,0.438984433498,0.438984433498,0.380196517081,0.380196517081,0.234626165864,0.234626165864,-0.222998022866,-0.0911924398
2010-02-23,-0.0184524473185,0.00630043108213,0.00795740783146,0.00641592920354,-0.000378762259046,0.0310577684149,-0.000378762259046,0.000360113662873,-0.00115408410095,0.00249514832271,1.57777777778,0.735773354668,0.432235655752,0.205502602468,0.10746137831,-0.000439665950843,-0.497378160896,-0.178372329154,-0.0906856889094,1.57136184857,0.00687893814548,0.0086365055636,-0.0133602863115,-0.00478984012894,0.00835953391509,0.18954248366,0.104224873096,0.104224873096,-0.00292625553334,-0.00292625553334,0.413468949981,0.413468949981,-0.00330875136696,-0.206325932132,-0.253114670735,-0.00102044128243,-0.397093797911,-0.000829392810054,-0.354298408883,-0.0399361022364,-0.00164583084529,-0.00127444038996,0.000171021656972,-0.0948130355228,-1.64772727273,-1.54085603113,0.417968030669,0.417968030669,-0.00164583084529,0.420305613457,0.420305613457,-0.134005769319,-0.134005769319,-0.132578139665,-0.132578139665,-0.346877012096,-0.346877012096,0.0294002380115,0.0294002380115,0.148131802733,0.148131802733,-0.251762447461,-0.108529875392
2010-02-24,0.0085193388993,0.0017025483304,0.0085193388993,-0.000549571334359,-0.000839005642989,0.0382060728568,-0.000839005642989,0.000106860836214,-0.0018330327055,0.00641592920354,-1.08620689655,-0.0298740741391,-0.0177687398378,-0.0144155071522,-0.00759035556932,-0.000446229036748,-0.852844160943,-0.196158869689,-0.0963844006512,-1.08565732522,0.00316602173631,0.0163311659224,-0.023903924744,-0.00340281436903,0.00325063281851,-0.0137362637363,0.0574818004501,0.0574818004501,0.0170915709954,0.0170915709954,0.139710224766,0.139710224766,-0.00509213672809,0.0198412698413,0.0265957446809,-0.00192600351671,-0.316126493273,-0.000760151013035,-0.275926345634,-0.198003327787,-0.0163314563143,-0.00174504842509,0.00014744138271,-0.13706245803,-0.728070175439,0.0791366906475,-0.028132463683,-0.028132463683,-0.0163314563143,-0.0119969347851,-0.0119969347851,-0.13391571957,-0.13391571957,-0.119536467858,-0.119536467858,-0.140521422299,-0.140521422299,-0.0226154998955,-0.0226154998955,0.0836109285478,0.0836109285478,-0.292665192056,-0.12702989708
2010-02-25,-0.00163315875429,0.00773068698942,-0.00163315875429,0.00956779940614,-0.000866797589219,-0.0207915158383,-0.000866797589219,-0.00136786122055,-0.000339197976335,-0.000549571334359,-18.4,0.91559790442,0.397215268356,0.304310932373,0.140053456208,0.000332120577154,3.406591967,-0.17874959794,-0.267462431678,-18.4095677994,0.00527850577683,-0.0065555587187,-0.0267496051051,-0.0133638312029,0.00494237815865,0.360500154751,0.169468747766,0.169468747766,0.0695910303504,0.0695910303504,0.350928313447,0.350928313447,0.00342155864721,-0.338521400778,-0.937278429234,-0.00192711595379,-0.55122870466,-0.000897969570829,-0.414610134964,0.352697095436,0.00615402115621,-0.000846735425225,0.000386526004179,-0.10304886381,3.54838709677,-1.19333333333,0.36094482733,0.36094482733,0.00615402115621,0.352620770492,0.352620770492,-0.133837774292,-0.133837774292,-0.139135552316,-0.139135552316,-0.690304623782,-0.690304623782,-0.202348986625,-0.202348986625,-0.0138525683652,-0.0138525683652,-0.292291930277,-0.146573977183
2010-02-26,0.000958935018051,-0.00516866158868,0.000958935018051,-0.016339869281,-0.00181372083881,0.0202181101812,-0.00181372083881,-0.00127044434633,-0.00238518023216,0.00956779940614,-2.72413793103,-0.563425538395,-0.358927372012,-0.339789900371,-0.191505641524,-0.000968797194416,-2.52925398203,-0.239657627267,0.101133106056,-2.70779806175,-0.00693985459352,-0.047231639969,-0.0313730991253,-0.0187180892657,0.00290977480071,-0.323698576721,-0.0425639017217,-0.0425639017217,0.0273412794112,0.0273412794112,-0.143119457845,-0.143119457845,-0.000338171058194,0.716747712418,15.0,-0.00235222900769,1.00845621257,-0.00142639856196,0.565296773693,-0.0567484662577,0.0010148977051,-0.00287040530123,-4.74365823551e-05,-0.263791929167,-1.67375886525,-1.58620689655,-0.133770295076,-0.133770295076,0.0010148977051,-0.134648538289,-0.134648538289,-0.133770295076,-0.133770295076,-0.134648538289,-0.134648538289,1.28636979357e-15,1.28636979357e-15,-0.181200437948,-0.181200437948,-0.059987217515,-0.059987217515,-0.435850776886,-0.172409308805
